GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
9906         1    1646276    1687438      3       2  420146      0.10464      0.45833
65220        1    1672670    1721470     14       5  420146     -0.25572      0.60092
2782         1    1706723    1832556     40       8  420146     -0.25201      0.59948
163688       1    1836698    1858735     10       3  420146     -0.40088      0.65575
339456       1    1839029    1860718     11       3  420146     -0.38404      0.64953
85452        1    1843395    1945225     39      14  420146      0.24379       0.4037
2563         1    1940783    1972197      9       3  420146      0.42436      0.33565
5590         1    1971849    2126838     65      13  420146     -0.53006      0.70196
100506504    1    2103232    2125314      8       3  420146     0.044875       0.4821
199990       1    2105898    2154159     10       3  420146     -0.46355      0.67851
112268219    1    2111236    2133897      5       2  420146      0.18458      0.42678
6497         1    2149757    2251652     36      15  420146      -0.3465      0.63552
79906        1    2242691    2332993     58      22  420146      -1.0479      0.85267
100129534    1    2271853    2294100     18       6  420146     -0.64481      0.74047
11079        1    2313279    2346875     25       8  420146      0.33111      0.37028
5192         1    2325412    2355266     24       8  420146      0.50378      0.30721
9651         1    2388889    2446971     17       8  420146       1.3734     0.084811
55229        1    2429975    2468035     14       5  420146    -0.013458      0.50537
388585       1    2450183    2471702      8       3  420146      0.26338      0.39613
115110       1    2471358    2498450      5       2  420146       1.4562     0.072664
8764         1    2477803    2507061      9       2  420146       1.5748      0.05765
100996583    1    2487973    2525973     14       3  420146       1.4501      0.07352
127281       1    2507961    2532907     15       3  420146    -0.021297       0.5085
79258        1    2512078    2574455     30       5  420146    -0.056475      0.52252
100287898    1    2562707    2727433     12       6  420146      -0.5602      0.71233
140625       1    2928030    2949467      7       3  420146      -1.0095      0.84364
440556       1    2966180    2994289      9       4  420146       0.8651      0.19349
63976        1    2975766    3365185    207      86  420146      -2.5202      0.99414
100422968    1    3034538    3054599      7       3  420146     -0.75846      0.77591
27237        1    3361228    3407677     21       3  420146     -0.19405      0.57693
1953         1    3394514    3538072     73      33  420146      0.71057      0.23868
693135       1    3467259    3487354     10       5  420146      0.42565      0.33518
127262       1    3531578    3556691     14       5  420146        1.584     0.056591
49856        1    3537333    3576667     28      10  420146       1.2542      0.10488
7161         1    3559079    3662765     58      26  420146      0.56475      0.28612
148870       1    3659013    3698209     31      12  420146    -0.064589      0.52575
388588       1    3679312    3702520     14       6  420146       0.4968      0.30966
57470        1    3685122    3723062     19       9  420146      0.63828      0.26165
9731         1    3718650    3783775     37       7  420146      0.71114       0.2385
1677         1    3763830    3811993     38      12  420146       0.4999      0.30857
339448       1    3795696    3826836     26       8  420146     0.041067      0.48362
100133612    1    3806967    3842011     23       8  420146     -0.20021      0.57934
728716       1    3990671    4022643     27      13  420146      -1.0588      0.85517
105376672    1    3997208    4019040     20       9  420146     -0.58724      0.72148
284661       1    4462110    4494744     24       7  420146        1.789     0.036811
105376679    1    4621546    4653764     22      10  420146      -1.7216      0.95743
55966        1    4704668    4862582    104      41  420146      -1.3257      0.90754
100616421    1    5912731    5932801     18       7  420146      -1.6676       0.9523
261734       1    5912870    6062485     86      16  420146    -0.087055      0.53469
8514         1    6042735    6171240     49      24  420146       0.7052      0.24034
26038        1    6151846    6250381     38      11  420146     -0.99764      0.84077
6146         1    6235079    6269655     12       6  420146     -0.83743      0.79883
102724450    1    6254899    6275840     11       5  420146      -1.3741      0.91529
388591       1    6256178    6291359     20       6  420146      -1.7661      0.96131
23463        1    6271252    6306024     18       5  420146      -2.2348      0.98728
390992       1    6294238    6315638      9       4  420146      -1.3085      0.90464
387509       1    6297412    6331158     17       5  420146     -0.91643      0.82028
11332        1    6314331    6463827     76      15  420146      -1.3567      0.91256
54626        1    6465293    6489979     12       3  420146      -1.7399      0.95906
83715        1    6474835    6531004     23       6  420146      -2.1127      0.98268
100422975    1    6479893    6499956     10       3  420146      -1.6927      0.95474
8718         1    6510845    6536255     11       3  420146      -1.4769      0.93015
57449        1    6516151    6590152     37      10  420146      -2.3566      0.99078
79707        1    6571406    6624573     23       3  420146      -2.0041      0.97747
80835        1    6605366    6649815     24       9  420146     -0.63548      0.73744
3104         1    6630053    6659340     17       8  420146     0.031294      0.48752
9903         1    6640783    6672929     12       6  420146     -0.57374      0.71693
148479       1    6663790    6694090     15       5  420146     -0.87558      0.80937
90326        1    6674924    6705646     17       5  420146      -1.1936      0.88367
55735        1    6684229    6771876     32       7  420146     -0.48601      0.68652
100505887    1    6774804    6800072      9       3  420146      -1.3432       0.9104
110841581    1    6833951    6855040      7       2  420146      -1.0384      0.85045
23261        1    6835383    7839766    374     119  420146     -0.48176      0.68501
102725193    1    7432547    7459814      6       2  420146     -0.16358      0.56497
9341         1    7821355    7851492     20       7  420146        1.118      0.13178
8863         1    7834350    7915237     37      12  420146      0.49042      0.31192
10911        1    7897671    7923551     15       6  420146       1.7684     0.038493
3604         1    7965930    8010899     15       3  420146     -0.79637      0.78709
11315        1    8011713    8055565     12       5  420146      0.47662      0.31682
54206        1    8061786    8096369      9       2  420146      0.48569      0.31359
102724539    1    8258731    8285268     11       3  420146     0.043764      0.48255
50651        1    8368173    8414225     11       5  420146       2.2007     0.013879
473          1    8402463    8887699    103      18  420146       4.3866   5.7581e-06
102724552    1    8474704    8505076      8       5  420146       3.9057   4.6971e-05
106632271    1    8544859    8564973      5       2  420146       4.1038    2.032e-05
2023         1    8911058    8948745     12       3  420146      0.20821      0.41753
102465436    1    8916560    8936649     10       3  420146      0.36769      0.35655
100505975    1    8928893    8949943      4       2  420146       -1.249      0.89416
765          1    8995926    9045148     34      16  420146     -0.56423       0.7137
155184       1    9053358    9096404     26      12  420146      0.65934      0.25484
6518         1    9085164    9142318     14       5  420146      0.55544       0.2893
80045        1    9150363    9199161     10       5  420146     -0.85798      0.80455
106614088    1    9198069    9252397     20      10  420146      -1.1082      0.86612
407040       1    9201726    9221836      8       5  420146      -0.1633      0.56486
102724571    1    9232262    9262144      8       4  420146      -1.3419      0.91019
9563         1    9284832    9341394     18       8  420146      -1.5917      0.94427
80176        1    9342952    9439590     57      25  420146      -1.4142      0.92134
100506022    1    9475152    9499055     12       3  420146      0.97844      0.16393
84275        1    9589523    9655231     26       4  420146      0.42462      0.33556
199953       1    9638968    9684935     17       3  420146    -0.012897      0.50515
5293         1    9701788    9799172     24      11  420146     -0.97608      0.83549
644997       1    9702667    9724644      6       3  420146     -0.48655      0.68671
101929074    1    9722483    9757632     12       5  420146      -1.2371      0.89198
22883        1    9778983    9894584     35       7  420146     -0.21354      0.58455
56998        1    9898333    9980327     16       4  420146      0.96639      0.16692
84328        1    9972175   10013449     19       5  420146         1.18      0.11899
64802        1    9992980   10055556     18       4  420146      0.66813      0.25203
113391335    1   10000629   10030845     12       3  420146      0.72671       0.2337
100847055    1   10017438   10037516      3       1  420146      0.61192      0.27029
116362       1   10047285   10086079      7       2  420146      0.44243      0.32909
10277        1   10083015   10251296     51      16  420146      0.15641      0.43786
23095        1   10260627   10451661     83       9  420146     -0.78949      0.78509
5226         1   10449120   10490568     20       6  420146      0.60641      0.27212
378708       1   10480489   10512865     21       4  420146       1.8347     0.033274
100526739    1   10480489   10522210     23       4  420146       1.8073     0.035354
1325         1   10500087   10522055      8       2  420146       1.4901     0.068099
1676         1   10506578   10542586     11       4  420146       1.4607     0.072047
5195         1   10525006   10700815     89      18  420146      0.71631       0.2369
54897        1   10686665   10866703     72      36  420146       2.0895      0.01833
23435        1   11062710   11095549     11       2  420146       1.4739     0.070259
10747        1   11076579   11117296     15       4  420146       1.5552     0.059945
6723         1   11104645   11130075      9       2  420146       1.0644      0.14358
5394         1   11116675   11169926     14       3  420146      0.94765      0.17166
105376736    1   11149731   11172162      4       2  420146       1.0564       0.1454
2475         1   11156591   11332608     44       6  420146      0.98975      0.16115
100873935    1   11193954   11219595      4       2  420146      0.74091      0.22937
10218        1   11239411   11266038      3       2  420146       1.1195      0.13147
29914        1   11323254   11369628     17       4  420146      0.65184      0.25725
57540        1   11529211   11607608     28       7  420146     -0.77886      0.78197
101929181    1   11659587   11683411      9       3  420146     -0.92603      0.82278
26232        1   11698443   11724486     15       8  420146      0.67235      0.25068
93611        1   11704463   11733384     13       7  420146      0.84211      0.19986
26270        1   11714256   11744409     14       7  420146      0.52936      0.29828
10459        1   11724536   11761678     17       8  420146     -0.36712      0.64324
374946       1   11741766   11795914     21      10  420146      -1.7678      0.96145
57085        1   11786141   11820828     17       7  420146     -0.56815      0.71503
284498       1   11812249   11859642     29       7  420146     -0.89419      0.81439
102724659    1   11827133   11849676     16       3  420146     -0.64826      0.74159
4524         1   11835780   11876021     36       7  420146      -1.1199      0.86863
1185         1   11856152   11913201     45       8  420146     -0.60885      0.72869
100379251    1   11890375   11917673     19       6  420146     -0.01811      0.50722
4878         1   11895765   11917840     18       5  420146     -0.27063      0.60666
4879         1   11907520   11929002      7       3  420146     -0.99762      0.84077
26829        1   11958210   11978329      9       4  420146     -0.86406      0.80622
90231        1   11969647   11996484     13       4  420146     -0.73274      0.76814
5351         1   11984773   12045594     21       5  420146      0.51614      0.30288
9927         1   12030237   12083572     21       6  420146       1.0567      0.14532
60672        1   12069554   12102102      8       3  420146      -1.3513       0.9117
102466982    1   12079214   12099279      8       3  420146      -1.3513       0.9117
943          1   12113359   12214264     41      17  420146      0.51773      0.30232
102465836    1   12216999   12237095      5       2  420146      -1.8514      0.96794
7133         1   12217047   12279277     30      11  420146      -1.0064       0.8429
100616438    1   12241769   12261830     11       3  420146     -0.70047      0.75818
55187        1   12280086   12582098     91      18  420146       0.3899      0.34831
677885       1   12557299   12577451      4       2  420146       1.1033      0.13495
9249         1   12617938   12688216     42      14  420146      0.62787      0.26504
102466722    1   12628984   12649051     12       7  420146      0.54768      0.29196
343066       1   12694103   12737087     17       4  420146      0.98119      0.16325
126767       1   12766112   12798727     22       4  420146     -0.43379      0.66778
390999       1   12823880   12848048      9       2  420146     -0.74363      0.77145
65121        1   12841545   12866777      5       2  420146      -2.0426      0.97945
343069       1   12897229   12918573      1       1  420146       1.0066      0.15705
65122        1   12906940   12931764      2       1  420146       1.2147      0.11224
400735       1   12929032   12956025      4       2  420146       1.1723      0.12054
441871       1   12966466   13621533      3       2  420146      -1.6583      0.95138
391002       1   12966466   13621533      3       2  420146      -1.6583      0.95138
440561       1   12988301   13378936      3       2  420146      -1.6583      0.95138
391003       1   13025498   13708405      3       2  420146      -1.6583      0.95138
101929983    1   13042393   13658988      3       2  420146      -1.6583      0.95138
343068       1   13098513   13379057      3       2  420146      -1.6583      0.95138
645354       1   13151985   13209727      3       2  420146      -1.6583      0.95138
649324       1   13151985   13209727      3       2  420146      -1.6583      0.95138
101060301    1   13172324   13194036      3       2  420146      -1.6583      0.95138
649330       1   13172324   13194426      3       2  420146      -1.6583      0.95138
440563       1   13172959   13194326      3       2  420146      -1.6583      0.95138
126755       1   13791440   13850498     40      15  420146      0.05861      0.47663
10630        1   13900251   13954452     37      16  420146    -0.075945      0.53027
7799         1   14016682   14161574     80      22  420146     0.060718      0.47579
105376762    1   14665449   14756469     52      22  420146      0.13094      0.44791
23254        1   14915180   15454539    289     106  420146      0.34768      0.36404
200197       1   15428310   15488960     33      10  420146        1.238      0.10785
55092        1   15469027   15556974     61      15  420146       2.1136     0.017277
114827       1   15563720   15734623     94      27  420146      0.26454      0.39568
101927417    1   15643175   15680379     11       5  420146     -0.80814      0.79049
79180        1   15726383   15766835     21      10  420146       0.1145      0.45442
11330        1   15754938   15785737     13       7  420146        0.804       0.2107
63036        1   15773226   15808586     14       6  420146     -0.82929      0.79653
51032        1   15792598   15827889     20       6  420146      0.26493      0.39553
842          1   15807895   15861285     35       4  420146       0.9304      0.17608
23341        1   15843307   15908228     24       4  420146      0.90628      0.18239
107397391    1   15858660   15878799      7       2  420146      0.76256      0.22286
79814        1   15888193   15921546     15       4  420146       1.0673      0.14292
84301        1   15933952   16005539     20       4  420146        1.497     0.067191
6248         1   15976207   15998525      9       2  420146       1.7161     0.043075
23207        1   16000814   16071264     33       5  420146       1.5136     0.065063
284723       1   16052752   16077887     11       3  420146      0.43444      0.33198
110806303    1   16056545   16086385     15       4  420146       0.1943      0.42297
388595       1   16058993   16084477     15       4  420146       0.1943      0.42297
54751        1   16073132   16123084     14       5  420146    -0.013734      0.50548
440567       1   16123656   16144194     11       3  420146     -0.32749      0.62835
23013        1   16164201   16276951     37      10  420146      0.64124      0.26068
7709         1   16258363   16312627     30       7  420146      0.48801      0.31277
149563       1   16320730   16345302     22       6  420146     -0.70704      0.76023
27129        1   16330523   16356089     20       5  420146     -0.37984      0.64797
1187         1   16338530   16370545     25       7  420146     -0.44704      0.67258
1188         1   16360276   16393821     26       7  420146       0.3386      0.36745
348487       1   16374263   16410146     20       7  420146       0.2205      0.41274
1969         1   16440831   16492564     24       9  420146     -0.18513      0.57344
128272       1   16514348   16549147     15       5  420146      0.43256      0.33267
79363        1   16548186   16573678     10       4  420146       1.6507     0.049403
54455        1   16563334   16688975     27       7  420146       1.5972     0.055116
26099        1   16683736   16734640     11       3  420146       1.4838     0.068934
374955       1   16712175   16773919     14       8  420146      0.35902      0.35979
55707        1   16757166   16796584     15       5  420146      0.38292      0.35089
107984921    1   16777442   16804976     12       3  420146      0.55799      0.28843
114819       1   16783930   16829196     14       4  420146      0.12353      0.45084
26863        1   16830616  149234221  42386    1121  420146       3.5514   0.00019158
26869        1   16830616  149234221  42386    1121  420146       3.5514   0.00019158
6060         1   16830616  149234221  42386    1121  420146       3.5514   0.00019158
26870        1   16830616  149234221  42386    1121  420146       3.5514   0.00019158
26871        1   16830616  149234221  42386    1121  420146       3.5514   0.00019158
440570       1   16850336   17210587      1       1  420146     0.089586      0.46431
100500876    1   16865408   17195516      1       1  420146     0.089586      0.46431
9696         1   17238425   17309455     16       5  420146     -0.75019      0.77343
4237         1   17290998   17318081     25       7  420146     -0.31258       0.6227
23400        1   17302452   17348423     31       6  420146      0.59201      0.27692
6390         1   17335220   17390527     44       8  420146       1.7313     0.041699
11240        1   17383255   17455946     71      13  420146       1.5137     0.065046
400743       1   17506283   17532882     28       5  420146      0.99228      0.16053
29943        1   17521622   17582502     49      22  420146       1.3989     0.080928
51702        1   17565592   17620727     34      13  420146      0.75349      0.22558
100616188    1   17594383   17614470      9       4  420146      0.98365      0.16264
23569        1   17624691   17700499     59      17  420146      0.76985      0.22069
353238       1   17688690   17738195     46       9  420146     -0.44518      0.67191
55920        1   17723255   17776173     29       5  420146    -0.061647      0.52458
55160        1   17856192   18034370     74      29  420146      0.26608      0.39509
81569        1   18071827   18163558     32      14  420146       2.6134    0.0044829
101927876    1   18382150   18410905     10       4  420146        1.317     0.093913
84966        1   18424291   18714977    202      78  420146       1.0614      0.14426
127707       1   18797423   18822480     22       5  420146      0.64801      0.25849
5081         1   18947339   19085360     77      37  420146     -0.51306      0.69604
80834        1   19156092   19196154     25      10  420146      -2.5365       0.9944
8659         1   19187923   19239293     29      10  420146      -1.1806      0.88113
100616120    1   19199695   19219769      8       3  420146      -1.0714      0.85801
100302276    1   19213564   19233642     12       3  420146     -0.92003      0.82122
126917       1   19220773   19293170     36      13  420146       2.0786     0.018828
23352        1   19391005   19546760     62      11  420146     -0.20187      0.57999
101927895    1   19526879   19577198     18       4  420146      0.79254      0.21402
23065        1   19532154   19588018     21       6  420146      0.97871      0.16386
51154        1   19568298   19596622     13       6  420146      0.68421      0.24692
246181       1   19582475   19610616     11       4  420146      0.64961      0.25797
22977        1   19599066   19625264      7       3  420146     -0.17148      0.56808
100506730    1   19609740   19632230      8       3  420146      -1.1029      0.86497
8574         1   19619201   19648640     12       5  420146      -1.5373      0.93789
54896        1   19628819   19668922     20       7  420146     -0.44079      0.67032
832          1   19655268   19822033     99      16  420146     -0.40488      0.65722
440574       1   19913470   19966315     19       6  420146       1.4346     0.075704
100532736    1   19913472   19994945     37      14  420146       2.5578    0.0052676
644068       1   19924300   19945138      5       3  420146       1.2296      0.10942
4681         1   19959722   19994949     21       9  420146       2.7097    0.0033672
3362         1   19981367   20017459     29       7  420146       4.1539    1.634e-05
255104       1   19998705   20136409     73      24  420146       3.9492   3.9213e-05
54546        1   20130521   20151776     22      10  420146     -0.57574      0.71761
23252        1   20198887   20249437     27       8  420146       2.0011     0.022693
30814        1   20236501   20260110     21       8  420146       2.0613     0.019637
5320         1   20291923   20316927     21       8  420146      0.26715      0.39468
5322         1   20386686   20428404     34       9  420146      0.83851      0.20087
26279        1   20428433   20456059     13       7  420146      -2.2839      0.98881
64600        1   20455815   20486874     10       6  420146      0.79774      0.21251
117779438    1   20470706   20497061     10       3  420146       1.1729      0.12042
391013       1   20479547   20523011     15       6  420146       1.4571     0.072548
127733       1   20502588   20532543     12       5  420146      0.86126      0.19455
105376827    1   20559587   20581147     17       5  420146       1.3448     0.089349
127731       1   20607367   20696011     55      14  420146     -0.71949      0.76408
339505       1   20676293   20765287     38      11  420146      -0.4422      0.67083
55450        1   20798883   20822703      7       3  420146       1.7957     0.036267
79594        1   20815940   20844644      8       3  420146      0.62349      0.26648
163933       1   20869065   20891513      8       3  420146      0.44779      0.32715
978          1   20905589   20955396     37      10  420146      0.50504      0.30677
65018        1   20949950   20988004     27       6  420146      0.12733      0.44934
102464833    1   20950171   20970281     12       4  420146      0.15434      0.43867
100861548    1   20959149   20988686     23       5  420146    -0.043584      0.51738
1650         1   20968270   20997862     23       5  420146      0.36212      0.35863
57576        1   20980506   21054500     47      22  420146      0.94633      0.17199
400745       1   21036223   21069196     16       7  420146       1.8359     0.033189
50809        1   21056758   21123800     19       6  420146       1.5726     0.057912
8672         1   21122784   21513390     77       9  420146       1.0585       0.1449
100302155    1   21304806   21324925      6       2  420146      0.98109      0.16327
1889         1   21533742   21681997     55      24  420146     -0.17058      0.56772
100506801    1   21609782   21636362      6       4  420146       1.0993      0.13582
84224        1   21756629   21821393     21       5  420146      -2.8101      0.99752
249          1   21825476   21914903     47      16  420146       1.0051      0.15742
5909         1   21912713   22005850     59      22  420146      0.46846      0.31973
84196        1   21994790   22119692     59      13  420146      0.30339       0.3808
401944       1   22128757   22161716     24      11  420146      0.74759      0.22736
3339         1   22138736   22273803     70      25  420146     -0.36723      0.64328
23436        1   22293514   22325847     11       3  420146     -0.25988      0.60252
10136        1   22318149   22349035      6       3  420146     0.084023      0.46652
101928043    1   22340486   22362541     15       6  420146      0.48444      0.31404
29092        1   22341683   22367717     18       7  420146       0.7178      0.23644
998          1   22369201   22437853     30       8  420146     0.017474      0.49303
54361        1   22433805   22479590     23       8  420146      0.48578      0.31356
100616433    1   22582731   22602793      4       2  420146     -0.80135      0.78853
9923         1   22768343   22867650     39       9  420146     -0.39505       0.6536
2046         1   22879981   22940088     26      12  420146      0.93342       0.1753
102466615    1   22949750   22969859     10       4  420146       1.0747      0.14125
712          1   22953120   22976175     12       4  420146      0.40244      0.34368
714          1   22960125   22984601     20       6  420146      0.62424      0.26623
713          1   22969728   22998129     17       5  420146       0.5674      0.28522
2048         1   23027330   23257993     80      31  420146        2.854    0.0021585
100616391    1   23036009   23056091      5       2  420146       2.0383     0.020759
100422914    1   23179651   23199719      5       3  420146     -0.35832      0.63995
646262       1   23269535   23309359     19       7  420146       1.3466     0.089062
729059       1   23327326   23352345      8       3  420146      0.52702      0.29909
23028        1   23335960   23420182     34       4  420146       1.0781       0.1405
100422866    1   23360797   23380865      7       2  420146       1.0168      0.15463
7798         1   23400515   23505351     38       6  420146       0.7787      0.21808
3352         1   23508387   23553995     23       5  420146     -0.38126      0.64849
100996511    1   23597801   23622011      2       1  420146      0.92077      0.17859
10236        1   23621180   23680777      7       4  420146     -0.39266      0.65271
80818        1   23675940   23706329     16       4  420146     -0.68379      0.75295
148898       1   23685463   23708330     14       4  420146      -0.7881      0.78468
6920         1   23697401   23761241     33      10  420146      0.48975      0.31215
55616        1   23745055   23820672     32       9  420146        0.722      0.23515
1870         1   23822929   23867725     12       6  420146     -0.15228      0.56052
101928163    1   23838421   23864911     10       5  420146    -0.033463      0.51335
3399         1   23874416   23895992     10       5  420146      0.13579        0.446
259283       1   23943823   23977058     15       7  420146      0.94301      0.17284
6135         1   24008268   24033325      3       1  420146       0.8754      0.19068
6924         1   24059855   24098549      6       3  420146       1.6848     0.046015
100506963    1   24076871   24114787      8       3  420146       2.2089     0.013589
57095        1   24094907   24124722      6       2  420146       1.4872     0.068486
11313        1   24107634   24132029      5       2  420146       1.1445      0.12621
2582         1   24112088   24137244      9       2  420146       1.2044      0.11423
3155         1   24118366   24161949     14       2  420146       1.4584     0.072359
2517         1   24161570   24204780     17       3  420146       1.8341     0.033319
1269         1   24187005   24249852     23       7  420146       1.8931     0.029174
100616492    1   24245559   24265637      3       1  420146       1.1073      0.13408
55629        1   24276317   24299949      1       1  420146      0.97788      0.16407
10772        1   24280836   24316817      1       1  420146      0.97788      0.16407
127294       1   24372530   24448625     50      13  420146       0.6343      0.26294
58985        1   24436260   24479630     17       6  420146      0.51664       0.3027
163702       1   24470661   24523779     18       8  420146      -0.2441      0.59642
284632       1   24516729   24548180     16       7  420146      0.39037      0.34813
57822        1   24635846   24700970     28      12  420146      -1.2579      0.89579
90529        1   24673488   24751587     46       8  420146     -0.88935      0.81309
57185        1   24729976   24809473     26       7  420146     -0.76684      0.77841
100750325    1   24812743   24838872     11       3  420146      -1.5886      0.94393
11123        1   24818833   24877530     26       7  420146      -2.0482      0.97973
100506985    1   24855763   24892515     19       6  420146      -1.1178      0.86818
400746       1   24872577   24945818     23       9  420146       1.2158      0.11203
10250        1   24959792   25009772      4       2  420146     -0.48838      0.68736
25932        1   25061937   25180810     25       4  420146      -1.9201      0.97258
864          1   25216001   25301501     29      11  420146      -1.3569      0.91259
102465437    1   25235835   25255907      7       3  420146     0.087171      0.46527
100616365    1   25339993   25360077      6       3  420146      -1.5111      0.93462
25949        1   25538766   25568993      8       3  420146       1.5425     0.061481
57035        1   25558727   25674745      9       6  420146       0.9537      0.17012
6007         1   25588976   25666936      2       1  420146       1.8041     0.035605
23585        1   25654824   25698852      7       3  420146     0.011238      0.49552
6006         1   25678739   25757405     17       4  420146      -1.5513      0.93958
55219        1   25747348   25836698     21       5  420146       -2.207      0.98634
26119        1   25860096   25905377     24       7  420146     -0.17909      0.57107
57134        1   25933281   26120940     44      12  420146       1.9694     0.024456
57190        1   26116683   26154712     21       6  420146    -0.023431      0.50935
56181        1   26136396   26169433     22       4  420146     0.018117      0.49277
646471       1   26136444   26160097     18       4  420146     0.038428      0.48467
79000        1   26148403   26195949     20       4  420146      0.24921       0.4016
164091       1   26177974   26212199     16       3  420146      0.44834      0.32695
3925         1   26200669   26243368     20       2  420146      0.39204      0.34752
100500808    1   26222852   26242945      5       1  420146      0.07356      0.47068
5051         1   26276257   26334554     20       4  420146     -0.25484      0.60058
2134         1   26338265   26372954     13       3  420146     -0.15523      0.56168
7780         1   26353742   26382609     12       3  420146     0.018529      0.49261
84676        1   26367791   26404121     21       6  420146      0.14694      0.44159
149420       1   26427655   26462046     10       2  420146     -0.35213      0.63763
79927        1   26475569   26500453     17       5  420146      -0.1509      0.55997
110806296    1   26480591   26505454     23       5  420146     -0.39833      0.65481
51042        1   26486398   26507364     16       4  420146     -0.43215      0.66718
10256        1   26493981   26526375     28       7  420146     -0.31583      0.62393
378807       1   26507092   26539455     23       9  420146     -0.34334      0.63433
101928303    1   26541810   26566331     15       5  420146       -1.583      0.94329
64793        1   26550690   26615299     26       7  420146      -1.0841      0.86083
83442        1   26596576   26618013      8       2  420146     -0.24754      0.59776
91544        1   26598772   26654756     31       5  420146       -1.249      0.89418
1043         1   26634448   26657014     16       4  420146      -1.4577      0.92754
55057        1   26638349   26690621     38       9  420146      -1.0251      0.84734
257101       1   26678124   26709285     20       6  420146     -0.22253      0.58805
79727        1   26727307   26766219     16       6  420146       2.3473    0.0094555
79947        1   26748772   26807795     25       6  420146       2.2357     0.012686
101928324    1   26779247   26804028     13       4  420146       2.5543    0.0053198
3151         1   26788930   26813133     10       3  420146       2.2673     0.011687
6195         1   26846251   26911516     27       8  420146       2.4709    0.0067388
100302190    1   26871032   26891084      8       2  420146       1.7029     0.044297
101928728    1   27008400   27030622      7       2  420146     0.082883      0.46697
