GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
100506504    1    2103232    2125314      8       3  158146      0.24206      0.40437
199990       1    2105898    2154159     10       3  158146     -0.62877      0.73525
112268219    1    2111236    2133897      5       2  158146     0.064481      0.47429
6497         1    2149757    2251652     36      15  158146       0.8052      0.21035
79906        1    2242691    2332993     58      22  158146     -0.80762      0.79035
100129534    1    2271853    2294100     18       6  158146      -1.1978      0.88451
11079        1    2313279    2346875     25       8  158146      0.70944      0.23903
5192         1    2325412    2355266     24       8  158146      0.43982      0.33003
9651         1    2388889    2446971     17       8  158146     -0.88774      0.81266
55229        1    2429975    2468035     14       5  158146     -0.60873      0.72865
388585       1    2450183    2471702      8       3  158146     -0.15625      0.56208
115110       1    2471358    2498450      5       2  158146      0.82829      0.20375
8764         1    2477803    2507061      9       2  158146      0.96562      0.16712
100996583    1    2487973    2525973     14       3  158146      0.91067      0.18124
127281       1    2507961    2532907     15       3  158146     -0.21446      0.58491
79258        1    2512078    2574455     30       5  158146     -0.65206      0.74282
100287898    1    2562707    2727433     12       6  158146      0.51356      0.30378
140625       1    2928030    2949467      7       3  158146      0.40573      0.34247
440556       1    2966180    2994289      9       4  158146      0.41964      0.33738
63976        1    2975766    3365185    207      86  158146     -0.29902      0.61754
100422968    1    3034538    3054599      7       3  158146       1.9771     0.024016
27237        1    3361228    3407677     21       3  158146     -0.58619      0.72113
1953         1    3394514    3538072     73      33  158146     -0.19961      0.57911
693135       1    3467259    3487354     10       5  158146      0.30427      0.38046
127262       1    3531578    3556691     14       5  158146      0.35014      0.36312
49856        1    3537333    3576667     28      10  158146       0.6694      0.25162
7161         1    3559079    3662765     58      26  158146      -0.4772      0.68339
148870       1    3659013    3698209     31      12  158146     -0.55092      0.70915
388588       1    3679312    3702520     14       6  158146      -0.2901      0.61413
57470        1    3685122    3723062     19       9  158146     -0.77355       0.7804
9731         1    3718650    3783775     37       7  158146     -0.87128       0.8082
1677         1    3763830    3811993     38      12  158146      -0.2375      0.59386
339448       1    3795696    3826836     26       8  158146      0.83708      0.20128
100133612    1    3806967    3842011     23       8  158146       0.6019      0.27362
728716       1    3990671    4022643     27      13  158146      -1.3625      0.91348
105376672    1    3997208    4019040     20       9  158146      -1.2159      0.88799
284661       1    4462110    4494744     24       7  158146     -0.93345      0.82471
105376679    1    4621546    4653764     22      10  158146      0.21134      0.41631
55966        1    4704668    4862582    104      41  158146      0.37055      0.35549
100616421    1    5912731    5932801     18       7  158146     -0.87051      0.80799
261734       1    5912870    6062485     86      16  158146      -1.4994      0.93311
8514         1    6042735    6171240     49      24  158146      -1.9259      0.97294
26038        1    6151846    6250381     38      11  158146      -1.1897      0.88292
6146         1    6235079    6269655     12       6  158146      0.27894      0.39015
102724450    1    6254899    6275840     11       5  158146      -1.8571      0.96835
388591       1    6256178    6291359     20       6  158146      -1.5387      0.93806
23463        1    6271252    6306024     18       5  158146     -0.71791      0.76359
390992       1    6294238    6315638      9       4  158146     -0.75863      0.77596
387509       1    6297412    6331158     17       5  158146     -0.64905      0.74185
11332        1    6314331    6463827     76      15  158146     0.038294      0.48473
54626        1    6465293    6489979     12       3  158146      0.54005      0.29458
83715        1    6474835    6531004     23       6  158146      0.58794      0.27829
100422975    1    6479893    6499956     10       3  158146      0.46718      0.32019
8718         1    6510845    6536255     11       3  158146      0.70932      0.23906
57449        1    6516151    6590152     37      10  158146      0.66987      0.25147
79707        1    6571406    6624573     23       3  158146     0.028195      0.48875
80835        1    6605366    6649815     24       9  158146     -0.33315      0.63049
3104         1    6630053    6659340     17       8  158146      0.17773      0.42947
9903         1    6640783    6672929     12       6  158146       1.1936      0.11633
148479       1    6663790    6694090     15       5  158146       1.4323     0.076023
90326        1    6674924    6705646     17       5  158146      0.23357      0.40766
55735        1    6684229    6771876     32       7  158146         1.34     0.090119
100505887    1    6774804    6800072      9       3  158146       1.1734      0.12031
110841581    1    6833951    6855040      7       2  158146     -0.66421      0.74672
23261        1    6835383    7839766    374     119  158146       1.6184     0.052789
102725193    1    7432547    7459814      6       2  158146     -0.65097      0.74247
9341         1    7821355    7851492     20       7  158146      0.22498        0.411
8863         1    7834350    7915237     37      12  158146     -0.51825      0.69786
10911        1    7897671    7923551     15       6  158146     -0.42595      0.66493
3604         1    7965930    8010899     15       3  158146        -1.08      0.85993
11315        1    8011713    8055565     12       5  158146       -1.386      0.91713
54206        1    8061786    8096369      9       2  158146       -1.141      0.87306
102724539    1    8258731    8285268     11       3  158146      0.17813      0.42931
50651        1    8368173    8414225     11       5  158146      0.37678      0.35317
473          1    8402463    8887699    103      18  158146     -0.68309      0.75272
102724552    1    8474704    8505076      8       5  158146     -0.72074      0.76447
106632271    1    8544859    8564973      5       2  158146      -1.5637      0.94106
2023         1    8911058    8948745     12       3  158146      0.24904      0.40167
102465436    1    8916560    8936649     10       3  158146    -0.017634      0.50703
100505975    1    8928893    8949943      4       2  158146      0.42534       0.3353
765          1    8995926    9045148     34      16  158146      0.53888      0.29498
155184       1    9053358    9096404     26      12  158146      -1.3631      0.91358
6518         1    9085164    9142318     14       5  158146      -2.3641      0.99096
80045        1    9150363    9199161     10       5  158146     -0.13298      0.55289
106614088    1    9198069    9252397     20      10  158146      -0.3413      0.63356
407040       1    9201726    9221836      8       5  158146      0.26843      0.39418
102724571    1    9232262    9262144      8       4  158146    -0.044959      0.51793
9563         1    9284832    9341394     18       8  158146     -0.22967      0.59083
80176        1    9342952    9439590     57      25  158146     -0.75656      0.77534
100506022    1    9475152    9499055     12       3  158146    -0.023459      0.50936
84275        1    9589523    9655231     26       4  158146       0.1373       0.4454
199953       1    9638968    9684935     17       3  158146      0.42941      0.33381
5293         1    9701788    9799172     24      11  158146      0.42616        0.335
644997       1    9702667    9724644      6       3  158146       1.8222     0.034216
101929074    1    9722483    9757632     12       5  158146     0.016559      0.49339
22883        1    9778983    9894584     35       7  158146     -0.21743      0.58606
56998        1    9898333    9980327     16       4  158146      0.93057      0.17604
84328        1    9972175   10013449     19       5  158146     -0.43083       0.6667
64802        1    9992980   10055556     18       4  158146     -0.80722      0.79023
113391335    1   10000629   10030845     12       3  158146     -0.37788      0.64724
100847055    1   10017438   10037516      3       1  158146      -1.5101      0.93449
116362       1   10047285   10086079      7       2  158146      0.49944      0.30874
10277        1   10083015   10251296     51      16  158146      0.28341      0.38843
23095        1   10260627   10451661     83       9  158146     -0.41144      0.65963
5226         1   10449120   10490568     20       6  158146      -1.0775      0.85937
378708       1   10480489   10512865     21       4  158146      -1.7731      0.96189
100526739    1   10480489   10522210     23       4  158146      -1.6087      0.94616
1325         1   10500087   10522055      8       2  158146     -0.59044      0.72255
1676         1   10506578   10542586     11       4  158146     -0.25326      0.59997
5195         1   10525006   10700815     89      18  158146      -1.5922      0.94433
54897        1   10686665   10866703     72      36  158146       1.6972     0.044829
23435        1   11062710   11095549     11       2  158146       1.4306     0.076265
10747        1   11076579   11117296     15       4  158146       1.7364     0.041249
6723         1   11104645   11130075      9       2  158146       1.8409     0.032817
5394         1   11116675   11169926     14       3  158146       1.9498     0.025598
105376736    1   11149731   11172162      4       2  158146       2.1163     0.017158
2475         1   11156591   11332608     44       6  158146       1.4883     0.068333
100873935    1   11193954   11219595      4       2  158146       0.4813      0.31515
10218        1   11239411   11266038      3       2  158146       -2.313      0.98964
29914        1   11323254   11369628     17       4  158146      0.41063      0.34067
57540        1   11529211   11607608     28       7  158146       0.2842      0.38813
101929181    1   11659587   11683411      9       3  158146     -0.68044      0.75189
26232        1   11698443   11724486     15       8  158146     -0.39237      0.65261
93611        1   11704463   11733384     13       7  158146     -0.81944      0.79373
26270        1   11714256   11744409     14       7  158146     -0.69744      0.75724
10459        1   11724536   11761678     17       8  158146      -2.0343      0.97904
374946       1   11741766   11795914     21      10  158146      -2.9936      0.99862
57085        1   11786141   11820828     17       7  158146     -0.31035      0.62185
284498       1   11812249   11859642     29       7  158146      -1.7029      0.95571
102724659    1   11827133   11849676     16       3  158146      -1.4393      0.92497
4524         1   11835780   11876021     36       7  158146      -1.8154      0.96527
1185         1   11856152   11913201     45       8  158146     -0.79688      0.78724
100379251    1   11890375   11917673     19       6  158146      0.22673      0.41032
4878         1   11895765   11917840     18       5  158146      0.29827      0.38275
4879         1   11907520   11929002      7       3  158146      0.77269      0.21985
26829        1   11958210   11978329      9       4  158146      0.14363       0.4429
90231        1   11969647   11996484     13       4  158146      0.57508      0.28262
5351         1   11984773   12045594     21       5  158146      0.32116      0.37405
9927         1   12030237   12083572     21       6  158146     0.081049       0.4677
60672        1   12069554   12102102      8       3  158146      -1.1537      0.87569
102466982    1   12079214   12099279      8       3  158146      -1.1537      0.87569
943          1   12113359   12214264     41      17  158146       1.3201     0.093407
102465836    1   12216999   12237095      5       2  158146     -0.12504      0.54975
7133         1   12217047   12279277     30      11  158146      0.72448      0.23439
100616438    1   12241769   12261830     11       3  158146        -1.21      0.88687
55187        1   12280086   12582098     91      18  158146     -0.40957      0.65894
677885       1   12557299   12577451      4       2  158146     -0.61225      0.72981
9249         1   12617938   12688216     42      14  158146      -2.1086      0.98251
102466722    1   12628984   12649051     12       7  158146      -1.1478      0.87448
343066       1   12694103   12737087     17       4  158146     -0.90444      0.81712
126767       1   12766112   12798727     22       4  158146     -0.96108      0.83174
390999       1   12823880   12848048      9       2  158146    0.0041354      0.49835
65121        1   12841545   12866777      5       2  158146     -0.96705      0.83324
343069       1   12897229   12918573      1       1  158146       1.6014      0.05464
65122        1   12906940   12931764      2       1  158146       1.0608       0.1444
400735       1   12929032   12956025      3       2  158146    -0.056921       0.5227
441871       1   12966466   13621533      3       2  158146      -0.7893      0.78503
391002       1   12966466   13621533      3       2  158146      -0.7893      0.78503
440561       1   12988301   13378936      3       2  158146      -0.7893      0.78503
391003       1   13025498   13708405      3       2  158146      -0.7893      0.78503
101929983    1   13042393   13658988      3       2  158146      -0.7893      0.78503
343068       1   13098513   13379057      3       2  158146      -0.7893      0.78503
645354       1   13151985   13209727      3       2  158146      -0.7893      0.78503
649324       1   13151985   13209727      3       2  158146      -0.7893      0.78503
101060301    1   13172324   13194036      3       2  158146      -0.7893      0.78503
649330       1   13172324   13194426      3       2  158146      -0.7893      0.78503
440563       1   13172959   13194326      3       2  158146      -0.7893      0.78503
126755       1   13791440   13850498     40      15  158146       1.1261      0.13006
10630        1   13900251   13954452     37      16  158146      -0.8542       0.8035
7799         1   14016682   14161574     80      22  158146      -1.5701      0.94181
105376762    1   14665449   14756469     52      22  158146     -0.47088      0.68114
23254        1   14915180   15454539    289     106  158146     -0.96576      0.83292
200197       1   15428310   15488960     33      10  158146      0.44985      0.32641
55092        1   15469027   15556974     61      15  158146      0.77261      0.21988
114827       1   15563720   15734623     94      27  158146       -0.161      0.56395
101927417    1   15643175   15680379     11       5  158146      -1.4196      0.92213
79180        1   15726383   15766835     21      10  158146     -0.82847       0.7963
11330        1   15754938   15785737     13       7  158146      0.32308      0.37332
63036        1   15773226   15808586     14       6  158146       1.7147     0.043198
51032        1   15792598   15827889     20       6  158146       0.6428      0.26018
842          1   15807895   15861285     35       4  158146      0.53966      0.29472
23341        1   15843307   15908228     24       4  158146      0.57607      0.28228
107397391    1   15858660   15878799      7       2  158146      0.65831      0.25517
79814        1   15888193   15921546     15       4  158146      0.24157      0.40456
84301        1   15933952   16005539     20       4  158146     -0.23758       0.5939
6248         1   15976207   15998525      9       2  158146      -0.1427      0.55674
23207        1   16000814   16071264     33       5  158146     -0.91519      0.81996
284723       1   16052752   16077887     11       3  158146      -1.2048      0.88587
110806303    1   16056545   16086385     15       4  158146     -0.92578      0.82272
388595       1   16058993   16084477     15       4  158146     -0.92578      0.82272
54751        1   16073132   16123084     14       5  158146       0.7036      0.24084
440567       1   16123656   16144194     11       3  158146        0.876      0.19052
23013        1   16164201   16276951     37      10  158146       1.5155     0.064818
7709         1   16258363   16312627     30       7  158146       1.7828     0.037307
149563       1   16320730   16345302     22       6  158146      0.83224      0.20264
27129        1   16330523   16356089     20       5  158146      0.82829      0.20375
1187         1   16338530   16370545     25       7  158146      0.50929      0.30528
1188         1   16360276   16393821     26       7  158146       1.5026     0.066472
348487       1   16374263   16410146     20       7  158146       1.7481     0.040223
1969         1   16440831   16492564     24       9  158146       1.3421     0.089776
128272       1   16514348   16549147     15       5  158146      0.66326      0.25358
79363        1   16548186   16573678     10       4  158146     -0.30532      0.61994
54455        1   16563334   16688975     27       7  158146      0.58905      0.27791
26099        1   16683736   16734640     11       3  158146      0.45089      0.32603
374955       1   16712175   16773919     14       8  158146      0.52806      0.29873
55707        1   16757166   16796584     15       5  158146   -0.0090941      0.50363
107984921    1   16777442   16804976     12       3  158146      -1.2358      0.89174
114819       1   16783930   16829196     14       4  158146      -1.9086      0.97184
26863        1   16830616  149234221  42385    1122  158146       1.0134      0.15543
26869        1   16830616  149234221  42385    1122  158146       1.0134      0.15543
6060         1   16830616  149234221  42385    1122  158146       1.0134      0.15543
26870        1   16830616  149234221  42385    1122  158146       1.0134      0.15543
26871        1   16830616  149234221  42385    1122  158146       1.0134      0.15543
440570       1   16850336   17210587      1       1  158146     -0.23728      0.59378
100500876    1   16865408   17195516      1       1  158146     -0.23728      0.59378
9696         1   17238425   17309455     16       5  158146     0.038642      0.48459
4237         1   17290998   17318081     25       7  158146     -0.40138      0.65593
23400        1   17302452   17348423     31       6  158146     0.028016      0.48882
6390         1   17335220   17390527     44       8  158146      0.72579      0.23398
11240        1   17383255   17455946     71      13  158146      0.33475      0.36891
400743       1   17506283   17532882     28       5  158146      0.29747      0.38305
29943        1   17521622   17582502     49      22  158146      0.11981      0.45232
51702        1   17565592   17620727     34      13  158146     -0.16755      0.56653
100616188    1   17594383   17614470      9       4  158146      0.55502      0.28944
23569        1   17624691   17700499     59      17  158146        1.465     0.071462
353238       1   17688690   17738195     46       9  158146     -0.10821      0.54309
55920        1   17723255   17776173     29       5  158146      0.22315      0.41171
55160        1   17856192   18034370     74      29  158146      0.93072        0.176
81569        1   18071827   18163558     32      14  158146       2.2934     0.010912
101927876    1   18382150   18410905     10       4  158146      0.10253      0.45917
84966        1   18424291   18714977    202      78  158146      0.27107      0.39317
127707       1   18797423   18822480     22       5  158146      -4.0507      0.99997
5081         1   18947339   19085360     77      37  158146     -0.64266      0.73978
80834        1   19156092   19196154     25      10  158146      0.17491      0.43058
8659         1   19187923   19239293     29      10  158146       1.4949     0.067473
100616120    1   19199695   19219769      8       3  158146        1.034      0.15057
100302276    1   19213564   19233642     12       3  158146       1.7997     0.035953
126917       1   19220773   19293170     36      13  158146       1.8303     0.033599
23352        1   19391005   19546760     62      11  158146       1.6313     0.051414
101927895    1   19526879   19577198     18       4  158146       2.7786      0.00273
23065        1   19532154   19588018     21       6  158146       2.8566    0.0021408
51154        1   19568298   19596622     13       6  158146       1.2852     0.099354
246181       1   19582475   19610616     11       4  158146      0.17187      0.43177
22977        1   19599066   19625264      7       3  158146       2.2664     0.011714
100506730    1   19609740   19632230      8       3  158146       2.6478     0.004051
8574         1   19619201   19648640     12       5  158146       1.9218     0.027316
54896        1   19628819   19668922     20       7  158146      0.24025      0.40507
832          1   19655268   19822033     99      16  158146      0.11819      0.45296
440574       1   19913470   19966315     19       6  158146      0.74958      0.22676
100532736    1   19913472   19994945     37      14  158146      0.85157      0.19723
644068       1   19924300   19945138      5       3  158146       0.1653      0.43435
4681         1   19959722   19994949     21       9  158146      0.55201      0.29047
3362         1   19981367   20017459     29       7  158146       1.6672     0.047737
255104       1   19998705   20136409     73      24  158146       1.2093      0.11327
54546        1   20130521   20151776     22      10  158146     -0.10414      0.54147
23252        1   20198887   20249437     27       8  158146      0.76356      0.22256
30814        1   20236501   20260110     21       8  158146     -0.72236      0.76496
5320         1   20291923   20316927     21       8  158146       0.8102      0.20891
5322         1   20386686   20428404     34       9  158146     -0.49877      0.69103
26279        1   20428433   20456059     13       7  158146     -0.36339      0.64184
64600        1   20455815   20486874     10       6  158146     -0.40001      0.65543
117779438    1   20470706   20497061     10       3  158146    -0.040236      0.51605
391013       1   20479547   20523011     15       6  158146       1.0472      0.14751
127733       1   20502588   20532543     12       5  158146     -0.12804      0.55094
105376827    1   20559587   20581147     17       5  158146     0.077848      0.46897
127731       1   20607367   20696011     55      14  158146     -0.65854      0.74491
339505       1   20676293   20765287     38      11  158146      0.42026      0.33715
55450        1   20798883   20822703      7       3  158146      0.77469      0.21926
79594        1   20815940   20844644      8       3  158146      0.35109      0.36276
163933       1   20869065   20891513      8       3  158146     -0.48787      0.68718
978          1   20905589   20955396     37      10  158146      0.49691      0.30963
65018        1   20949950   20988004     27       6  158146      0.52787       0.2988
102464833    1   20950171   20970281     12       4  158146      0.50616      0.30637
100861548    1   20959149   20988686     23       5  158146      0.53375      0.29676
1650         1   20968270   20997862     23       5  158146      0.44784      0.32714
57576        1   20980506   21054500     47      22  158146      0.52787      0.29879
400745       1   21036223   21069196     16       7  158146      0.37555      0.35362
50809        1   21056758   21123800     19       6  158146     -0.61475      0.73064
8672         1   21122784   21513390     77       9  158146     -0.47666       0.6832
100302155    1   21304806   21324925      6       2  158146      -0.9291      0.82358
1889         1   21533742   21681997     55      24  158146      0.28336      0.38845
100506801    1   21609782   21636362      6       4  158146       1.1963       0.1158
84224        1   21756629   21821393     21       5  158146      0.39293      0.34719
249          1   21825476   21914903     47      16  158146      0.32309      0.37331
5909         1   21912713   22005850     59      22  158146     -0.83356      0.79774
84196        1   21994790   22119692     59      13  158146       1.0128      0.15557
401944       1   22128757   22161716     24      11  158146       1.2225      0.11076
3339         1   22138736   22273803     70      25  158146      0.39382      0.34686
23436        1   22293514   22325847     11       3  158146      0.70758       0.2396
10136        1   22318149   22349035      6       3  158146       1.4044     0.080104
101928043    1   22340486   22362541     15       6  158146       2.1002     0.017854
29092        1   22341683   22367717     18       7  158146       2.2868     0.011103
998          1   22369201   22437853     30       8  158146       0.8017      0.21136
54361        1   22433805   22479590     23       8  158146       1.0288      0.15178
100616433    1   22582731   22602793      4       2  158146     -0.35913      0.64025
9923         1   22768343   22867650     39       9  158146     0.024693      0.49015
2046         1   22879981   22940088     26      12  158146      -1.3171      0.90609
102466615    1   22949750   22969859     10       4  158146       1.2448      0.10661
712          1   22953120   22976175     12       4  158146       1.1605      0.12292
714          1   22960125   22984601     20       6  158146        1.329     0.091918
713          1   22969728   22998129     17       5  158146       1.4902     0.068083
2048         1   23027330   23257993     80      31  158146      0.82914      0.20351
100616391    1   23036009   23056091      5       2  158146      0.14831      0.44105
100422914    1   23179651   23199719      5       3  158146     -0.20381      0.58075
646262       1   23269535   23309359     19       7  158146       1.0017      0.15823
729059       1   23327326   23352345      8       3  158146       0.4492      0.32664
23028        1   23335960   23420182     34       4  158146      0.11838      0.45288
100422866    1   23360797   23380865      7       2  158146      0.69661      0.24302
7798         1   23400515   23505351     38       6  158146      -0.2259      0.58936
3352         1   23508387   23553995     23       5  158146      0.02693      0.48926
100996511    1   23597801   23622011      2       1  158146      0.59931      0.27448
10236        1   23621180   23680777      7       4  158146     -0.75002      0.77338
80818        1   23675940   23706329     16       4  158146       0.1303      0.44817
148898       1   23685463   23708330     14       4  158146      0.27898      0.39013
6920         1   23697401   23761241     33      10  158146       2.3167     0.010259
55616        1   23745055   23820672     32       9  158146       1.4854     0.068723
1870         1   23822929   23867725     12       6  158146      -1.2598      0.89612
101928163    1   23838421   23864911     10       5  158146     -0.94896      0.82868
3399         1   23874416   23895992     10       5  158146     -0.69066      0.75511
259283       1   23943823   23977058     15       7  158146       2.1129     0.017306
6135         1   24008268   24033325      3       1  158146     -0.55385      0.71016
6924         1   24059855   24098549      6       3  158146      0.77918      0.21794
100506963    1   24076871   24114787      8       3  158146      0.52637      0.29932
57095        1   24094907   24124722      6       2  158146      0.41804      0.33796
11313        1   24107634   24132029      5       2  158146      0.32228      0.37362
2582         1   24112088   24137244      9       2  158146      0.33386      0.36924
3155         1   24118366   24161949     14       2  158146       0.4737      0.31786
2517         1   24161570   24204780     17       3  158146      0.49063      0.31184
1269         1   24187005   24249852     23       7  158146      0.81438      0.20771
100616492    1   24245559   24265637      3       1  158146       1.3954     0.081447
55629        1   24276317   24299949      1       1  158146      -1.1237      0.86942
10772        1   24280836   24316817      1       1  158146      -1.1237      0.86942
127294       1   24372530   24448625     50      13  158146     -0.50773      0.69418
58985        1   24436260   24479630     17       6  158146     -0.30536      0.61996
163702       1   24470661   24523779     18       8  158146      -1.4382      0.92481
284632       1   24516729   24548180     16       7  158146       1.9137     0.027832
57822        1   24635846   24700970     28      12  158146     -0.52891      0.70157
90529        1   24673488   24751587     46       8  158146      0.16551      0.43427
57185        1   24729976   24809473     26       7  158146     0.087823      0.46501
100750325    1   24812743   24838872     11       3  158146      -0.8403      0.79963
11123        1   24818833   24877530     26       7  158146      -2.2902      0.98899
100506985    1   24855763   24892515     19       6  158146      -1.2788      0.89951
400746       1   24872577   24945818     23       9  158146     -0.24952      0.59852
10250        1   24959792   25009772      4       2  158146     -0.91287      0.81934
25932        1   25061937   25180810     25       4  158146      0.76983       0.2207
864          1   25216001   25301501     29      11  158146       1.6893     0.045577
102465437    1   25235835   25255907      7       3  158146     -0.25559      0.60087
100616365    1   25339993   25360077      6       3  158146      0.66961      0.25155
25949        1   25538766   25568993      8       3  158146        0.483      0.31455
57035        1   25558727   25674745      9       6  158146       0.2331      0.40784
6007         1   25588976   25666936      2       1  158146       1.2891     0.098678
23585        1   25654824   25698852      7       3  158146      0.59697      0.27526
6006         1   25678739   25757405     17       4  158146      0.67985       0.2483
55219        1   25747348   25836698     21       5  158146        1.078      0.14052
26119        1   25860096   25905377     24       7  158146      0.49968      0.30865
57134        1   25933281   26120940     44      12  158146       1.8103     0.035123
57190        1   26116683   26154712     21       6  158146      0.15163      0.43974
56181        1   26136396   26169433     22       4  158146     -0.40706      0.65802
646471       1   26136444   26160097     18       4  158146     -0.34647      0.63551
79000        1   26148403   26195949     20       4  158146     -0.12872      0.55121
164091       1   26177974   26212199     16       3  158146    -0.035194      0.51404
3925         1   26200669   26243368     20       2  158146     -0.35169      0.63746
100500808    1   26222852   26242945      5       1  158146      -0.2579      0.60176
5051         1   26276257   26334554     20       4  158146       0.9064      0.18236
2134         1   26338265   26372954     13       3  158146     -0.01664      0.50664
7780         1   26353742   26382609     12       3  158146      0.19656      0.42209
84676        1   26367791   26404121     21       6  158146     -0.51002      0.69498
149420       1   26427655   26462046     10       2  158146     -0.52691      0.70087
79927        1   26475569   26500453     17       5  158146     -0.27061      0.60665
110806296    1   26480591   26505454     23       5  158146     -0.52024      0.69855
51042        1   26486398   26507364     16       4  158146     -0.37271      0.64532
10256        1   26493981   26526375     28       7  158146     -0.29751      0.61696
378807       1   26507092   26539455     23       9  158146      0.10014      0.46012
101928303    1   26541810   26566331     15       5  158146      0.27108      0.39316
64793        1   26550690   26615299     26       7  158146      0.23773      0.40605
83442        1   26596576   26618013      8       2  158146     0.017633      0.49297
91544        1   26598772   26654756     31       5  158146     0.057147      0.47721
1043         1   26634448   26657014     16       4  158146     -0.33324      0.63052
55057        1   26638349   26690621     38       9  158146       0.5725      0.28349
257101       1   26678124   26709285     20       6  158146      0.82046      0.20598
79727        1   26727307   26766219     16       6  158146      0.33103      0.37031
79947        1   26748772   26807795     25       6  158146       1.0811      0.13983
101928324    1   26779247   26804028     13       4  158146       1.1449      0.12612
3151         1   26788930   26813133     10       3  158146       1.4532     0.073088
6195         1   26846251   26911516     27       8  158146       1.6617     0.048286
100302190    1   26871032   26891084      8       2  158146       1.5881     0.056127
101928728    1   27008400   27030622      7       2  158146       1.9383     0.026294
8289         1   27012505   27118595     30       4  158146       2.0999      0.01787
