GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
339456       1    1839029    1860718     11       3  161035     -0.96232      0.83206
85452        1    1843395    1945225     39      14  161035      0.59723      0.27518
2563         1    1940783    1972197      9       3  161035      0.14348      0.44296
5590         1    1971849    2126838     65      13  161035      0.18621      0.42614
100506504    1    2103232    2125314      8       3  161035      0.81925      0.20632
199990       1    2105898    2154159     10       3  161035      0.23843      0.40577
112268219    1    2111236    2133897      5       2  161035      0.48364      0.31432
6497         1    2149757    2251652     36      15  161035      0.36358      0.35808
79906        1    2242691    2332993     58      22  161035     -0.95224      0.82951
100129534    1    2271853    2294100     18       6  161035      -1.3406      0.90998
11079        1    2313279    2346875     25       8  161035      0.69595      0.24323
5192         1    2325412    2355266     24       8  161035       1.0008      0.15846
9651         1    2388889    2446971     17       8  161035      0.79347      0.21375
55229        1    2429975    2468035     14       5  161035       1.0309       0.1513
388585       1    2450183    2471702      8       3  161035       1.2782      0.10058
115110       1    2471358    2498450      5       2  161035       1.3504     0.088439
8764         1    2477803    2507061      9       2  161035       1.3874     0.082655
100996583    1    2487973    2525973     14       3  161035       1.4595     0.072213
127281       1    2507961    2532907     15       3  161035      0.32024      0.37439
79258        1    2512078    2574455     30       5  161035     -0.15109      0.56005
100287898    1    2562707    2727433     12       6  161035     -0.30743      0.62074
140625       1    2928030    2949467      7       3  161035     -0.79655      0.78714
440556       1    2966180    2994289      9       4  161035      -0.3993      0.65516
63976        1    2975766    3365185    207      86  161035      -1.8517      0.96796
100422968    1    3034538    3054599      7       3  161035      0.76778      0.22131
27237        1    3361228    3407677     21       3  161035        -1.01      0.84375
1953         1    3394514    3538072     73      33  161035      0.93138      0.17583
693135       1    3467259    3487354     10       5  161035     -0.17544      0.56963
127262       1    3531578    3556691     14       5  161035       1.2791      0.10043
49856        1    3537333    3576667     28      10  161035       1.0837      0.13926
7161         1    3559079    3662765     58      26  161035      0.33618      0.36837
148870       1    3659013    3698209     31      12  161035     -0.68017       0.7518
388588       1    3679312    3702520     14       6  161035     0.097802      0.46104
57470        1    3685122    3723062     19       9  161035      -1.0888      0.86188
9731         1    3718650    3783775     37       7  161035      -0.9408       0.8266
1677         1    3763830    3811993     38      12  161035      -0.7854      0.78389
339448       1    3795696    3826836     26       8  161035     -0.51657      0.69727
100133612    1    3806967    3842011     23       8  161035      -1.5355      0.93767
728716       1    3990671    4022643     27      13  161035      0.59279      0.27666
105376672    1    3997208    4019040     20       9  161035      0.78543       0.2161
284661       1    4462110    4494744     24       7  161035     -0.56633      0.71442
105376679    1    4621546    4653764     22      10  161035      -1.0017      0.84176
55966        1    4704668    4862582    104      41  161035      0.11031      0.45608
100616421    1    5912731    5932801     18       7  161035     -0.70391      0.75925
261734       1    5912870    6062485     86      16  161035     -0.87093       0.8081
8514         1    6042735    6171240     49      24  161035      -1.1786      0.88072
26038        1    6151846    6250381     38      11  161035      -1.9972       0.9771
6146         1    6235079    6269655     12       6  161035     -0.93257      0.82448
102724450    1    6254899    6275840     11       5  161035     -0.84796      0.80177
388591       1    6256178    6291359     20       6  161035     -0.33246      0.63023
23463        1    6271252    6306024     18       5  161035     -0.30801      0.62096
390992       1    6294238    6315638      9       4  161035      -1.6866      0.95416
387509       1    6297412    6331158     17       5  161035      -2.0628      0.98043
11332        1    6314331    6463827     76      15  161035      -2.4687      0.99322
54626        1    6465293    6489979     12       3  161035      -0.2175      0.58609
83715        1    6474835    6531004     23       6  161035     -0.18705      0.57419
100422975    1    6479893    6499956     10       3  161035    0.0023514      0.49906
8718         1    6510845    6536255     11       3  161035       0.3978      0.34539
57449        1    6516151    6590152     37      10  161035      0.80359      0.21082
79707        1    6571406    6624573     23       3  161035       1.3695     0.085424
80835        1    6605366    6649815     24       9  161035       1.1754      0.11992
3104         1    6630053    6659340     17       8  161035     -0.07935      0.53162
9903         1    6640783    6672929     12       6  161035     -0.34119      0.63352
148479       1    6663790    6694090     15       5  161035     -0.37556      0.64638
90326        1    6674924    6705646     17       5  161035      -1.1616       0.8773
55735        1    6684229    6771876     32       7  161035     -0.73983       0.7703
100505887    1    6774804    6800072      9       3  161035      -0.2358       0.5932
110841581    1    6833951    6855040      7       2  161035      0.88771      0.18735
23261        1    6835383    7839766    374     119  161035       1.6597     0.048486
102725193    1    7432547    7459814      6       2  161035      0.54282      0.29363
9341         1    7821355    7851492     20       7  161035      0.16662      0.43383
8863         1    7834350    7915237     37      12  161035     -0.54196      0.70608
10911        1    7897671    7923551     15       6  161035      0.11309      0.45498
3604         1    7965930    8010899     15       3  161035     -0.99766      0.84078
11315        1    8011713    8055565     12       5  161035     -0.09512      0.53789
54206        1    8061786    8096369      9       2  161035      0.35711       0.3605
102724539    1    8258731    8285268     11       3  161035      0.27568       0.3914
50651        1    8368173    8414225     11       5  161035      0.71249      0.23808
473          1    8402463    8887699    103      18  161035       1.5226     0.063932
102724552    1    8474704    8505076      8       5  161035       1.5677     0.058478
106632271    1    8544859    8564973      5       2  161035       1.7939     0.036413
2023         1    8911058    8948745     12       3  161035     -0.86098      0.80538
102465436    1    8916560    8936649     10       3  161035     -0.91934      0.82104
100505975    1    8928893    8949943      4       2  161035      -1.1177      0.86816
765          1    8995926    9045148     34      16  161035      0.08107      0.46769
155184       1    9053358    9096404     26      12  161035       1.2691       0.1022
6518         1    9085164    9142318     14       5  161035       0.5792      0.28123
80045        1    9150363    9199161     10       5  161035      -1.4143      0.92136
106614088    1    9198069    9252397     20      10  161035     -0.94045      0.82651
407040       1    9201726    9221836      8       5  161035      0.10519      0.45811
102724571    1    9232262    9262144      8       4  161035      -1.3495      0.91142
9563         1    9284832    9341394     18       8  161035     -0.35649      0.63926
80176        1    9342952    9439590     57      25  161035     -0.72928      0.76709
100506022    1    9475152    9499055     12       3  161035     -0.68547      0.75348
84275        1    9589523    9655231     26       4  161035      0.37918      0.35228
199953       1    9638968    9684935     17       3  161035      0.19884      0.42119
5293         1    9701788    9799172     24      11  161035      0.59385      0.27631
644997       1    9702667    9724644      6       3  161035      0.45897      0.32313
101929074    1    9722483    9757632     12       5  161035      0.75286      0.22577
22883        1    9778983    9894584     35       7  161035      -0.3961      0.65399
56998        1    9898333    9980327     16       4  161035       2.6437    0.0041008
84328        1    9972175   10013449     19       5  161035      0.58148      0.28046
64802        1    9992980   10055556     18       4  161035      0.30126      0.38161
113391335    1   10000629   10030845     12       3  161035      -0.6686      0.74812
100847055    1   10017438   10037516      3       1  161035      0.26603      0.39511
116362       1   10047285   10086079      7       2  161035      0.63079      0.26409
10277        1   10083015   10251296     51      16  161035     -0.19887      0.57882
23095        1   10260627   10451661     83       9  161035      0.21559      0.41466
5226         1   10449120   10490568     20       6  161035     -0.57959       0.7189
378708       1   10480489   10512865     21       4  161035      0.27323      0.39234
100526739    1   10480489   10522210     23       4  161035      0.24487      0.40328
1325         1   10500087   10522055      8       2  161035      0.48637      0.31335
1676         1   10506578   10542586     11       4  161035    -0.085179      0.53394
5195         1   10525006   10700815     89      18  161035       1.1103      0.13345
54897        1   10686665   10866703     72      36  161035      0.74231      0.22895
23435        1   11062710   11095549     11       2  161035       1.2223      0.11081
10747        1   11076579   11117296     15       4  161035       1.1284      0.12957
6723         1   11104645   11130075      9       2  161035       1.4972     0.067169
5394         1   11116675   11169926     14       3  161035       1.3624     0.086531
105376736    1   11149731   11172162      4       2  161035      0.39132      0.34778
2475         1   11156591   11332608     44       6  161035      0.37544      0.35367
100873935    1   11193954   11219595      4       2  161035     0.094952      0.46218
10218        1   11239411   11266038      3       2  161035     -0.26024      0.60266
29914        1   11323254   11369628     17       4  161035       0.4582      0.32341
57540        1   11529211   11607608     28       7  161035    -0.060025      0.52393
101929181    1   11659587   11683411      9       3  161035     -0.25156      0.59931
26232        1   11698443   11724486     15       8  161035      0.16448      0.43468
93611        1   11704463   11733384     13       7  161035      0.37115      0.35526
26270        1   11714256   11744409     14       7  161035   -0.0068557      0.50274
10459        1   11724536   11761678     17       8  161035     -0.01915      0.50764
374946       1   11741766   11795914     21      10  161035     -0.35052      0.63703
57085        1   11786141   11820828     17       7  161035     -0.37039      0.64445
284498       1   11812249   11859642     29       7  161035     0.093289      0.46284
102724659    1   11827133   11849676     16       3  161035      0.32566      0.37234
4524         1   11835780   11876021     36       7  161035       0.2158      0.41457
1185         1   11856152   11913201     45       8  161035      0.20709      0.41797
100379251    1   11890375   11917673     19       6  161035     -0.55725      0.71132
4878         1   11895765   11917840     18       5  161035     -0.42479       0.6645
4879         1   11907520   11929002      7       3  161035     -0.66412      0.74669
26829        1   11958210   11978329      9       4  161035      -1.5712      0.94193
90231        1   11969647   11996484     13       4  161035      -1.3849      0.91695
5351         1   11984773   12045594     21       5  161035      0.88647      0.18768
9927         1   12030237   12083572     21       6  161035       1.4509     0.073408
60672        1   12069554   12102102      8       3  161035      -1.2277      0.89022
102466982    1   12079214   12099279      8       3  161035      -1.2277      0.89022
943          1   12113359   12214264     41      17  161035       1.3049     0.095965
102465836    1   12216999   12237095      5       2  161035      0.47064      0.31895
7133         1   12217047   12279277     30      11  161035      0.91204      0.18087
100616438    1   12241769   12261830     11       3  161035      0.77947      0.21785
55187        1   12280086   12582098     91      18  161035       1.2184      0.11154
677885       1   12557299   12577451      4       2  161035      -1.2663       0.8973
9249         1   12617938   12688216     42      14  161035    -0.054927       0.5219
102466722    1   12628984   12649051     12       7  161035       1.0428      0.14853
343066       1   12694103   12737087     17       4  161035      -1.4436      0.92558
126767       1   12766112   12798727     22       4  161035     -0.87894      0.81028
390999       1   12823880   12848048      9       2  161035      0.21099      0.41645
65121        1   12841545   12866777      5       2  161035     -0.30282      0.61899
343069       1   12897229   12918573      1       1  161035      0.52942      0.29826
65122        1   12906940   12931764      2       1  161035     0.052199      0.47919
400735       1   12929032   12956025      3       2  161035     -0.17779      0.57055
441871       1   12966466   13621533      3       2  161035     -0.39859       0.6549
391002       1   12966466   13621533      3       2  161035     -0.39859       0.6549
440561       1   12988301   13378936      3       2  161035     -0.39859       0.6549
391003       1   13025498   13708405      3       2  161035     -0.39859       0.6549
101929983    1   13042393   13658988      3       2  161035     -0.39859       0.6549
343068       1   13098513   13379057      3       2  161035     -0.39859       0.6549
645354       1   13151985   13209727      3       2  161035     -0.39859       0.6549
649324       1   13151985   13209727      3       2  161035     -0.39859       0.6549
101060301    1   13172324   13194036      3       2  161035     -0.39859       0.6549
649330       1   13172324   13194426      3       2  161035     -0.39859       0.6549
440563       1   13172959   13194326      3       2  161035     -0.39859       0.6549
126755       1   13791440   13850498     40      15  161035       1.2423      0.10707
10630        1   13900251   13954452     37      16  161035       0.1263      0.44975
7799         1   14016682   14161574     80      22  161035       1.6112     0.053563
105376762    1   14665449   14756469     52      22  161035     -0.62157      0.73289
23254        1   14915180   15454539    289     106  161035      0.54362      0.29335
200197       1   15428310   15488960     33      10  161035       1.7315     0.041683
55092        1   15469027   15556974     61      15  161035       1.4616      0.07192
114827       1   15563720   15734623     94      27  161035     0.045685      0.48178
101927417    1   15643175   15680379     11       5  161035      -0.8371      0.79873
79180        1   15726383   15766835     21      10  161035      0.67875      0.24865
11330        1   15754938   15785737     13       7  161035      0.32425      0.37288
63036        1   15773226   15808586     14       6  161035      0.19843      0.42135
51032        1   15792598   15827889     20       6  161035      0.36946      0.35589
842          1   15807895   15861285     35       4  161035      0.14133      0.44381
23341        1   15843307   15908228     24       4  161035    -0.066201      0.52639
107397391    1   15858660   15878799      7       2  161035    -0.021458      0.50856
79814        1   15888193   15921546     15       4  161035     -0.61677      0.73131
84301        1   15933952   16005539     20       4  161035     -0.78333      0.78328
6248         1   15976207   15998525      9       2  161035     -0.14794      0.55881
23207        1   16000814   16071264     33       5  161035     -0.51884      0.69806
284723       1   16052752   16077887     11       3  161035      0.57589      0.28234
110806303    1   16056545   16086385     15       4  161035      0.44776      0.32716
388595       1   16058993   16084477     15       4  161035      0.44776      0.32716
54751        1   16073132   16123084     14       5  161035      0.73361      0.23159
440567       1   16123656   16144194     11       3  161035      -1.1408      0.87301
23013        1   16164201   16276951     37      10  161035    -0.073327      0.52923
7709         1   16258363   16312627     30       7  161035      0.63019      0.26428
149563       1   16320730   16345302     22       6  161035      -1.2381      0.89215
27129        1   16330523   16356089     20       5  161035      -1.2317      0.89098
1187         1   16338530   16370545     25       7  161035      -1.2286      0.89038
1188         1   16360276   16393821     26       7  161035     -0.79833      0.78766
348487       1   16374263   16410146     20       7  161035      -1.5264      0.93655
1969         1   16440831   16492564     24       9  161035       3.0352    0.0012019
128272       1   16514348   16549147     15       5  161035      0.22695      0.41023
79363        1   16548186   16573678     10       4  161035      -0.8215      0.79432
54455        1   16563334   16688975     27       7  161035      0.37029      0.35558
26099        1   16683736   16734640     11       3  161035    -0.088327      0.53519
374955       1   16712175   16773919     14       8  161035     -0.68195      0.75237
55707        1   16757166   16796584     15       5  161035      -1.1521      0.87536
107984921    1   16777442   16804976     12       3  161035      -1.0158      0.84514
114819       1   16783930   16829196     14       4  161035      -1.1964      0.88423
26863        1   16830616  149234221  42385    1122  161035      0.98281      0.16285
26869        1   16830616  149234221  42385    1122  161035      0.98281      0.16285
6060         1   16830616  149234221  42385    1122  161035      0.98281      0.16285
26870        1   16830616  149234221  42385    1122  161035      0.98281      0.16285
26871        1   16830616  149234221  42385    1122  161035      0.98281      0.16285
440570       1   16850336   17210587      1       1  161035     -0.14874      0.55912
100500876    1   16865408   17195516      1       1  161035     -0.14874      0.55912
9696         1   17238425   17309455     16       5  161035      0.37025       0.3556
4237         1   17290998   17318081     25       7  161035      0.46019      0.32269
23400        1   17302452   17348423     31       6  161035       1.0896      0.13794
6390         1   17335220   17390527     44       8  161035       2.8022    0.0025378
11240        1   17383255   17455946     71      13  161035       2.7789    0.0027268
400743       1   17506283   17532882     28       5  161035      0.52537      0.29966
29943        1   17521622   17582502     49      22  161035        1.435     0.075639
51702        1   17565592   17620727     34      13  161035       0.4871      0.31309
100616188    1   17594383   17614470      9       4  161035        1.383     0.083338
23569        1   17624691   17700499     59      17  161035       1.3867      0.08277
353238       1   17688690   17738195     46       9  161035      -2.6189      0.99559
55920        1   17723255   17776173     29       5  161035      -1.6048      0.94573
55160        1   17856192   18034370     74      29  161035        0.228      0.40982
81569        1   18071827   18163558     32      14  161035      0.22568      0.41073
101927876    1   18382150   18410905     10       4  161035      0.55551      0.28927
84966        1   18424291   18714977    202      78  161035     0.046294      0.48154
127707       1   18797423   18822480     22       5  161035      -0.2434      0.59615
5081         1   18947339   19085360     77      37  161035     -0.34109      0.63348
80834        1   19156092   19196154     25      10  161035      -1.8769      0.96974
8659         1   19187923   19239293     29      10  161035      0.16917      0.43283
100616120    1   19199695   19219769      8       3  161035      0.87803      0.18996
100302276    1   19213564   19233642     12       3  161035     -0.29319      0.61531
126917       1   19220773   19293170     36      13  161035       1.5628     0.059044
23352        1   19391005   19546760     62      11  161035      0.78765      0.21545
101927895    1   19526879   19577198     18       4  161035          1.8     0.035933
23065        1   19532154   19588018     21       6  161035       1.9731     0.024241
51154        1   19568298   19596622     13       6  161035       1.4005     0.080683
246181       1   19582475   19610616     11       4  161035    0.0069298      0.49724
22977        1   19599066   19625264      7       3  161035      0.75528      0.22504
100506730    1   19609740   19632230      8       3  161035      0.93589      0.17466
8574         1   19619201   19648640     12       5  161035      0.66547      0.25287
54896        1   19628819   19668922     20       7  161035     -0.13696      0.55447
832          1   19655268   19822033     99      16  161035      0.66073      0.25439
440574       1   19913470   19966315     19       6  161035     -0.25583      0.60096
100532736    1   19913472   19994945     37      14  161035   -0.0047959      0.50191
644068       1   19924300   19945138      5       3  161035      0.69419      0.24378
4681         1   19959722   19994949     21       9  161035      0.16023      0.43635
3362         1   19981367   20017459     29       7  161035       1.8571     0.031648
255104       1   19998705   20136409     73      24  161035       1.5129     0.065151
54546        1   20130521   20151776     22      10  161035      0.14774      0.44127
23252        1   20198887   20249437     27       8  161035      -0.6116       0.7296
30814        1   20236501   20260110     21       8  161035      -1.0301      0.84851
5320         1   20291923   20316927     21       8  161035    -0.011339      0.50452
5322         1   20386686   20428404     34       9  161035       1.2894     0.098634
26279        1   20428433   20456059     13       7  161035    -0.087145      0.53472
64600        1   20455815   20486874     10       6  161035    -0.079044       0.5315
117779438    1   20470706   20497061     10       3  161035     -0.20157      0.57987
391013       1   20479547   20523011     15       6  161035     -0.61037      0.72919
127733       1   20502588   20532543     12       5  161035     -0.52266      0.69939
105376827    1   20559587   20581147     17       5  161035       1.1254       0.1302
127731       1   20607367   20696011     55      14  161035     -0.44564      0.67207
339505       1   20676293   20765287     38      11  161035      0.16222      0.43557
55450        1   20798883   20822703      7       3  161035        1.624     0.052183
79594        1   20815940   20844644      8       3  161035      0.65265      0.25699
163933       1   20869065   20891513      8       3  161035      -1.2236      0.88945
978          1   20905589   20955396     37      10  161035      -1.2947      0.90228
65018        1   20949950   20988004     27       6  161035      0.21044      0.41666
102464833    1   20950171   20970281     12       4  161035      0.48705      0.31311
100861548    1   20959149   20988686     23       5  161035      0.37329      0.35447
1650         1   20968270   20997862     23       5  161035     -0.15576      0.56189
57576        1   20980506   21054500     47      22  161035     -0.44866      0.67316
400745       1   21036223   21069196     16       7  161035      -0.6521      0.74283
50809        1   21056758   21123800     19       6  161035      -1.0274      0.84787
8672         1   21122784   21513390     77       9  161035     -0.90403      0.81701
100302155    1   21304806   21324925      6       2  161035     -0.83998      0.79954
1889         1   21533742   21681997     55      24  161035     -0.29153      0.61468
100506801    1   21609782   21636362      6       4  161035      0.45446      0.32475
84224        1   21756629   21821393     21       5  161035      0.34974      0.36327
249          1   21825476   21914903     47      16  161035      0.25739      0.39844
5909         1   21912713   22005850     59      22  161035      0.15294      0.43922
84196        1   21994790   22119692     59      13  161035      0.67913      0.24853
401944       1   22128757   22161716     24      11  161035       1.0003      0.15858
3339         1   22138736   22273803     70      25  161035      0.32951      0.37089
23436        1   22293514   22325847     11       3  161035      -1.0511      0.85339
10136        1   22318149   22349035      6       3  161035     -0.65765      0.74462
101928043    1   22340486   22362541     15       6  161035      -1.1101      0.86652
29092        1   22341683   22367717     18       7  161035      -1.4807      0.93066
998          1   22369201   22437853     30       8  161035     -0.33702      0.63195
54361        1   22433805   22479590     23       8  161035      -1.3338      0.90887
100616433    1   22582731   22602793      4       2  161035     -0.42711      0.66535
9923         1   22768343   22867650     39       9  161035      -1.6847      0.95398
2046         1   22879981   22940088     26      12  161035      -2.2873      0.98891
102466615    1   22949750   22969859     10       4  161035      -1.0842      0.86087
712          1   22953120   22976175     12       4  161035     -0.25745      0.60159
714          1   22960125   22984601     20       6  161035      0.34209      0.36614
713          1   22969728   22998129     17       5  161035      0.78251      0.21696
2048         1   23027330   23257993     80      31  161035     -0.32882      0.62885
100616391    1   23036009   23056091      5       2  161035     -0.56486      0.71392
100422914    1   23179651   23199719      5       3  161035     -0.32816       0.6286
646262       1   23269535   23309359     19       7  161035     -0.20686      0.58194
729059       1   23327326   23352345      8       3  161035     -0.96328       0.8323
23028        1   23335960   23420182     34       4  161035      -1.0763       0.8591
100422866    1   23360797   23380865      7       2  161035     -0.80654      0.79003
7798         1   23400515   23505351     38       6  161035      -0.6364      0.73774
3352         1   23508387   23553995     23       5  161035      -1.0166      0.84532
100996511    1   23597801   23622011      2       1  161035     -0.58282      0.71999
10236        1   23621180   23680777      7       4  161035      -1.9543      0.97467
80818        1   23675940   23706329     16       4  161035      -1.3071      0.90441
148898       1   23685463   23708330     14       4  161035       -1.239      0.89232
6920         1   23697401   23761241     33      10  161035      0.34007       0.3669
55616        1   23745055   23820672     32       9  161035     -0.74184      0.77091
1870         1   23822929   23867725     12       6  161035      -2.0753      0.98102
101928163    1   23838421   23864911     10       5  161035      -1.9688      0.97551
3399         1   23874416   23895992     10       5  161035       -2.041      0.97937
259283       1   23943823   23977058     15       7  161035       1.5308     0.062914
6135         1   24008268   24033325      3       1  161035     -0.13177      0.55242
6924         1   24059855   24098549      6       3  161035     -0.72447      0.76561
100506963    1   24076871   24114787      8       3  161035       1.0174      0.15448
57095        1   24094907   24124722      6       2  161035       1.0985      0.13599
11313        1   24107634   24132029      5       2  161035       1.0414      0.14885
2582         1   24112088   24137244      9       2  161035       1.1181      0.13177
3155         1   24118366   24161949     14       2  161035       1.5042     0.066268
2517         1   24161570   24204780     17       3  161035       1.8694     0.030785
1269         1   24187005   24249852     23       7  161035       1.6821     0.046278
100616492    1   24245559   24265637      3       1  161035      0.84472      0.19913
55629        1   24276317   24299949      1       1  161035      0.14143      0.44377
10772        1   24280836   24316817      1       1  161035      0.14143      0.44377
127294       1   24372530   24448625     50      13  161035      -0.6845      0.75317
58985        1   24436260   24479630     17       6  161035    -0.076992      0.53069
163702       1   24470661   24523779     18       8  161035     -0.13159      0.55234
284632       1   24516729   24548180     16       7  161035      0.59117       0.2772
57822        1   24635846   24700970     28      12  161035       1.8448     0.032533
90529        1   24673488   24751587     46       8  161035       1.9031     0.028514
57185        1   24729976   24809473     26       7  161035       1.4325     0.076004
100750325    1   24812743   24838872     11       3  161035     -0.26668      0.60514
11123        1   24818833   24877530     26       7  161035      0.10833      0.45687
100506985    1   24855763   24892515     19       6  161035     -0.35418       0.6384
400746       1   24872577   24945818     23       9  161035      -0.1471      0.55847
10250        1   24959792   25009772      4       2  161035    -0.032908      0.51313
25932        1   25061937   25180810     25       4  161035       -1.023      0.84684
864          1   25216001   25301501     29      11  161035       0.4289        0.334
102465437    1   25235835   25255907      7       3  161035      0.50801      0.30572
100616365    1   25339993   25360077      6       3  161035     -0.83379       0.7978
25949        1   25538766   25568993      8       3  161035      -1.1515      0.87524
57035        1   25558727   25674745      9       6  161035      -1.7376      0.95886
6007         1   25588976   25666936      2       1  161035      -1.0473      0.85253
23585        1   25654824   25698852      7       3  161035      -2.3161      0.98972
6006         1   25678739   25757405     17       4  161035      -2.7093      0.99663
55219        1   25747348   25836698     21       5  161035      -1.9042      0.97156
26119        1   25860096   25905377     24       7  161035      0.28598      0.38745
57134        1   25933281   26120940     44      12  161035      0.96725      0.16671
57190        1   26116683   26154712     21       6  161035       1.0075      0.15685
56181        1   26136396   26169433     22       4  161035      0.32536      0.37246
646471       1   26136444   26160097     18       4  161035      0.35622      0.36084
79000        1   26148403   26195949     20       4  161035      0.70146      0.24151
164091       1   26177974   26212199     16       3  161035      0.80923      0.20919
3925         1   26200669   26243368     20       2  161035       0.5719       0.2837
100500808    1   26222852   26242945      5       1  161035      0.24244      0.40422
5051         1   26276257   26334554     20       4  161035      0.49753      0.30941
2134         1   26338265   26372954     13       3  161035     -0.40132      0.65591
7780         1   26353742   26382609     12       3  161035     -0.58774      0.72165
84676        1   26367791   26404121     21       6  161035      0.22068      0.41267
149420       1   26427655   26462046     10       2  161035      0.73083      0.23244
79927        1   26475569   26500453     17       5  161035     0.079209      0.46843
110806296    1   26480591   26505454     23       5  161035      0.47901      0.31596
51042        1   26486398   26507364     16       4  161035      0.65757      0.25541
10256        1   26493981   26526375     28       7  161035       1.1433      0.12647
378807       1   26507092   26539455     23       9  161035      0.85133      0.19729
101928303    1   26541810   26566331     15       5  161035     -0.64674       0.7411
64793        1   26550690   26615299     26       7  161035    -0.077781        0.531
83442        1   26596576   26618013      8       2  161035      0.49915      0.30884
91544        1   26598772   26654756     31       5  161035     -0.89456      0.81449
1043         1   26634448   26657014     16       4  161035      -1.0605      0.85554
55057        1   26638349   26690621     38       9  161035      0.82115      0.20578
257101       1   26678124   26709285     20       6  161035      0.73494      0.23119
79727        1   26727307   26766219     16       6  161035     -0.72703      0.76639
79947        1   26748772   26807795     25       6  161035      0.21316       0.4156
101928324    1   26779247   26804028     13       4  161035      0.63128      0.26393
3151         1   26788930   26813133     10       3  161035       1.1129      0.13287
6195         1   26846251   26911516     27       8  161035      -0.1097      0.54367
100302190    1   26871032   26891084      8       2  161035     -0.23679      0.59359
