GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
63976        1    2975766    3365185    207      86  187863     -0.43852      0.66949
100422968    1    3034538    3054599      7       3  187863     -0.52737      0.70103
27237        1    3361228    3407677     21       3  187863     -0.51948      0.69829
1953         1    3394514    3538072     73      33  187863       1.5589      0.05951
693135       1    3467259    3487354     10       5  187863      0.12828      0.44896
127262       1    3531578    3556691     14       5  187863       1.8835     0.029814
49856        1    3537333    3576667     28      10  187863      0.53456      0.29648
7161         1    3559079    3662765     58      26  187863     -0.29796      0.61713
148870       1    3659013    3698209     31      12  187863     -0.46708      0.67978
388588       1    3679312    3702520     14       6  187863   -0.0063968      0.50255
57470        1    3685122    3723062     19       9  187863      0.93926       0.1738
9731         1    3718650    3783775     37       7  187863      0.86067      0.19471
1677         1    3763830    3811993     38      12  187863      0.82373      0.20505
339448       1    3795696    3826836     26       8  187863      0.46987      0.31922
100133612    1    3806967    3842011     23       8  187863     -0.37201      0.64506
728716       1    3990671    4022643     27      13  187863      0.03375      0.48654
105376672    1    3997208    4019040     20       9  187863     0.027538      0.48902
284661       1    4462110    4494744     24       7  187863       1.3067     0.095649
105376679    1    4621546    4653764     22      10  187863      -1.0183      0.84572
55966        1    4704668    4862582    104      41  187863      -1.3128      0.90537
100616421    1    5912731    5932801     18       7  187863     -0.72783      0.76664
261734       1    5912870    6062485     86      16  187863      0.62147      0.26715
8514         1    6042735    6171240     49      24  187863      0.56613      0.28565
26038        1    6151846    6250381     38      11  187863       0.7872      0.21558
6146         1    6235079    6269655     12       6  187863       1.6523     0.049234
102724450    1    6254899    6275840     11       5  187863      0.92579      0.17728
388591       1    6256178    6291359     20       6  187863      0.87976       0.1895
23463        1    6271252    6306024     18       5  187863      0.23384      0.40755
390992       1    6294238    6315638      9       4  187863      -1.6682      0.95236
387509       1    6297412    6331158     17       5  187863      -0.2211      0.58749
11332        1    6314331    6463827     76      15  187863      0.61173      0.27036
54626        1    6465293    6489979     12       3  187863      0.40369      0.34322
83715        1    6474835    6531004     23       6  187863      0.41576      0.33879
100422975    1    6479893    6499956     10       3  187863      0.46552      0.32078
8718         1    6510845    6536255     11       3  187863     0.071026      0.47169
57449        1    6516151    6590152     37      10  187863       -0.799      0.78785
79707        1    6571406    6624573     23       3  187863      -1.2266      0.89001
80835        1    6605366    6649815     24       9  187863      0.63109      0.26399
3104         1    6630053    6659340     17       8  187863       1.2353      0.10835
9903         1    6640783    6672929     12       6  187863     0.031856      0.48729
148479       1    6663790    6694090     15       5  187863      -2.2818      0.98875
90326        1    6674924    6705646     17       5  187863      -1.6881       0.9543
55735        1    6684229    6771876     32       7  187863      -0.7807      0.78251
100505887    1    6774804    6800072      9       3  187863     -0.34629      0.63544
110841581    1    6833951    6855040      7       2  187863      -1.9974      0.97711
23261        1    6835383    7839766    374     119  187863     -0.11888      0.54732
102725193    1    7432547    7459814      6       2  187863        -1.43      0.92365
9341         1    7821355    7851492     20       7  187863      0.80155      0.21141
8863         1    7834350    7915237     37      12  187863      0.91807      0.17929
10911        1    7897671    7923551     15       6  187863       1.5671      0.05855
3604         1    7965930    8010899     15       3  187863     0.048418      0.48069
11315        1    8011713    8055565     12       5  187863     -0.45627       0.6759
54206        1    8061786    8096369      9       2  187863     -0.68818      0.75433
102724539    1    8258731    8285268     11       3  187863     -0.37843      0.64745
50651        1    8368173    8414225     11       5  187863       2.0459     0.020381
473          1    8402463    8887699    103      18  187863       2.2059     0.013697
102724552    1    8474704    8505076      8       5  187863       2.5806    0.0049311
106632271    1    8544859    8564973      5       2  187863       1.7907     0.036674
2023         1    8911058    8948745     12       3  187863      -1.6853      0.95404
102465436    1    8916560    8936649     10       3  187863      -1.6282      0.94826
100505975    1    8928893    8949943      4       2  187863      -1.7938      0.96358
765          1    8995926    9045148     34      16  187863     -0.54272      0.70634
155184       1    9053358    9096404     26      12  187863     -0.71087      0.76142
6518         1    9085164    9142318     14       5  187863      -1.8128      0.96507
80045        1    9150363    9199161     10       5  187863      -1.2224      0.88923
106614088    1    9198069    9252397     20      10  187863      -1.1207       0.8688
407040       1    9201726    9221836      8       5  187863     -0.12844       0.5511
102724571    1    9232262    9262144      8       4  187863      -2.1395       0.9838
9563         1    9284832    9341394     18       8  187863     -0.93168      0.82425
80176        1    9342952    9439590     57      25  187863      -0.9623      0.83205
100506022    1    9475152    9499055     12       3  187863      0.88567       0.1879
84275        1    9589523    9655231     26       4  187863      -1.0476      0.85258
199953       1    9638968    9684935     17       3  187863     -0.76083      0.77662
5293         1    9701788    9799172     24      11  187863     -0.57466      0.71724
644997       1    9702667    9724644      6       3  187863     -0.49359       0.6892
101929074    1    9722483    9757632     12       5  187863      -1.4954      0.93259
22883        1    9778983    9894584     35       7  187863       1.2896     0.098603
56998        1    9898333    9980327     16       4  187863      0.33225      0.36985
84328        1    9972175   10013449     19       5  187863       0.2143      0.41516
64802        1    9992980   10055556     18       4  187863     -0.20709      0.58203
113391335    1   10000629   10030845     12       3  187863    -0.062336      0.52485
100847055    1   10017438   10037516      3       1  187863      -1.1494      0.87481
116362       1   10047285   10086079      7       2  187863      0.23597      0.40673
10277        1   10083015   10251296     51      16  187863     0.046778      0.48135
23095        1   10260627   10451661     83       9  187863     -0.83443      0.79798
5226         1   10449120   10490568     20       6  187863       1.0572      0.14522
378708       1   10480489   10512865     21       4  187863       1.8547     0.031822
100526739    1   10480489   10522210     23       4  187863       1.8208     0.034319
1325         1   10500087   10522055      8       2  187863       1.1161      0.13219
1676         1   10506578   10542586     11       4  187863      0.95641      0.16943
5195         1   10525006   10700815     89      18  187863      0.58365      0.27973
54897        1   10686665   10866703     72      36  187863      -1.2828      0.90022
23435        1   11062710   11095549     11       2  187863      0.35535      0.36116
10747        1   11076579   11117296     15       4  187863      0.22478      0.41108
6723         1   11104645   11130075      9       2  187863      0.12549      0.45007
5394         1   11116675   11169926     14       3  187863      0.31487      0.37643
105376736    1   11149731   11172162      4       2  187863       1.5408      0.06168
2475         1   11156591   11332608     44       6  187863      0.21491      0.41492
100873935    1   11193954   11219595      4       2  187863     -0.39109      0.65214
10218        1   11239411   11266038      3       2  187863      0.79024      0.21469
29914        1   11323254   11369628     17       4  187863     -0.73814      0.76978
57540        1   11529211   11607608     28       7  187863      -1.2909      0.90164
101929181    1   11659587   11683411      9       3  187863     -0.45666      0.67604
26232        1   11698443   11724486     15       8  187863      -0.7196      0.76412
93611        1   11704463   11733384     13       7  187863     -0.85728      0.80436
26270        1   11714256   11744409     14       7  187863      -0.6555      0.74393
10459        1   11724536   11761678     17       8  187863     -0.22871      0.59045
374946       1   11741766   11795914     21      10  187863      -2.0691      0.98073
57085        1   11786141   11820828     17       7  187863      0.46512      0.32092
284498       1   11812249   11859642     29       7  187863     -0.53065      0.70217
102724659    1   11827133   11849676     16       3  187863     -0.85532      0.80381
4524         1   11835780   11876021     36       7  187863     -0.64071      0.73914
1185         1   11856152   11913201     45       8  187863      -1.0205      0.84626
100379251    1   11890375   11917673     19       6  187863     -0.92171      0.82166
4878         1   11895765   11917840     18       5  187863      -1.6315      0.94861
4879         1   11907520   11929002      7       3  187863      -2.3183      0.98978
26829        1   11958210   11978329      9       4  187863     -0.44811      0.67296
90231        1   11969647   11996484     13       4  187863      0.70643      0.23996
5351         1   11984773   12045594     21       5  187863      0.91517      0.18005
9927         1   12030237   12083572     21       6  187863      0.65877      0.25502
60672        1   12069554   12102102      8       3  187863     -0.52577      0.70048
102466982    1   12079214   12099279      8       3  187863     -0.52577      0.70048
943          1   12113359   12214264     41      17  187863       1.0716      0.14194
102465836    1   12216999   12237095      5       2  187863        -1.37      0.91466
7133         1   12217047   12279277     30      11  187863      -1.3509      0.91163
100616438    1   12241769   12261830     11       3  187863     -0.52287      0.69947
55187        1   12280086   12582098     91      18  187863     -0.50024      0.69155
677885       1   12557299   12577451      4       2  187863      0.93229      0.17559
9249         1   12617938   12688216     42      14  187863     -0.18159      0.57205
102466722    1   12628984   12649051     12       7  187863       1.0619      0.14414
343066       1   12694103   12737087     17       4  187863      -1.0704      0.85779
126767       1   12766112   12798727     22       4  187863     -0.85521      0.80378
390999       1   12823880   12848048      9       2  187863      -1.1154      0.86767
65121        1   12841545   12866777      5       2  187863      0.15089      0.44003
343069       1   12897229   12918573      1       1  187863      -2.2798      0.98869
65122        1   12906940   12931764      2       1  187863      0.14244      0.44337
400735       1   12929032   12956025      2       1  187863     -0.74832      0.77286
441871       1   12966466   13621533      3       2  187863      -1.5064      0.93402
391002       1   12966466   13621533      3       2  187863      -1.5064      0.93402
440561       1   12988301   13378936      3       2  187863      -1.5064      0.93402
391003       1   13025498   13708405      3       2  187863      -1.5064      0.93402
101929983    1   13042393   13658988      3       2  187863      -1.5064      0.93402
343068       1   13098513   13379057      3       2  187863      -1.5064      0.93402
645354       1   13151985   13209727      3       2  187863      -1.5064      0.93402
649324       1   13151985   13209727      3       2  187863      -1.5064      0.93402
101060301    1   13172324   13194036      3       2  187863      -1.5064      0.93402
649330       1   13172324   13194426      3       2  187863      -1.5064      0.93402
440563       1   13172959   13194326      3       2  187863      -1.5064      0.93402
126755       1   13791440   13850498     40      15  187863       1.2568      0.10442
10630        1   13900251   13954452     37      16  187863      -1.6286       0.9483
7799         1   14016682   14161574     80      22  187863      0.50007      0.30851
105376762    1   14665449   14756469     52      22  187863       1.6511     0.049361
23254        1   14915180   15454539    289     106  187863      0.32541      0.37244
200197       1   15428310   15488960     33      10  187863      0.82234      0.20544
55092        1   15469027   15556974     61      15  187863      0.25502      0.39935
114827       1   15563720   15734623     94      27  187863     0.059586      0.47624
101927417    1   15643175   15680379     11       5  187863      -1.0525      0.85371
79180        1   15726383   15766835     21      10  187863      -1.0228      0.84681
11330        1   15754938   15785737     13       7  187863     -0.84826      0.80185
63036        1   15773226   15808586     14       6  187863      0.76887      0.22098
51032        1   15792598   15827889     20       6  187863       0.7095      0.23901
842          1   15807895   15861285     35       4  187863       1.0283      0.15191
23341        1   15843307   15908228     24       4  187863       1.2027      0.11455
107397391    1   15858660   15878799      7       2  187863       1.0597      0.14464
79814        1   15888193   15921546     15       4  187863       1.7602     0.039184
84301        1   15933952   16005539     20       4  187863       2.3261     0.010006
6248         1   15976207   15998525      9       2  187863        2.378    0.0087023
23207        1   16000814   16071264     33       5  187863       2.2862      0.01112
284723       1   16052752   16077887     11       3  187863       1.9767     0.024039
110806303    1   16056545   16086385     15       4  187863       1.6407     0.050433
388595       1   16058993   16084477     15       4  187863       1.6407     0.050433
54751        1   16073132   16123084     14       5  187863      -1.9008      0.97134
440567       1   16123656   16144194     11       3  187863      -1.2734      0.89857
23013        1   16164201   16276951     37      10  187863      0.75301      0.22572
7709         1   16258363   16312627     30       7  187863      0.53999       0.2946
149563       1   16320730   16345302     22       6  187863     -0.32929      0.62903
27129        1   16330523   16356089     20       5  187863      -0.8388      0.79921
1187         1   16338530   16370545     25       7  187863     -0.75719      0.77553
1188         1   16360276   16393821     26       7  187863     -0.97016      0.83402
348487       1   16374263   16410146     20       7  187863     -0.70311      0.75901
1969         1   16440831   16492564     24       9  187863      -0.8339      0.79783
128272       1   16514348   16549147     15       5  187863      0.97983      0.16358
79363        1   16548186   16573678     10       4  187863         1.65     0.049468
54455        1   16563334   16688975     27       7  187863      0.68086      0.24798
26099        1   16683736   16734640     11       3  187863      0.40528      0.34264
374955       1   16712175   16773919     14       8  187863      -1.0755      0.85892
55707        1   16757166   16796584     15       5  187863      0.60893      0.27129
107984921    1   16777442   16804976     12       3  187863      0.93497       0.1749
114819       1   16783930   16829196     14       4  187863      0.41297      0.33981
26863        1   16830616  149234221  42383    1122  187863       2.4758    0.0066477
26869        1   16830616  149234221  42383    1122  187863       2.4758    0.0066477
6060         1   16830616  149234221  42383    1122  187863       2.4758    0.0066477
26870        1   16830616  149234221  42383    1122  187863       2.4758    0.0066477
26871        1   16830616  149234221  42383    1122  187863       2.4758    0.0066477
440570       1   16850336   17210587      1       1  187863       -0.166      0.56592
100500876    1   16865408   17195516      1       1  187863       -0.166      0.56592
9696         1   17238425   17309455     16       5  187863       -1.144      0.87368
4237         1   17290998   17318081     25       7  187863     -0.27885      0.60982
23400        1   17302452   17348423     31       6  187863    0.0027983      0.49888
6390         1   17335220   17390527     44       8  187863     -0.12658      0.55036
11240        1   17383255   17455946     71      13  187863     -0.86407      0.80623
400743       1   17506283   17532882     28       5  187863     -0.55843      0.71172
29943        1   17521622   17582502     49      22  187863      0.34412      0.36538
51702        1   17565592   17620727     34      13  187863     0.051004      0.47966
100616188    1   17594383   17614470      9       4  187863      0.38222      0.35115
23569        1   17624691   17700499     59      17  187863      0.87664      0.19034
353238       1   17688690   17738195     46       9  187863      0.95508      0.16977
55920        1   17723255   17776173     29       5  187863     -0.74838      0.77288
55160        1   17856192   18034370     74      29  187863       1.4683      0.07101
81569        1   18071827   18163558     32      14  187863       3.0436    0.0011689
101927876    1   18382150   18410905     10       4  187863       1.6213     0.052481
84966        1   18424291   18714977    202      78  187863     -0.05577      0.52224
127707       1   18797423   18822480     22       5  187863      0.33804      0.36767
5081         1   18947339   19085360     77      37  187863       1.6646     0.047998
80834        1   19156092   19196154     25      10  187863      0.46147      0.32223
8659         1   19187923   19239293     29      10  187863     -0.42926      0.66613
100616120    1   19199695   19219769      8       3  187863      0.42943       0.3338
100302276    1   19213564   19233642     12       3  187863      -1.8716      0.96937
126917       1   19220773   19293170     36      13  187863     -0.19296      0.57651
23352        1   19391005   19546760     62      11  187863    -0.010883      0.50434
101927895    1   19526879   19577198     18       4  187863     -0.69505      0.75649
23065        1   19532154   19588018     21       6  187863     -0.12605      0.55015
51154        1   19568298   19596622     13       6  187863      0.87667      0.19033
246181       1   19582475   19610616     11       4  187863      0.82404      0.20496
22977        1   19599066   19625264      7       3  187863      0.68688      0.24608
100506730    1   19609740   19632230      8       3  187863      0.88715       0.1875
8574         1   19619201   19648640     12       5  187863        1.192      0.11663
54896        1   19628819   19668922     20       7  187863      0.95882      0.16882
832          1   19655268   19822033     99      16  187863    -0.071971      0.52869
440574       1   19913470   19966315     19       6  187863       1.7466     0.040352
100532736    1   19913472   19994945     37      14  187863       2.5157     0.005939
644068       1   19924300   19945138      5       3  187863      0.84264      0.19971
4681         1   19959722   19994949     21       9  187863       2.3819    0.0086124
3362         1   19981367   20017459     29       7  187863       3.3049   0.00047503
255104       1   19998705   20136409     73      24  187863       3.2859    0.0005082
54546        1   20130521   20151776     22      10  187863      -1.0781      0.85951
23252        1   20198887   20249437     27       8  187863         1.66     0.048453
30814        1   20236501   20260110     21       8  187863       1.8836      0.02981
5320         1   20291923   20316927     21       8  187863    -0.087372      0.53481
5322         1   20386686   20428404     34       9  187863       1.4858     0.068666
26279        1   20428433   20456059     13       7  187863      -0.2864      0.61272
64600        1   20455815   20486874     10       6  187863      0.47636      0.31691
117779438    1   20470706   20497061     10       3  187863      0.85075      0.19745
391013       1   20479547   20523011     15       6  187863      0.98808      0.16156
127733       1   20502588   20532543     12       5  187863      0.99028      0.16102
105376827    1   20559587   20581147     17       5  187863      -2.3633      0.99094
127731       1   20607367   20696011     55      14  187863      -1.7056      0.95596
339505       1   20676293   20765287     38      11  187863     -0.90481      0.81722
55450        1   20798883   20822703      7       3  187863      0.19587      0.42236
79594        1   20815940   20844644      8       3  187863       -1.669      0.95244
163933       1   20869065   20891513      8       3  187863    -0.035836      0.51429
978          1   20905589   20955396     37      10  187863      0.17397      0.43095
65018        1   20949950   20988004     27       6  187863       1.0067      0.15703
102464833    1   20950171   20970281     12       4  187863         1.24      0.10749
100861548    1   20959149   20988686     23       5  187863      0.92667      0.17705
1650         1   20968270   20997862     23       5  187863      0.85601        0.196
57576        1   20980506   21054500     47      22  187863       2.1756     0.014793
400745       1   21036223   21069196     16       7  187863       2.2757     0.011433
50809        1   21056758   21123800     19       6  187863       2.1141     0.017251
8672         1   21122784   21513390     77       9  187863       1.8226     0.034179
100302155    1   21304806   21324925      6       2  187863       1.6643     0.048028
1889         1   21533742   21681997     55      24  187863       1.4957     0.067362
100506801    1   21609782   21636362      6       4  187863       2.3645    0.0090266
84224        1   21756629   21821393     21       5  187863       1.3396     0.090186
249          1   21825476   21914903     47      16  187863      0.82058      0.20594
5909         1   21912713   22005850     59      22  187863     -0.55205      0.70954
84196        1   21994790   22119692     59      13  187863        -1.39      0.91774
401944       1   22128757   22161716     24      11  187863      0.68537      0.24655
3339         1   22138736   22273803     70      25  187863     -0.59979      0.72568
23436        1   22293514   22325847     11       3  187863     -0.32884      0.62886
10136        1   22318149   22349035      6       3  187863      -1.4198      0.92216
101928043    1   22340486   22362541     15       6  187863      -2.2126      0.98654
29092        1   22341683   22367717     18       7  187863      -2.3887      0.99154
998          1   22369201   22437853     30       8  187863     -0.60893      0.72871
54361        1   22433805   22479590     23       8  187863      -1.0738      0.85854
100616433    1   22582731   22602793      4       2  187863     -0.86523      0.80654
9923         1   22768343   22867650     39       9  187863      0.28905      0.38627
2046         1   22879981   22940088     26      12  187863       1.5479     0.060828
102466615    1   22949750   22969859     10       4  187863       1.5882     0.056115
712          1   22953120   22976175     12       4  187863       1.2084      0.11344
714          1   22960125   22984601     20       6  187863       1.1538       0.1243
713          1   22969728   22998129     17       5  187863      0.57158       0.2838
2048         1   23027330   23257993     80      31  187863       2.1966     0.014024
100616391    1   23036009   23056091      5       2  187863      0.39638      0.34591
100422914    1   23179651   23199719      5       3  187863      -0.4967       0.6903
646262       1   23269535   23309359     19       7  187863      0.97287      0.16531
729059       1   23327326   23352345      8       3  187863     0.078075      0.46888
23028        1   23335960   23420182     34       4  187863      0.97842      0.16393
100422866    1   23360797   23380865      7       2  187863      0.99015      0.16105
7798         1   23400515   23505351     38       6  187863       0.6205      0.26746
3352         1   23508387   23553995     23       5  187863     -0.85198      0.80289
100996511    1   23597801   23622011      2       1  187863       1.0989      0.13592
10236        1   23621180   23680777      7       4  187863       0.6858      0.24642
80818        1   23675940   23706329     16       4  187863       1.1118      0.13312
148898       1   23685463   23708330     14       4  187863       1.0787      0.14036
6920         1   23697401   23761241     33      10  187863       1.6658     0.047877
55616        1   23745055   23820672     32       9  187863        1.238      0.10786
1870         1   23822929   23867725     12       6  187863      0.84768      0.19831
101928163    1   23838421   23864911     10       5  187863       1.0821      0.13961
3399         1   23874416   23895992     10       5  187863     0.099688       0.4603
259283       1   23943823   23977058     15       7  187863     0.034783      0.48613
6135         1   24008268   24033325      3       1  187863      0.84417      0.19929
6924         1   24059855   24098549      6       3  187863       3.0128    0.0012942
100506963    1   24076871   24114787      8       3  187863       3.7262     9.72e-05
57095        1   24094907   24124722      6       2  187863       2.8723    0.0020376
11313        1   24107634   24132029      5       2  187863       2.4137     0.007896
2582         1   24112088   24137244      9       2  187863       2.4444    0.0072544
3155         1   24118366   24161949     14       2  187863       2.9103    0.0018054
2517         1   24161570   24204780     17       3  187863       3.1748   0.00074981
1269         1   24187005   24249852     23       7  187863        2.465     0.006851
100616492    1   24245559   24265637      3       1  187863      -1.0611      0.85567
55629        1   24276317   24299949      1       1  187863       1.2447      0.10663
10772        1   24280836   24316817      1       1  187863       1.2447      0.10663
127294       1   24372530   24448625     50      13  187863       1.0498      0.14691
58985        1   24436260   24479630     17       6  187863      -0.9644      0.83258
163702       1   24470661   24523779     18       8  187863      -1.2959      0.90249
284632       1   24516729   24548180     16       7  187863     -0.37276      0.64534
57822        1   24635846   24700970     28      12  187863     -0.93909      0.82616
90529        1   24673488   24751587     46       8  187863     -0.25844      0.60197
57185        1   24729976   24809473     26       7  187863     -0.48654      0.68671
100750325    1   24812743   24838872     11       3  187863     -0.22759      0.59002
11123        1   24818833   24877530     26       7  187863     -0.37024       0.6444
100506985    1   24855763   24892515     19       6  187863    -0.095082      0.53788
400746       1   24872577   24945818     23       9  187863       0.4683      0.31978
10250        1   24959792   25009772      4       2  187863      -3.2195      0.99936
25932        1   25061937   25180810     25       4  187863       -0.439      0.66967
864          1   25216001   25301501     29      11  187863       1.3277     0.092142
102465437    1   25235835   25255907      7       3  187863        1.419     0.077946
100616365    1   25339993   25360077      6       3  187863      -1.4376      0.92472
25949        1   25538766   25568993      8       3  187863       1.3734     0.084813
57035        1   25558727   25674745      9       6  187863      0.89216      0.18615
6007         1   25588976   25666936      2       1  187863       2.0082     0.022311
23585        1   25654824   25698852      7       3  187863     -0.84071      0.79974
6006         1   25678739   25757405     17       4  187863     -0.10513      0.54186
55219        1   25747348   25836698     21       5  187863     -0.13448      0.55349
26119        1   25860096   25905377     24       7  187863     -0.43299      0.66749
57134        1   25933281   26120940     44      12  187863      0.47292      0.31814
57190        1   26116683   26154712     21       6  187863      -1.0514      0.85346
56181        1   26136396   26169433     22       4  187863     -0.52323      0.69959
646471       1   26136444   26160097     18       4  187863     -0.97109      0.83425
79000        1   26148403   26195949     20       4  187863     -0.30234       0.6188
164091       1   26177974   26212199     16       3  187863     -0.56252      0.71312
3925         1   26200669   26243368     20       2  187863     -0.53665      0.70424
100500808    1   26222852   26242945      5       1  187863     -0.65495      0.74375
5051         1   26276257   26334554     20       4  187863      -1.3036      0.90381
2134         1   26338265   26372954     13       3  187863     -0.81413      0.79222
7780         1   26353742   26382609     12       3  187863    -0.044845      0.51788
84676        1   26367791   26404121     21       6  187863      -1.0736      0.85851
149420       1   26427655   26462046     10       2  187863      0.18902      0.42504
79927        1   26475569   26500453     17       5  187863      0.83411      0.20211
110806296    1   26480591   26505454     23       5  187863      0.77688      0.21861
51042        1   26486398   26507364     16       4  187863      0.98134      0.16321
10256        1   26493981   26526375     28       7  187863      0.66687      0.25243
378807       1   26507092   26539455     23       9  187863      0.35865      0.35993
101928303    1   26541810   26566331     15       5  187863      -1.0813      0.86022
64793        1   26550690   26615299     26       7  187863     -0.93848        0.826
83442        1   26596576   26618013      8       2  187863     -0.38978      0.65165
91544        1   26598772   26654756     31       5  187863     -0.21786      0.58623
1043         1   26634448   26657014     16       4  187863     -0.37914      0.64771
55057        1   26638349   26690621     38       9  187863     -0.99035        0.839
257101       1   26678124   26709285     20       6  187863      -1.3914      0.91795
79727        1   26727307   26766219     16       6  187863        3.647   0.00013267
79947        1   26748772   26807795     25       6  187863       2.9811    0.0014362
101928324    1   26779247   26804028     13       4  187863       2.9195     0.001753
3151         1   26788930   26813133     10       3  187863       1.6979     0.044765
6195         1   26846251   26911516     27       8  187863        3.261   0.00055504
100302190    1   26871032   26891084      8       2  187863        2.443     0.007283
101928728    1   27008400   27030622      7       2  187863        1.438      0.07521
