GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
984          1    1560602    1665769     14       7  158146     -0.28561      0.61241
728661       1    1582938    1634234     11       5  158146     -0.39095      0.65208
728642       1    1623817    1665796      2       1  158146      0.71236      0.23812
9906         1    1646276    1687438      3       2  158146      0.21438      0.41512
65220        1    1672670    1721470     14       5  158146      0.38296      0.35087
2782         1    1706723    1832556     40       8  158146      0.47891        0.316
163688       1    1836698    1858735     10       3  158146     -0.28804      0.61334
339456       1    1839029    1860718     11       3  158146     -0.20794      0.58236
85452        1    1843395    1945225     39      14  158146      0.67604      0.24951
2563         1    1940783    1972197      9       3  158146      0.76449      0.22229
5590         1    1971849    2126838     65      13  158146      0.32887      0.37113
100506504    1    2103232    2125314      8       3  158146     -0.42494      0.66456
199990       1    2105898    2154159     10       3  158146      -1.7396      0.95904
112268219    1    2111236    2133897      5       2  158146      -1.1107      0.86665
6497         1    2149757    2251652     36      15  158146       1.0069      0.15699
79906        1    2242691    2332993     58      22  158146     -0.21082      0.58348
100129534    1    2271853    2294100     18       6  158146      -1.7785      0.96234
11079        1    2313279    2346875     25       8  158146      0.80947      0.20912
5192         1    2325412    2355266     24       8  158146      0.18501      0.42661
9651         1    2388889    2446971     17       8  158146      0.15465      0.43855
55229        1    2429975    2468035     14       5  158146     -0.39538      0.65372
388585       1    2450183    2471702      8       3  158146     -0.11348      0.54517
115110       1    2471358    2498450      5       2  158146       1.6321     0.051326
8764         1    2477803    2507061      9       2  158146       1.7354     0.041334
100996583    1    2487973    2525973     14       3  158146       1.8041     0.035611
127281       1    2507961    2532907     15       3  158146      0.68754      0.24587
79258        1    2512078    2574455     30       5  158146      0.47012      0.31913
100287898    1    2562707    2727433     12       6  158146       1.6708     0.047385
140625       1    2928030    2949467      7       3  158146     -0.31333      0.62298
440556       1    2966180    2994289      9       4  158146     -0.01067      0.50426
63976        1    2975766    3365185    207      86  158146      0.29319      0.38469
100422968    1    3034538    3054599      7       3  158146       2.8348    0.0022928
27237        1    3361228    3407677     21       3  158146    0.0067423      0.49731
1953         1    3394514    3538072     73      33  158146     -0.39023      0.65182
693135       1    3467259    3487354     10       5  158146       0.2133      0.41555
127262       1    3531578    3556691     14       5  158146      0.89432      0.18557
49856        1    3537333    3576667     28      10  158146      0.73384      0.23152
7161         1    3559079    3662765     58      26  158146     -0.07604      0.53031
148870       1    3659013    3698209     31      12  158146     -0.64129      0.73933
388588       1    3679312    3702520     14       6  158146      0.80256      0.21111
57470        1    3685122    3723062     19       9  158146      0.51531      0.30317
9731         1    3718650    3783775     37       7  158146     -0.15613      0.56203
1677         1    3763830    3811993     38      12  158146      0.27856      0.39029
339448       1    3795696    3826836     26       8  158146      0.75895      0.22394
100133612    1    3806967    3842011     23       8  158146    -0.011278       0.5045
728716       1    3990671    4022643     27      13  158146       -1.658      0.95134
105376672    1    3997208    4019040     20       9  158146      -1.1408      0.87302
284661       1    4462110    4494744     24       7  158146        -1.08      0.85993
105376679    1    4621546    4653764     22      10  158146      0.61365      0.26972
55966        1    4704668    4862582    104      41  158146       1.2584      0.10412
100616421    1    5912731    5932801     18       7  158146      -2.0139      0.97799
261734       1    5912870    6062485     86      16  158146      -1.2905      0.90155
8514         1    6042735    6171240     49      24  158146      -1.3872      0.91731
26038        1    6151846    6250381     38      11  158146      -1.2722      0.89836
6146         1    6235079    6269655     12       6  158146     -0.30496       0.6198
102724450    1    6254899    6275840     11       5  158146      -1.5319      0.93723
388591       1    6256178    6291359     20       6  158146      -1.6064       0.9459
23463        1    6271252    6306024     18       5  158146      -0.9182      0.82074
390992       1    6294238    6315638      9       4  158146      -0.3447      0.63484
387509       1    6297412    6331158     17       5  158146     -0.25966      0.60244
11332        1    6314331    6463827     76      15  158146      0.73526      0.23109
54626        1    6465293    6489979     12       3  158146      0.70162      0.24146
83715        1    6474835    6531004     23       6  158146      0.10677      0.45748
100422975    1    6479893    6499956     10       3  158146       0.6751      0.24981
8718         1    6510845    6536255     11       3  158146     -0.92575      0.82271
57449        1    6516151    6590152     37      10  158146     -0.57966      0.71893
79707        1    6571406    6624573     23       3  158146      0.31653       0.3758
80835        1    6605366    6649815     24       9  158146      0.78889      0.21509
3104         1    6630053    6659340     17       8  158146      0.85802      0.19544
9903         1    6640783    6672929     12       6  158146      0.46804      0.31988
148479       1    6663790    6694090     15       5  158146      0.73057      0.23252
90326        1    6674924    6705646     17       5  158146     -0.05923      0.52362
55735        1    6684229    6771876     32       7  158146      0.82899      0.20355
100505887    1    6774804    6800072      9       3  158146      0.59643      0.27545
110841581    1    6833951    6855040      7       2  158146     -0.68266      0.75259
23261        1    6835383    7839766    374     119  158146      0.97723      0.16423
102725193    1    7432547    7459814      6       2  158146      0.58528      0.27918
9341         1    7821355    7851492     20       7  158146      0.35379      0.36175
8863         1    7834350    7915237     37      12  158146     -0.78223      0.78296
10911        1    7897671    7923551     15       6  158146     -0.31244      0.62265
3604         1    7965930    8010899     15       3  158146     -0.50738      0.69406
11315        1    8011713    8055565     12       5  158146      -1.0441      0.85179
54206        1    8061786    8096369      9       2  158146      -1.5232      0.93614
102724539    1    8258731    8285268     11       3  158146      0.51876      0.30196
50651        1    8368173    8414225     11       5  158146     -0.40219      0.65623
473          1    8402463    8887699    103      18  158146      0.87666      0.19033
102724552    1    8474704    8505076      8       5  158146       1.0763      0.14091
106632271    1    8544859    8564973      5       2  158146       1.3844     0.083114
2023         1    8911058    8948745     12       3  158146     -0.18305      0.57262
102465436    1    8916560    8936649     10       3  158146    -0.041181      0.51642
100505975    1    8928893    8949943      4       2  158146     -0.45576      0.67572
765          1    8995926    9045148     34      16  158146      0.62906      0.26466
155184       1    9053358    9096404     26      12  158146     -0.77227      0.78002
6518         1    9085164    9142318     14       5  158146     0.049357      0.48032
80045        1    9150363    9199161     10       5  158146     -0.06619      0.52639
106614088    1    9198069    9252397     20      10  158146      -0.3448      0.63488
407040       1    9201726    9221836      8       5  158146      0.61415      0.26956
102724571    1    9232262    9262144      8       4  158146     -0.83398      0.79785
9563         1    9284832    9341394     18       8  158146     -0.18373      0.57289
80176        1    9342952    9439590     57      25  158146      0.21176      0.41615
100506022    1    9475152    9499055     12       3  158146    -0.063744      0.52541
84275        1    9589523    9655231     26       4  158146       1.1286      0.12953
199953       1    9638968    9684935     17       3  158146       1.0401      0.14915
5293         1    9701788    9799172     24      11  158146     -0.40833      0.65848
644997       1    9702667    9724644      6       3  158146       1.0114      0.15591
101929074    1    9722483    9757632     12       5  158146     -0.51941      0.69826
22883        1    9778983    9894584     35       7  158146    -0.011906      0.50475
56998        1    9898333    9980327     16       4  158146      0.52379      0.30021
84328        1    9972175   10013449     19       5  158146     -0.22625       0.5895
64802        1    9992980   10055556     18       4  158146    -0.070398      0.52806
113391335    1   10000629   10030845     12       3  158146       -0.346      0.63533
100847055    1   10017438   10037516      3       1  158146      -0.3394      0.63285
116362       1   10047285   10086079      7       2  158146    -0.077253      0.53079
10277        1   10083015   10251296     51      16  158146      0.44645      0.32764
23095        1   10260627   10451661     83       9  158146       1.7467     0.040343
5226         1   10449120   10490568     20       6  158146       1.4568     0.072592
378708       1   10480489   10512865     21       4  158146      0.71756      0.23651
100526739    1   10480489   10522210     23       4  158146      0.72669      0.23371
1325         1   10500087   10522055      8       2  158146      0.42656      0.33485
1676         1   10506578   10542586     11       4  158146      0.77862       0.2181
5195         1   10525006   10700815     89      18  158146      0.90183      0.18357
54897        1   10686665   10866703     72      36  158146      0.37706      0.35307
23435        1   11062710   11095549     11       2  158146       1.5034     0.066369
10747        1   11076579   11117296     15       4  158146       1.8668     0.030962
6723         1   11104645   11130075      9       2  158146        2.018     0.021795
5394         1   11116675   11169926     14       3  158146        2.065     0.019463
105376736    1   11149731   11172162      4       2  158146       1.9917       0.0232
2475         1   11156591   11332608     44       6  158146       1.8034     0.035659
100873935    1   11193954   11219595      4       2  158146      0.39997      0.34459
10218        1   11239411   11266038      3       2  158146     -0.15252      0.56061
29914        1   11323254   11369628     17       4  158146       1.0569      0.14527
57540        1   11529211   11607608     28       7  158146       1.5125     0.065208
101929181    1   11659587   11683411      9       3  158146     -0.12192      0.54852
26232        1   11698443   11724486     15       8  158146     -0.47637       0.6831
93611        1   11704463   11733384     13       7  158146     -0.33286      0.63038
26270        1   11714256   11744409     14       7  158146      -0.7265      0.76623
10459        1   11724536   11761678     17       8  158146      -1.4472      0.92608
374946       1   11741766   11795914     21      10  158146      -3.0948      0.99902
57085        1   11786141   11820828     17       7  158146     -0.54291       0.7064
284498       1   11812249   11859642     29       7  158146      -1.0663      0.85685
102724659    1   11827133   11849676     16       3  158146     -0.85284      0.80313
4524         1   11835780   11876021     36       7  158146      -1.1778      0.88057
1185         1   11856152   11913201     45       8  158146     -0.59888      0.72537
100379251    1   11890375   11917673     19       6  158146      0.19304      0.42346
4878         1   11895765   11917840     18       5  158146      0.23599      0.40672
4879         1   11907520   11929002      7       3  158146      0.86558      0.19336
26829        1   11958210   11978329      9       4  158146     -0.11072      0.54408
90231        1   11969647   11996484     13       4  158146      0.33799      0.36768
5351         1   11984773   12045594     21       5  158146     -0.18789      0.57452
9927         1   12030237   12083572     21       6  158146       1.0262      0.15239
60672        1   12069554   12102102      8       3  158146     -0.43105      0.66678
102466982    1   12079214   12099279      8       3  158146     -0.43105      0.66678
943          1   12113359   12214264     41      17  158146      0.36754      0.35661
102465836    1   12216999   12237095      5       2  158146      0.64085      0.26081
7133         1   12217047   12279277     30      11  158146      0.65697       0.2556
100616438    1   12241769   12261830     11       3  158146      -2.5783      0.99504
55187        1   12280086   12582098     91      18  158146      0.14374      0.44285
677885       1   12557299   12577451      4       2  158146     -0.65544      0.74391
9249         1   12617938   12688216     42      14  158146     -0.83414       0.7979
102466722    1   12628984   12649051     12       7  158146      0.38194      0.35125
343066       1   12694103   12737087     17       4  158146      -1.2108      0.88702
126767       1   12766112   12798727     22       4  158146     -0.66146      0.74584
390999       1   12823880   12848048      9       2  158146      -0.3422       0.6339
65121        1   12841545   12866777      5       2  158146     -0.35619      0.63915
343069       1   12897229   12918573      1       1  158146      0.73535      0.23106
65122        1   12906940   12931764      2       1  158146        0.237      0.40633
400735       1   12929032   12956025      3       2  158146      0.37534      0.35371
441871       1   12966466   13621533      3       2  158146      -1.8781      0.96982
391002       1   12966466   13621533      3       2  158146      -1.8781      0.96982
440561       1   12988301   13378936      3       2  158146      -1.8781      0.96982
391003       1   13025498   13708405      3       2  158146      -1.8781      0.96982
101929983    1   13042393   13658988      3       2  158146      -1.8781      0.96982
343068       1   13098513   13379057      3       2  158146      -1.8781      0.96982
645354       1   13151985   13209727      3       2  158146      -1.8781      0.96982
649324       1   13151985   13209727      3       2  158146      -1.8781      0.96982
101060301    1   13172324   13194036      3       2  158146      -1.8781      0.96982
649330       1   13172324   13194426      3       2  158146      -1.8781      0.96982
440563       1   13172959   13194326      3       2  158146      -1.8781      0.96982
126755       1   13791440   13850498     40      15  158146        1.449     0.073668
10630        1   13900251   13954452     37      16  158146      -1.3284      0.90799
7799         1   14016682   14161574     80      22  158146     -0.28815      0.61338
105376762    1   14665449   14756469     52      22  158146     -0.23308      0.59215
23254        1   14915180   15454539    289     106  158146       -1.542      0.93847
200197       1   15428310   15488960     33      10  158146     -0.17562      0.56971
55092        1   15469027   15556974     61      15  158146      0.52288      0.30053
114827       1   15563720   15734623     94      27  158146     -0.73037      0.76742
101927417    1   15643175   15680379     11       5  158146      -2.2661      0.98828
79180        1   15726383   15766835     21      10  158146     -0.84924      0.80213
11330        1   15754938   15785737     13       7  158146      0.53097      0.29772
63036        1   15773226   15808586     14       6  158146       1.1608      0.12285
51032        1   15792598   15827889     20       6  158146      0.75948      0.22378
842          1   15807895   15861285     35       4  158146      0.78594      0.21595
23341        1   15843307   15908228     24       4  158146      0.77046      0.22051
107397391    1   15858660   15878799      7       2  158146      0.89609       0.1851
79814        1   15888193   15921546     15       4  158146     0.099954      0.46019
84301        1   15933952   16005539     20       4  158146      0.38121      0.35152
6248         1   15976207   15998525      9       2  158146      0.16558      0.43424
23207        1   16000814   16071264     33       5  158146     -0.69074      0.75513
284723       1   16052752   16077887     11       3  158146      -1.3072      0.90443
110806303    1   16056545   16086385     15       4  158146     0.031966      0.48725
388595       1   16058993   16084477     15       4  158146     0.031966      0.48725
54751        1   16073132   16123084     14       5  158146      0.40028      0.34448
440567       1   16123656   16144194     11       3  158146     -0.97477      0.83516
23013        1   16164201   16276951     37      10  158146     0.024311       0.4903
7709         1   16258363   16312627     30       7  158146      0.33086      0.37038
149563       1   16320730   16345302     22       6  158146      0.47828      0.31623
27129        1   16330523   16356089     20       5  158146      0.15268      0.43932
1187         1   16338530   16370545     25       7  158146     -0.29539      0.61615
1188         1   16360276   16393821     26       7  158146      -0.1503      0.55974
348487       1   16374263   16410146     20       7  158146     0.015143      0.49396
1969         1   16440831   16492564     24       9  158146       1.3068     0.095633
128272       1   16514348   16549147     15       5  158146      -0.4488      0.67321
79363        1   16548186   16573678     10       4  158146     -0.43134      0.66689
54455        1   16563334   16688975     27       7  158146      0.98382       0.1626
26099        1   16683736   16734640     11       3  158146        1.168      0.12141
374955       1   16712175   16773919     14       8  158146       1.2218       0.1109
55707        1   16757166   16796584     15       5  158146      0.44408      0.32849
107984921    1   16777442   16804976     12       3  158146       0.6241      0.26628
114819       1   16783930   16829196     14       4  158146      0.26011      0.39739
26863        1   16830616  149234221  42385    1122  158146       1.4379     0.075232
26869        1   16830616  149234221  42385    1122  158146       1.4379     0.075232
6060         1   16830616  149234221  42385    1122  158146       1.4379     0.075232
26870        1   16830616  149234221  42385    1122  158146       1.4379     0.075232
26871        1   16830616  149234221  42385    1122  158146       1.4379     0.075232
440570       1   16850336   17210587      1       1  158146     -0.81963      0.79379
100500876    1   16865408   17195516      1       1  158146     -0.81963      0.79379
9696         1   17238425   17309455     16       5  158146     -0.70548      0.75974
4237         1   17290998   17318081     25       7  158146      -1.2486      0.89409
23400        1   17302452   17348423     31       6  158146     -0.94621      0.82798
6390         1   17335220   17390527     44       8  158146       1.1532      0.12441
11240        1   17383255   17455946     71      13  158146       1.3119     0.094777
400743       1   17506283   17532882     28       5  158146      -2.1006      0.98216
29943        1   17521622   17582502     49      22  158146       -1.039       0.8506
51702        1   17565592   17620727     34      13  158146      0.15169      0.43972
100616188    1   17594383   17614470      9       4  158146      0.61821      0.26822
23569        1   17624691   17700499     59      17  158146       1.7076     0.043855
353238       1   17688690   17738195     46       9  158146       -1.483      0.93096
55920        1   17723255   17776173     29       5  158146     -0.86679      0.80697
55160        1   17856192   18034370     74      29  158146        1.158      0.12344
81569        1   18071827   18163558     32      14  158146      0.90126      0.18372
101927876    1   18382150   18410905     10       4  158146     -0.48246      0.68526
84966        1   18424291   18714977    202      78  158146     -0.46926      0.68056
127707       1   18797423   18822480     22       5  158146      -2.4953      0.99371
5081         1   18947339   19085360     77      37  158146     -0.89582      0.81483
80834        1   19156092   19196154     25      10  158146      -0.7135      0.76223
8659         1   19187923   19239293     29      10  158146      0.27478      0.39174
100616120    1   19199695   19219769      8       3  158146      0.66261      0.25379
100302276    1   19213564   19233642     12       3  158146      0.50649      0.30626
126917       1   19220773   19293170     36      13  158146      0.65128      0.25743
23352        1   19391005   19546760     62      11  158146       1.2604      0.10375
101927895    1   19526879   19577198     18       4  158146       2.1362     0.016331
23065        1   19532154   19588018     21       6  158146       2.1844     0.014468
51154        1   19568298   19596622     13       6  158146       1.0022      0.15811
246181       1   19582475   19610616     11       4  158146     -0.26837      0.60579
22977        1   19599066   19625264      7       3  158146       1.5154     0.064833
100506730    1   19609740   19632230      8       3  158146       1.9124      0.02791
8574         1   19619201   19648640     12       5  158146       1.3038     0.096145
54896        1   19628819   19668922     20       7  158146     -0.40986      0.65905
832          1   19655268   19822033     99      16  158146     -0.51147      0.69549
440574       1   19913470   19966315     19       6  158146      0.70771      0.23956
100532736    1   19913472   19994945     37      14  158146      0.40795      0.34165
644068       1   19924300   19945138      5       3  158146     -0.30315      0.61911
4681         1   19959722   19994949     21       9  158146    -0.054645      0.52179
3362         1   19981367   20017459     29       7  158146       0.4713      0.31871
255104       1   19998705   20136409     73      24  158146   0.00075553       0.4997
54546        1   20130521   20151776     22      10  158146     -0.34078      0.63336
23252        1   20198887   20249437     27       8  158146      0.39065      0.34803
30814        1   20236501   20260110     21       8  158146     -0.45617      0.67586
5320         1   20291923   20316927     21       8  158146     -0.56177      0.71286
5322         1   20386686   20428404     34       9  158146     -0.35793       0.6398
26279        1   20428433   20456059     13       7  158146     -0.18189      0.57217
64600        1   20455815   20486874     10       6  158146     -0.77993      0.78229
117779438    1   20470706   20497061     10       3  158146     -0.62481      0.73395
391013       1   20479547   20523011     15       6  158146     -0.83174      0.79722
127733       1   20502588   20532543     12       5  158146      -1.3383      0.90959
105376827    1   20559587   20581147     17       5  158146     -0.31541      0.62378
127731       1   20607367   20696011     55      14  158146      0.03675      0.48534
339505       1   20676293   20765287     38      11  158146       1.9305      0.02677
55450        1   20798883   20822703      7       3  158146      0.50465       0.3069
79594        1   20815940   20844644      8       3  158146      0.23567      0.40684
163933       1   20869065   20891513      8       3  158146   -0.0014217      0.50057
978          1   20905589   20955396     37      10  158146       1.7832     0.037281
65018        1   20949950   20988004     27       6  158146       1.6715      0.04731
102464833    1   20950171   20970281     12       4  158146       1.5605     0.059321
100861548    1   20959149   20988686     23       5  158146       1.5451      0.06116
1650         1   20968270   20997862     23       5  158146       1.6149     0.053161
57576        1   20980506   21054500     47      22  158146        1.634     0.051128
400745       1   21036223   21069196     16       7  158146       1.5435     0.061355
50809        1   21056758   21123800     19       6  158146      0.82458      0.20481
8672         1   21122784   21513390     77       9  158146        1.263       0.1033
100302155    1   21304806   21324925      6       2  158146      0.54785       0.2919
1889         1   21533742   21681997     55      24  158146      0.24271      0.40411
100506801    1   21609782   21636362      6       4  158146       0.4705        0.319
84224        1   21756629   21821393     21       5  158146      0.20211      0.41992
249          1   21825476   21914903     47      16  158146       0.3534       0.3619
5909         1   21912713   22005850     59      22  158146     -0.76068      0.77658
84196        1   21994790   22119692     59      13  158146       1.5664     0.058633
401944       1   22128757   22161716     24      11  158146      0.39171      0.34764
3339         1   22138736   22273803     70      25  158146        0.877      0.19024
23436        1   22293514   22325847     11       3  158146      -1.2569      0.89561
10136        1   22318149   22349035      6       3  158146       1.1346      0.12826
101928043    1   22340486   22362541     15       6  158146       1.9226     0.027266
29092        1   22341683   22367717     18       7  158146       1.9083     0.028177
998          1   22369201   22437853     30       8  158146      0.42356      0.33594
54361        1   22433805   22479590     23       8  158146       1.0561      0.14547
100616433    1   22582731   22602793      4       2  158146     -0.91946      0.82107
9923         1   22768343   22867650     39       9  158146     -0.12548      0.54993
2046         1   22879981   22940088     26      12  158146     -0.16127      0.56406
102466615    1   22949750   22969859     10       4  158146      0.16804      0.43328
712          1   22953120   22976175     12       4  158146      0.16193      0.43568
714          1   22960125   22984601     20       6  158146      0.23475       0.4072
713          1   22969728   22998129     17       5  158146      0.60598      0.27226
2048         1   23027330   23257993     80      31  158146      0.71672      0.23677
100616391    1   23036009   23056091      5       2  158146       0.3904      0.34812
100422914    1   23179651   23199719      5       3  158146     -0.88657      0.81234
646262       1   23269535   23309359     19       7  158146      0.26698      0.39474
729059       1   23327326   23352345      8       3  158146      0.14714      0.44151
23028        1   23335960   23420182     34       4  158146     -0.30778      0.62087
100422866    1   23360797   23380865      7       2  158146      0.53755      0.29544
7798         1   23400515   23505351     38       6  158146      0.13354      0.44688
3352         1   23508387   23553995     23       5  158146      0.48461      0.31398
100996511    1   23597801   23622011      2       1  158146       1.0517      0.14646
10236        1   23621180   23680777      7       4  158146      0.85108      0.19736
80818        1   23675940   23706329     16       4  158146     -0.79715      0.78732
148898       1   23685463   23708330     14       4  158146     -0.74296      0.77125
6920         1   23697401   23761241     33      10  158146      0.89608       0.1851
55616        1   23745055   23820672     32       9  158146     -0.51563      0.69694
1870         1   23822929   23867725     12       6  158146     -0.67137      0.74901
101928163    1   23838421   23864911     10       5  158146     -0.37761      0.64714
3399         1   23874416   23895992     10       5  158146     -0.36283      0.64164
259283       1   23943823   23977058     15       7  158146      0.99399      0.16011
6135         1   24008268   24033325      3       1  158146     -0.58156      0.71957
6924         1   24059855   24098549      6       3  158146      0.94698      0.17183
100506963    1   24076871   24114787      8       3  158146      0.08308      0.46689
57095        1   24094907   24124722      6       2  158146     -0.33014      0.62935
11313        1   24107634   24132029      5       2  158146     -0.31119      0.62217
2582         1   24112088   24137244      9       2  158146     -0.33202      0.63006
3155         1   24118366   24161949     14       2  158146      -0.4273      0.66542
2517         1   24161570   24204780     17       3  158146     -0.48616      0.68657
1269         1   24187005   24249852     23       7  158146      0.68694      0.24606
100616492    1   24245559   24265637      3       1  158146       1.2055        0.114
55629        1   24276317   24299949      1       1  158146     -0.18561      0.57363
10772        1   24280836   24316817      1       1  158146     -0.18561      0.57363
127294       1   24372530   24448625     50      13  158146     -0.79555      0.78685
58985        1   24436260   24479630     17       6  158146     -0.50848      0.69444
163702       1   24470661   24523779     18       8  158146       -1.642       0.9497
284632       1   24516729   24548180     16       7  158146       1.0073       0.1569
57822        1   24635846   24700970     28      12  158146        1.405     0.080012
90529        1   24673488   24751587     46       8  158146       1.5439     0.061302
57185        1   24729976   24809473     26       7  158146       1.5187     0.064421
100750325    1   24812743   24838872     11       3  158146      0.34724      0.36421
11123        1   24818833   24877530     26       7  158146     -0.43147      0.66694
100506985    1   24855763   24892515     19       6  158146    -0.099424       0.5396
400746       1   24872577   24945818     23       9  158146       1.2332      0.10875
10250        1   24959792   25009772      4       2  158146     -0.47482      0.68254
25932        1   25061937   25180810     25       4  158146        1.239      0.10767
864          1   25216001   25301501     29      11  158146       1.7072     0.043894
102465437    1   25235835   25255907      7       3  158146      0.59045      0.27744
100616365    1   25339993   25360077      6       3  158146      -1.1027      0.86493
25949        1   25538766   25568993      8       3  158146      0.93866      0.17395
57035        1   25558727   25674745      9       6  158146      0.58779      0.27834
6007         1   25588976   25666936      2       1  158146       1.8974     0.028887
23585        1   25654824   25698852      7       3  158146     -0.82107       0.7942
6006         1   25678739   25757405     17       4  158146      -0.5427      0.70633
55219        1   25747348   25836698     21       5  158146     0.061602      0.47544
26119        1   25860096   25905377     24       7  158146      0.66794      0.25208
57134        1   25933281   26120940     44      12  158146       1.4963     0.067291
57190        1   26116683   26154712     21       6  158146       2.0597     0.019712
56181        1   26136396   26169433     22       4  158146        1.145      0.12611
646471       1   26136444   26160097     18       4  158146       1.1355      0.12808
79000        1   26148403   26195949     20       4  158146       1.9266     0.027015
164091       1   26177974   26212199     16       3  158146        2.338     0.009693
3925         1   26200669   26243368     20       2  158146       2.1276     0.016684
100500808    1   26222852   26242945      5       1  158146       2.1637     0.015243
5051         1   26276257   26334554     20       4  158146      0.61085      0.27065
2134         1   26338265   26372954     13       3  158146     -0.57681      0.71797
7780         1   26353742   26382609     12       3  158146     -0.57863      0.71858
84676        1   26367791   26404121     21       6  158146     -0.90491      0.81724
149420       1   26427655   26462046     10       2  158146     -0.29782      0.61708
79927        1   26475569   26500453     17       5  158146      0.87978      0.18949
110806296    1   26480591   26505454     23       5  158146      0.55662      0.28889
51042        1   26486398   26507364     16       4  158146      0.55268      0.29024
10256        1   26493981   26526375     28       7  158146     0.053146      0.47881
378807       1   26507092   26539455     23       9  158146    -0.021865      0.50872
101928303    1   26541810   26566331     15       5  158146     0.020373      0.49187
64793        1   26550690   26615299     26       7  158146      0.15216      0.43953
83442        1   26596576   26618013      8       2  158146    -0.028301      0.51129
91544        1   26598772   26654756     31       5  158146      0.29445      0.38421
1043         1   26634448   26657014     16       4  158146     -0.12779      0.55084
55057        1   26638349   26690621     38       9  158146      0.45541      0.32441
257101       1   26678124   26709285     20       6  158146      0.65351      0.25671
79727        1   26727307   26766219     16       6  158146     -0.62616      0.73439
79947        1   26748772   26807795     25       6  158146      0.45425      0.32482
101928324    1   26779247   26804028     13       4  158146      0.77563      0.21898
3151         1   26788930   26813133     10       3  158146      0.88016      0.18939
6195         1   26846251   26911516     27       8  158146     0.015849      0.49368
100302190    1   26871032   26891084      8       2  158146       0.1819      0.42783
101928728    1   27008400   27030622      7       2  158146       1.4763     0.069935
8289         1   27012505   27118595     30       4  158146       1.5925     0.055633
