GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
11079        1    2313279    2346875     25       8  186811     -0.68055      0.75192
5192         1    2325412    2355266     24       8  186811    -0.048483      0.51933
9651         1    2388889    2446971     17       8  186811       3.0836    0.0010226
55229        1    2429975    2468035     14       5  186811       1.5263     0.063463
388585       1    2450183    2471702      8       3  186811       1.0626      0.14397
115110       1    2471358    2498450      5       2  186811     -0.44468      0.67172
8764         1    2477803    2507061      9       2  186811     -0.48021      0.68446
100996583    1    2487973    2525973     14       3  186811     -0.62458      0.73388
127281       1    2507961    2532907     15       3  186811     -0.93873      0.82607
79258        1    2512078    2574455     30       5  186811      0.38515      0.35006
100287898    1    2562707    2727433     12       6  186811     -0.33832      0.63244
140625       1    2928030    2949467      7       3  186811      -2.0749        0.981
440556       1    2966180    2994289      9       4  186811      0.36262      0.35845
63976        1    2975766    3365185    207      86  186811      -1.0834      0.86068
100422968    1    3034538    3054599      7       3  186811     -0.39539      0.65372
27237        1    3361228    3407677     21       3  186811      -1.2582      0.89585
1953         1    3394514    3538072     73      33  186811      0.99537      0.15978
693135       1    3467259    3487354     10       5  186811     -0.31789      0.62472
127262       1    3531578    3556691     14       5  186811       1.5016     0.066595
49856        1    3537333    3576667     28      10  186811      -0.1163      0.54629
7161         1    3559079    3662765     58      26  186811     -0.70131      0.75845
148870       1    3659013    3698209     31      12  186811     -0.16811      0.56675
388588       1    3679312    3702520     14       6  186811      0.65433      0.25645
57470        1    3685122    3723062     19       9  186811        1.438     0.075219
9731         1    3718650    3783775     37       7  186811       1.0511       0.1466
1677         1    3763830    3811993     38      12  186811      0.98882      0.16137
339448       1    3795696    3826836     26       8  186811      0.42743      0.33453
100133612    1    3806967    3842011     23       8  186811     -0.53989      0.70536
728716       1    3990671    4022643     27      13  186811      0.33784      0.36774
105376672    1    3997208    4019040     20       9  186811      0.10375      0.45868
284661       1    4462110    4494744     24       7  186811       1.4177     0.078136
105376679    1    4621546    4653764     22      10  186811      -1.3223      0.90697
55966        1    4704668    4862582    104      41  186811      -1.7103      0.95639
100616421    1    5912731    5932801     18       7  186811     -0.88886      0.81296
261734       1    5912870    6062485     86      16  186811      0.51543      0.30313
8514         1    6042735    6171240     49      24  186811       1.1666      0.12168
26038        1    6151846    6250381     38      11  186811       0.6384      0.26161
6146         1    6235079    6269655     12       6  186811       1.0293      0.15168
102724450    1    6254899    6275840     11       5  186811      0.71207      0.23821
388591       1    6256178    6291359     20       6  186811      0.67484      0.24989
23463        1    6271252    6306024     18       5  186811     0.066182      0.47362
390992       1    6294238    6315638      9       4  186811       -1.265      0.89706
387509       1    6297412    6331158     17       5  186811      0.49237      0.31123
11332        1    6314331    6463827     76      15  186811      0.93021      0.17613
54626        1    6465293    6489979     12       3  186811       0.7808      0.21746
83715        1    6474835    6531004     23       6  186811      0.70036      0.24185
100422975    1    6479893    6499956     10       3  186811      0.84692      0.19852
8718         1    6510845    6536255     11       3  186811      0.30932      0.37854
57449        1    6516151    6590152     37      10  186811     -0.38194      0.64875
79707        1    6571406    6624573     23       3  186811     -0.69922      0.75779
80835        1    6605366    6649815     24       9  186811      0.84264      0.19972
3104         1    6630053    6659340     17       8  186811       1.1311        0.129
9903         1    6640783    6672929     12       6  186811     -0.29653      0.61659
148479       1    6663790    6694090     15       5  186811      -2.7635      0.99714
90326        1    6674924    6705646     17       5  186811      -2.4893       0.9936
55735        1    6684229    6771876     32       7  186811      -1.6438      0.94989
100505887    1    6774804    6800072      9       3  186811     -0.10506      0.54184
110841581    1    6833951    6855040      7       2  186811      -1.4053      0.92003
23261        1    6835383    7839766    374     119  186811     -0.25908      0.60222
102725193    1    7432547    7459814      6       2  186811      -0.3736      0.64565
9341         1    7821355    7851492     20       7  186811      0.98296      0.16281
8863         1    7834350    7915237     37      12  186811        1.435     0.075648
10911        1    7897671    7923551     15       6  186811       1.7987      0.03603
3604         1    7965930    8010899     15       3  186811      0.24117      0.40471
11315        1    8011713    8055565     12       5  186811      0.14355      0.44293
54206        1    8061786    8096369      9       2  186811      0.24862      0.40183
102724539    1    8258731    8285268     11       3  186811      -1.6323      0.94869
50651        1    8368173    8414225     11       5  186811       2.2846     0.011168
473          1    8402463    8887699    103      18  186811       2.9269    0.0017119
102724552    1    8474704    8505076      8       5  186811       3.1652   0.00077478
106632271    1    8544859    8564973      5       2  186811       2.5004    0.0062023
2023         1    8911058    8948745     12       3  186811      -1.2505      0.89444
102465436    1    8916560    8936649     10       3  186811      -1.1271      0.87014
100505975    1    8928893    8949943      4       2  186811      -1.9035      0.97151
765          1    8995926    9045148     34      16  186811     -0.46818      0.68017
155184       1    9053358    9096404     26      12  186811     -0.78601      0.78407
6518         1    9085164    9142318     14       5  186811      -1.3228      0.90704
80045        1    9150363    9199161     10       5  186811      -1.7148      0.95681
106614088    1    9198069    9252397     20      10  186811      -2.0477      0.97971
407040       1    9201726    9221836      8       5  186811     -0.81639      0.79286
102724571    1    9232262    9262144      8       4  186811      -2.4691      0.99323
9563         1    9284832    9341394     18       8  186811      -1.3447      0.91063
80176        1    9342952    9439590     57      25  186811       -1.336      0.90923
100506022    1    9475152    9499055     12       3  186811       0.8106       0.2088
84275        1    9589523    9655231     26       4  186811      0.22758      0.40999
199953       1    9638968    9684935     17       3  186811      0.10568      0.45792
5293         1    9701788    9799172     24      11  186811     -0.96874      0.83366
644997       1    9702667    9724644      6       3  186811     -0.23243       0.5919
101929074    1    9722483    9757632     12       5  186811      -1.5391      0.93811
22883        1    9778983    9894584     35       7  186811       1.4478      0.07384
56998        1    9898333    9980327     16       4  186811      0.85178      0.19717
84328        1    9972175   10013449     19       5  186811     -0.35704      0.63947
64802        1    9992980   10055556     18       4  186811     -0.82866      0.79635
113391335    1   10000629   10030845     12       3  186811     -0.41258      0.66004
100847055    1   10017438   10037516      3       1  186811      -1.1693      0.87886
116362       1   10047285   10086079      7       2  186811     -0.72454      0.76563
10277        1   10083015   10251296     51      16  186811     -0.46548      0.67921
23095        1   10260627   10451661     83       9  186811      -1.0604      0.85551
5226         1   10449120   10490568     20       6  186811       1.1573      0.12357
378708       1   10480489   10512865     21       4  186811       2.1611     0.015344
100526739    1   10480489   10522210     23       4  186811       2.1264     0.016736
1325         1   10500087   10522055      8       2  186811       1.3774     0.084197
1676         1   10506578   10542586     11       4  186811       1.5022     0.066526
5195         1   10525006   10700815     89      18  186811       0.6125       0.2701
54897        1   10686665   10866703     72      36  186811      -1.0845      0.86092
23435        1   11062710   11095549     11       2  186811      0.40503      0.34273
10747        1   11076579   11117296     15       4  186811      0.45299      0.32528
6723         1   11104645   11130075      9       2  186811     -0.14596      0.55802
5394         1   11116675   11169926     14       3  186811     0.052635      0.47901
105376736    1   11149731   11172162      4       2  186811        1.614      0.05326
2475         1   11156591   11332608     44       6  186811      0.26102      0.39704
100873935    1   11193954   11219595      4       2  186811     -0.76145      0.77681
10218        1   11239411   11266038      3       2  186811       1.4833     0.068996
29914        1   11323254   11369628     17       4  186811      0.29651      0.38342
57540        1   11529211   11607608     28       7  186811      -1.6722      0.95276
101929181    1   11659587   11683411      9       3  186811     -0.74568      0.77207
26232        1   11698443   11724486     15       8  186811      -1.4274      0.92326
93611        1   11704463   11733384     13       7  186811      -1.4529      0.92687
26270        1   11714256   11744409     14       7  186811      -1.0703      0.85776
10459        1   11724536   11761678     17       8  186811     -0.86057      0.80526
374946       1   11741766   11795914     21      10  186811      -2.3439      0.99046
57085        1   11786141   11820828     17       7  186811      0.73183      0.23214
284498       1   11812249   11859642     29       7  186811      -0.5297      0.70184
102724659    1   11827133   11849676     16       3  186811     -0.54432      0.70689
4524         1   11835780   11876021     36       7  186811     -0.87314      0.80871
1185         1   11856152   11913201     45       8  186811      -1.4931      0.93229
100379251    1   11890375   11917673     19       6  186811     -0.94571      0.82785
4878         1   11895765   11917840     18       5  186811      -1.4654       0.9286
4879         1   11907520   11929002      7       3  186811       -2.008      0.97768
26829        1   11958210   11978329      9       4  186811      -1.1093      0.86635
90231        1   11969647   11996484     13       4  186811      0.20672      0.41811
5351         1   11984773   12045594     21       5  186811       1.0736       0.1415
9927         1   12030237   12083572     21       6  186811      0.35892      0.35983
60672        1   12069554   12102102      8       3  186811     -0.57923      0.71878
102466982    1   12079214   12099279      8       3  186811     -0.57923      0.71878
943          1   12113359   12214264     41      17  186811      0.65101      0.25752
102465836    1   12216999   12237095      5       2  186811      -0.7673      0.77855
7133         1   12217047   12279277     30      11  186811       -1.738      0.95889
100616438    1   12241769   12261830     11       3  186811     -0.55463      0.71043
55187        1   12280086   12582098     91      18  186811     -0.88441      0.81176
677885       1   12557299   12577451      4       2  186811      0.85699      0.19572
9249         1   12617938   12688216     42      14  186811    -0.072637      0.52895
102466722    1   12628984   12649051     12       7  186811       0.6684      0.25194
343066       1   12694103   12737087     17       4  186811      0.31386      0.37682
126767       1   12766112   12798727     22       4  186811     -0.94708       0.8282
390999       1   12823880   12848048      9       2  186811      -0.2435      0.59619
65121        1   12841545   12866777      5       2  186811     -0.10061      0.54007
343069       1   12897229   12918573      1       1  186811      -1.0217      0.84653
65122        1   12906940   12931764      2       1  186811      0.22821      0.40974
400735       1   12929032   12956025      2       1  186811     -0.59281      0.72335
441871       1   12966466   13621533      3       2  186811      -1.1848      0.88195
391002       1   12966466   13621533      3       2  186811      -1.1848      0.88195
440561       1   12988301   13378936      3       2  186811      -1.1848      0.88195
391003       1   13025498   13708405      3       2  186811      -1.1848      0.88195
101929983    1   13042393   13658988      3       2  186811      -1.1848      0.88195
343068       1   13098513   13379057      3       2  186811      -1.1848      0.88195
645354       1   13151985   13209727      3       2  186811      -1.1848      0.88195
649324       1   13151985   13209727      3       2  186811      -1.1848      0.88195
101060301    1   13172324   13194036      3       2  186811      -1.1848      0.88195
649330       1   13172324   13194426      3       2  186811      -1.1848      0.88195
440563       1   13172959   13194326      3       2  186811      -1.1848      0.88195
126755       1   13791440   13850498     40      15  186811      0.57491      0.28267
10630        1   13900251   13954452     37      16  186811      -1.6387      0.94936
7799         1   14016682   14161574     80      22  186811      0.63553      0.26254
105376762    1   14665449   14756469     52      22  186811       1.6413     0.050364
23254        1   14915180   15454539    289     106  186811     -0.34979      0.63675
200197       1   15428310   15488960     33      10  186811     -0.19939      0.57902
55092        1   15469027   15556974     61      15  186811     -0.23177      0.59164
114827       1   15563720   15734623     94      27  186811     -0.13841      0.55504
101927417    1   15643175   15680379     11       5  186811     -0.34712      0.63575
79180        1   15726383   15766835     21      10  186811     -0.77723      0.78149
11330        1   15754938   15785737     13       7  186811     -0.60704      0.72809
63036        1   15773226   15808586     14       6  186811      0.50546      0.30662
51032        1   15792598   15827889     20       6  186811      0.12312      0.45101
842          1   15807895   15861285     35       4  186811      0.86299      0.19407
23341        1   15843307   15908228     24       4  186811       0.7975      0.21258
107397391    1   15858660   15878799      7       2  186811      0.64934      0.25806
79814        1   15888193   15921546     15       4  186811       1.0553      0.14564
84301        1   15933952   16005539     20       4  186811       1.7426       0.0407
6248         1   15976207   15998525      9       2  186811       1.8326     0.033432
23207        1   16000814   16071264     33       5  186811       1.8542     0.031858
284723       1   16052752   16077887     11       3  186811       1.2055      0.11401
110806303    1   16056545   16086385     15       4  186811      0.82539      0.20457
388595       1   16058993   16084477     15       4  186811      0.82539      0.20457
54751        1   16073132   16123084     14       5  186811       -2.032      0.97892
440567       1   16123656   16144194     11       3  186811     -0.66044      0.74552
23013        1   16164201   16276951     37      10  186811       1.0027      0.15801
7709         1   16258363   16312627     30       7  186811      0.66448      0.25319
149563       1   16320730   16345302     22       6  186811     -0.28871       0.6136
27129        1   16330523   16356089     20       5  186811     -0.62726      0.73476
1187         1   16338530   16370545     25       7  186811     -0.71386      0.76234
1188         1   16360276   16393821     26       7  186811      0.11594      0.45385
348487       1   16374263   16410146     20       7  186811      0.14663      0.44171
1969         1   16440831   16492564     24       9  186811     -0.68184      0.75233
128272       1   16514348   16549147     15       5  186811      0.74516      0.22809
79363        1   16548186   16573678     10       4  186811       1.2814      0.10003
54455        1   16563334   16688975     27       7  186811      0.32064      0.37424
26099        1   16683736   16734640     11       3  186811      0.32362      0.37311
374955       1   16712175   16773919     14       8  186811     -0.97092      0.83421
55707        1   16757166   16796584     15       5  186811      0.99092      0.16086
107984921    1   16777442   16804976     12       3  186811       1.2589      0.10403
114819       1   16783930   16829196     14       4  186811      0.86795      0.19271
26863        1   16830616  149234221  42383    1122  186811       2.3937    0.0083393
26869        1   16830616  149234221  42383    1122  186811       2.3937    0.0083393
6060         1   16830616  149234221  42383    1122  186811       2.3937    0.0083393
26870        1   16830616  149234221  42383    1122  186811       2.3937    0.0083393
26871        1   16830616  149234221  42383    1122  186811       2.3937    0.0083393
440570       1   16850336   17210587      1       1  186811      0.71379      0.23768
100500876    1   16865408   17195516      1       1  186811      0.71379      0.23768
9696         1   17238425   17309455     16       5  186811     -0.62816      0.73505
4237         1   17290998   17318081     25       7  186811     -0.17854      0.57085
23400        1   17302452   17348423     31       6  186811     0.017449      0.49304
6390         1   17335220   17390527     44       8  186811      0.11348      0.45483
11240        1   17383255   17455946     71      13  186811     -0.33785      0.63226
400743       1   17506283   17532882     28       5  186811     -0.51837       0.6979
29943        1   17521622   17582502     49      22  186811      0.38105      0.35158
51702        1   17565592   17620727     34      13  186811      0.55846      0.28827
100616188    1   17594383   17614470      9       4  186811      0.81043      0.20885
23569        1   17624691   17700499     59      17  186811       1.1773      0.11954
353238       1   17688690   17738195     46       9  186811      0.71539      0.23718
55920        1   17723255   17776173     29       5  186811      -1.0407        0.851
55160        1   17856192   18034370     74      29  186811       1.3295     0.091849
81569        1   18071827   18163558     32      14  186811       2.6505    0.0040182
101927876    1   18382150   18410905     10       4  186811       1.0186      0.15419
84966        1   18424291   18714977    202      78  186811     -0.36827      0.64366
127707       1   18797423   18822480     22       5  186811     -0.12469      0.54962
5081         1   18947339   19085360     77      37  186811       1.7134     0.043318
80834        1   19156092   19196154     25      10  186811      0.46383      0.32139
8659         1   19187923   19239293     29      10  186811     -0.47115      0.68123
100616120    1   19199695   19219769      8       3  186811      0.22187      0.41221
100302276    1   19213564   19233642     12       3  186811      -1.1425      0.87337
126917       1   19220773   19293170     36      13  186811      0.38297      0.35087
23352        1   19391005   19546760     62      11  186811     -0.63506       0.7373
101927895    1   19526879   19577198     18       4  186811     -0.93258      0.82448
23065        1   19532154   19588018     21       6  186811     -0.24933      0.59845
51154        1   19568298   19596622     13       6  186811      0.87323      0.19127
246181       1   19582475   19610616     11       4  186811       1.0768      0.14077
22977        1   19599066   19625264      7       3  186811       1.0761      0.14094
100506730    1   19609740   19632230      8       3  186811      0.67464      0.24995
8574         1   19619201   19648640     12       5  186811       0.5477      0.29195
54896        1   19628819   19668922     20       7  186811      0.31203      0.37751
832          1   19655268   19822033     99      16  186811     -0.54338      0.70657
440574       1   19913470   19966315     19       6  186811       1.1844      0.11814
100532736    1   19913472   19994945     37      14  186811       2.0599     0.019706
644068       1   19924300   19945138      5       3  186811      0.37394      0.35422
4681         1   19959722   19994949     21       9  186811       2.1387     0.016228
3362         1   19981367   20017459     29       7  186811       3.0835     0.001023
255104       1   19998705   20136409     73      24  186811       3.0153    0.0012837
54546        1   20130521   20151776     22      10  186811      -1.2594      0.89605
23252        1   20198887   20249437     27       8  186811       1.3847     0.083071
30814        1   20236501   20260110     21       8  186811       1.5953     0.055317
5320         1   20291923   20316927     21       8  186811      -0.2769      0.60907
5322         1   20386686   20428404     34       9  186811       1.0633      0.14382
26279        1   20428433   20456059     13       7  186811     -0.46276      0.67823
64600        1   20455815   20486874     10       6  186811      0.27571      0.39138
117779438    1   20470706   20497061     10       3  186811      0.65403      0.25655
391013       1   20479547   20523011     15       6  186811      0.84593       0.1988
127733       1   20502588   20532543     12       5  186811         1.38     0.083788
105376827    1   20559587   20581147     17       5  186811      -1.5698      0.94177
127731       1   20607367   20696011     55      14  186811      -1.9236       0.9728
339505       1   20676293   20765287     38      11  186811      -1.2823      0.90013
55450        1   20798883   20822703      7       3  186811      0.47568      0.31715
79594        1   20815940   20844644      8       3  186811      -1.0686      0.85738
163933       1   20869065   20891513      8       3  186811      0.18157      0.42796
978          1   20905589   20955396     37      10  186811     0.065126      0.47404
65018        1   20949950   20988004     27       6  186811      0.60958      0.27107
102464833    1   20950171   20970281     12       4  186811      0.88093      0.18918
100861548    1   20959149   20988686     23       5  186811      0.40313      0.34343
1650         1   20968270   20997862     23       5  186811      0.55185      0.29053
57576        1   20980506   21054500     47      22  186811       1.7016     0.044414
400745       1   21036223   21069196     16       7  186811       2.5378    0.0055772
50809        1   21056758   21123800     19       6  186811       2.4374     0.007396
8672         1   21122784   21513390     77       9  186811       2.2733     0.011503
100302155    1   21304806   21324925      6       2  186811       2.0113     0.022146
1889         1   21533742   21681997     55      24  186811      0.77415      0.21942
100506801    1   21609782   21636362      6       4  186811       1.8285     0.033739
84224        1   21756629   21821393     21       5  186811       1.1362      0.12793
249          1   21825476   21914903     47      16  186811      0.83111      0.20295
5909         1   21912713   22005850     59      22  186811      0.52568      0.29955
84196        1   21994790   22119692     59      13  186811     -0.26828      0.60576
401944       1   22128757   22161716     24      11  186811      0.76848       0.2211
3339         1   22138736   22273803     70      25  186811     -0.43848      0.66948
23436        1   22293514   22325847     11       3  186811      0.15594      0.43804
10136        1   22318149   22349035      6       3  186811     -0.85331      0.80326
101928043    1   22340486   22362541     15       6  186811      -1.5858      0.94361
29092        1   22341683   22367717     18       7  186811      -1.7583      0.96065
998          1   22369201   22437853     30       8  186811      -1.2187      0.88852
54361        1   22433805   22479590     23       8  186811      -1.1168      0.86797
100616433    1   22582731   22602793      4       2  186811     -0.56821      0.71505
9923         1   22768343   22867650     39       9  186811     0.081783      0.46741
2046         1   22879981   22940088     26      12  186811       1.7388     0.041033
102466615    1   22949750   22969859     10       4  186811        1.713     0.043356
712          1   22953120   22976175     12       4  186811       1.2888     0.098741
714          1   22960125   22984601     20       6  186811       1.0596      0.14465
713          1   22969728   22998129     17       5  186811      0.47978      0.31569
2048         1   23027330   23257993     80      31  186811       1.9704     0.024398
100616391    1   23036009   23056091      5       2  186811      0.45355      0.32508
100422914    1   23179651   23199719      5       3  186811     -0.80707      0.79019
646262       1   23269535   23309359     19       7  186811       1.0138      0.15533
729059       1   23327326   23352345      8       3  186811      0.51951       0.3017
23028        1   23335960   23420182     34       4  186811       1.1521      0.12464
100422866    1   23360797   23380865      7       2  186811       1.0883      0.13823
7798         1   23400515   23505351     38       6  186811       1.0684      0.14268
3352         1   23508387   23553995     23       5  186811     -0.41634      0.66142
100996511    1   23597801   23622011      2       1  186811       1.1926      0.11652
10236        1   23621180   23680777      7       4  186811      0.36242      0.35852
80818        1   23675940   23706329     16       4  186811      0.84125       0.2001
148898       1   23685463   23708330     14       4  186811      0.81296      0.20812
6920         1   23697401   23761241     33      10  186811       1.7056     0.044044
55616        1   23745055   23820672     32       9  186811       1.4869     0.068518
1870         1   23822929   23867725     12       6  186811      0.73033      0.23259
101928163    1   23838421   23864911     10       5  186811      0.94228      0.17303
3399         1   23874416   23895992     10       5  186811       0.1182      0.45295
259283       1   23943823   23977058     15       7  186811     -0.36698      0.64318
6135         1   24008268   24033325      3       1  186811      0.65782      0.25533
6924         1   24059855   24098549      6       3  186811       2.5836    0.0048889
100506963    1   24076871   24114787      8       3  186811       3.0549    0.0011258
57095        1   24094907   24124722      6       2  186811       2.2426     0.012462
11313        1   24107634   24132029      5       2  186811       1.7842     0.037195
2582         1   24112088   24137244      9       2  186811       1.8191     0.034446
3155         1   24118366   24161949     14       2  186811       2.1483     0.015846
2517         1   24161570   24204780     17       3  186811       2.4864    0.0064522
1269         1   24187005   24249852     23       7  186811       1.6309     0.051459
100616492    1   24245559   24265637      3       1  186811       -1.277       0.8992
55629        1   24276317   24299949      1       1  186811       0.6431      0.26008
10772        1   24280836   24316817      1       1  186811       0.6431      0.26008
127294       1   24372530   24448625     50      13  186811      0.83771       0.2011
58985        1   24436260   24479630     17       6  186811     -0.17652      0.57006
163702       1   24470661   24523779     18       8  186811      -1.0965      0.86356
284632       1   24516729   24548180     16       7  186811      0.28909      0.38626
57822        1   24635846   24700970     28      12  186811     -0.46197      0.67795
90529        1   24673488   24751587     46       8  186811      0.22905      0.40942
57185        1   24729976   24809473     26       7  186811     -0.17779      0.57056
100750325    1   24812743   24838872     11       3  186811     -0.24238      0.59576
11123        1   24818833   24877530     26       7  186811      -0.7673      0.77855
100506985    1   24855763   24892515     19       6  186811     -0.87159      0.80828
400746       1   24872577   24945818     23       9  186811      0.55337      0.29001
10250        1   24959792   25009772      4       2  186811      -2.0638      0.98048
25932        1   25061937   25180810     25       4  186811     -0.97672      0.83565
864          1   25216001   25301501     29      11  186811       1.1478      0.12552
102465437    1   25235835   25255907      7       3  186811       1.6367     0.050846
100616365    1   25339993   25360077      6       3  186811      -1.9154      0.97228
25949        1   25538766   25568993      8       3  186811       1.4263     0.076898
57035        1   25558727   25674745      9       6  186811      0.72249        0.235
6007         1   25588976   25666936      2       1  186811       1.8085     0.035267
23585        1   25654824   25698852      7       3  186811      -0.2594      0.60234
6006         1   25678739   25757405     17       4  186811     -0.40779      0.65829
55219        1   25747348   25836698     21       5  186811     -0.32127        0.626
26119        1   25860096   25905377     24       7  186811     -0.20706      0.58202
57134        1   25933281   26120940     44      12  186811     -0.38399      0.64951
57190        1   26116683   26154712     21       6  186811     -0.70887       0.7608
56181        1   26136396   26169433     22       4  186811      0.15978      0.43653
646471       1   26136444   26160097     18       4  186811     -0.21043      0.58333
79000        1   26148403   26195949     20       4  186811    -0.033963      0.51355
164091       1   26177974   26212199     16       3  186811      -1.3775      0.91582
3925         1   26200669   26243368     20       2  186811     -0.62182      0.73297
100500808    1   26222852   26242945      5       1  186811     -0.65587      0.74405
5051         1   26276257   26334554     20       4  186811      -2.0224      0.97843
2134         1   26338265   26372954     13       3  186811      -0.7213      0.76464
7780         1   26353742   26382609     12       3  186811     0.068758      0.47259
84676        1   26367791   26404121     21       6  186811     -0.80259      0.78889
149420       1   26427655   26462046     10       2  186811      0.14611      0.44192
79927        1   26475569   26500453     17       5  186811      0.35135      0.36266
110806296    1   26480591   26505454     23       5  186811      0.23647      0.40653
51042        1   26486398   26507364     16       4  186811       0.4101      0.34087
10256        1   26493981   26526375     28       7  186811      0.28967      0.38603
378807       1   26507092   26539455     23       9  186811      0.10068       0.4599
101928303    1   26541810   26566331     15       5  186811      -1.6123      0.94655
64793        1   26550690   26615299     26       7  186811      -1.7166      0.95698
83442        1   26596576   26618013      8       2  186811      -1.3008      0.90334
91544        1   26598772   26654756     31       5  186811     -0.62402      0.73369
1043         1   26634448   26657014     16       4  186811      -1.0312      0.84878
55057        1   26638349   26690621     38       9  186811      -1.4511      0.92662
257101       1   26678124   26709285     20       6  186811      -1.2495      0.89427
79727        1   26727307   26766219     16       6  186811       3.6369   0.00013795
79947        1   26748772   26807795     25       6  186811       2.7883    0.0026493
101928324    1   26779247   26804028     13       4  186811       2.7994    0.0025596
3151         1   26788930   26813133     10       3  186811       1.6516     0.049305
6195         1   26846251   26911516     27       8  186811       2.9866    0.0014105
100302190    1   26871032   26891084      8       2  186811       2.3148     0.010311
101928728    1   27008400   27030622      7       2  186811      0.64015      0.26104
