GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
728642       1    1623817    1665796      2       1  186811      -1.4884      0.93168
9906         1    1646276    1687438      3       2  186811      -1.3005      0.90328
65220        1    1672670    1721470     14       5  186811      -1.2636      0.89681
2782         1    1706723    1832556     40       8  186811      -1.3065      0.90431
163688       1    1836698    1858735     10       3  186811       1.0296      0.15161
339456       1    1839029    1860718     11       3  186811      0.89608       0.1851
85452        1    1843395    1945225     39      14  186811       1.4816     0.069224
2563         1    1940783    1972197      9       3  186811       1.8253     0.033981
5590         1    1971849    2126838     65      13  186811     -0.92285      0.82196
100506504    1    2103232    2125314      8       3  186811     -0.96984      0.83394
199990       1    2105898    2154159     10       3  186811      -1.6389      0.94939
112268219    1    2111236    2133897      5       2  186811     -0.89839      0.81551
6497         1    2149757    2251652     36      15  186811      0.49346      0.31084
79906        1    2242691    2332993     58      22  186811      -0.8271      0.79591
100129534    1    2271853    2294100     18       6  186811      -1.1662      0.87824
11079        1    2313279    2346875     25       8  186811     -0.16838      0.56686
5192         1    2325412    2355266     24       8  186811      0.25965      0.39757
9651         1    2388889    2446971     17       8  186811         3.42   0.00031315
55229        1    2429975    2468035     14       5  186811       1.6463     0.049851
388585       1    2450183    2471702      8       3  186811       1.1991      0.11524
115110       1    2471358    2498450      5       2  186811     -0.14232      0.55659
8764         1    2477803    2507061      9       2  186811     -0.24257      0.59583
100996583    1    2487973    2525973     14       3  186811     -0.35428      0.63843
127281       1    2507961    2532907     15       3  186811     -0.39917      0.65512
79258        1    2512078    2574455     30       5  186811      0.64087       0.2608
100287898    1    2562707    2727433     12       6  186811     -0.61732      0.73149
140625       1    2928030    2949467      7       3  186811       -1.761      0.96088
440556       1    2966180    2994289      9       4  186811      0.33828      0.36758
63976        1    2975766    3365185    207      86  186811      -1.0259      0.84754
100422968    1    3034538    3054599      7       3  186811     -0.55978      0.71219
27237        1    3361228    3407677     21       3  186811      -1.0783      0.85955
1953         1    3394514    3538072     73      33  186811      0.47023      0.31909
693135       1    3467259    3487354     10       5  186811     -0.39682      0.65425
127262       1    3531578    3556691     14       5  186811       1.3888     0.082447
49856        1    3537333    3576667     28      10  186811    -0.026161      0.51044
7161         1    3559079    3662765     58      26  186811      0.27832      0.39038
148870       1    3659013    3698209     31      12  186811    -0.064932      0.52589
388588       1    3679312    3702520     14       6  186811      0.95458       0.1699
57470        1    3685122    3723062     19       9  186811       1.4414     0.074731
9731         1    3718650    3783775     37       7  186811      0.52091      0.30121
1677         1    3763830    3811993     38      12  186811      0.73352      0.23162
339448       1    3795696    3826836     26       8  186811      0.75578      0.22489
100133612    1    3806967    3842011     23       8  186811     -0.17428      0.56918
728716       1    3990671    4022643     27      13  186811   -0.0029204      0.50117
105376672    1    3997208    4019040     20       9  186811     -0.21926      0.58678
284661       1    4462110    4494744     24       7  186811      0.58218      0.28022
105376679    1    4621546    4653764     22      10  186811      -1.3798      0.91618
55966        1    4704668    4862582    104      41  186811      -1.0185      0.84578
100616421    1    5912731    5932801     18       7  186811       -0.339       0.6327
261734       1    5912870    6062485     86      16  186811      0.83688      0.20133
8514         1    6042735    6171240     49      24  186811       1.1785       0.1193
26038        1    6151846    6250381     38      11  186811      0.23483      0.40717
6146         1    6235079    6269655     12       6  186811      0.96567       0.1671
102724450    1    6254899    6275840     11       5  186811      0.85884      0.19522
388591       1    6256178    6291359     20       6  186811      0.64886      0.25821
23463        1    6271252    6306024     18       5  186811     0.026941      0.48925
390992       1    6294238    6315638      9       4  186811      -1.7504      0.95997
387509       1    6297412    6331158     17       5  186811    -0.008259      0.50329
11332        1    6314331    6463827     76      15  186811      0.32602       0.3722
54626        1    6465293    6489979     12       3  186811       0.3602      0.35935
83715        1    6474835    6531004     23       6  186811      0.37611      0.35342
100422975    1    6479893    6499956     10       3  186811      0.50546      0.30662
8718         1    6510845    6536255     11       3  186811      0.23057      0.40882
57449        1    6516151    6590152     37      10  186811     -0.75732      0.77557
79707        1    6571406    6624573     23       3  186811     -0.51779       0.6977
80835        1    6605366    6649815     24       9  186811      0.52216      0.30078
3104         1    6630053    6659340     17       8  186811      0.86771      0.19278
9903         1    6640783    6672929     12       6  186811      -0.3009      0.61826
148479       1    6663790    6694090     15       5  186811       -2.182      0.98545
90326        1    6674924    6705646     17       5  186811      -2.2589      0.98805
55735        1    6684229    6771876     32       7  186811      -1.6076      0.94604
100505887    1    6774804    6800072      9       3  186811      0.26669      0.39485
110841581    1    6833951    6855040      7       2  186811      -1.5899      0.94407
23261        1    6835383    7839766    374     119  186811      -0.1307      0.55199
102725193    1    7432547    7459814      6       2  186811     -0.26448      0.60429
9341         1    7821355    7851492     20       7  186811       1.1013      0.13539
8863         1    7834350    7915237     37      12  186811       1.5039     0.066298
10911        1    7897671    7923551     15       6  186811       1.8074     0.035352
3604         1    7965930    8010899     15       3  186811     -0.44896      0.67327
11315        1    8011713    8055565     12       5  186811      0.38911       0.3486
54206        1    8061786    8096369      9       2  186811      0.39227      0.34743
102724539    1    8258731    8285268     11       3  186811      -2.6785       0.9963
50651        1    8368173    8414225     11       5  186811       1.9684     0.024508
473          1    8402463    8887699    103      18  186811       2.8818    0.0019771
102724552    1    8474704    8505076      8       5  186811       3.1808   0.00073424
106632271    1    8544859    8564973      5       2  186811       2.4446    0.0072515
2023         1    8911058    8948745     12       3  186811      -0.9707      0.83415
102465436    1    8916560    8936649     10       3  186811      -0.9288       0.8235
100505975    1    8928893    8949943      4       2  186811     -0.76663      0.77835
765          1    8995926    9045148     34      16  186811     -0.29429      0.61573
155184       1    9053358    9096404     26      12  186811     -0.45638      0.67594
6518         1    9085164    9142318     14       5  186811     -0.96714      0.83326
80045        1    9150363    9199161     10       5  186811      -1.3265      0.90767
106614088    1    9198069    9252397     20      10  186811      -1.9341      0.97345
407040       1    9201726    9221836      8       5  186811     -0.79603      0.78699
102724571    1    9232262    9262144      8       4  186811      -2.5715      0.99494
9563         1    9284832    9341394     18       8  186811      -1.3718      0.91494
80176        1    9342952    9439590     57      25  186811      -1.1703      0.87905
100506022    1    9475152    9499055     12       3  186811       1.1677      0.12146
84275        1    9589523    9655231     26       4  186811       1.1613      0.12276
199953       1    9638968    9684935     17       3  186811       1.0468      0.14759
5293         1    9701788    9799172     24      11  186811     -0.80085      0.78839
644997       1    9702667    9724644      6       3  186811     -0.41247         0.66
101929074    1    9722483    9757632     12       5  186811      -1.0748      0.85877
22883        1    9778983    9894584     35       7  186811       1.2207      0.11111
56998        1    9898333    9980327     16       4  186811       1.4083     0.079528
84328        1    9972175   10013449     19       5  186811     -0.43874      0.66958
64802        1    9992980   10055556     18       4  186811      -1.1669      0.87837
113391335    1   10000629   10030845     12       3  186811     -0.69024      0.75498
100847055    1   10017438   10037516      3       1  186811     -0.90983      0.81854
116362       1   10047285   10086079      7       2  186811     -0.68809       0.7543
10277        1   10083015   10251296     51      16  186811     -0.46692      0.67972
23095        1   10260627   10451661     83       9  186811     -0.89795      0.81539
5226         1   10449120   10490568     20       6  186811       1.9673     0.024574
378708       1   10480489   10512865     21       4  186811       2.7521    0.0029607
100526739    1   10480489   10522210     23       4  186811       2.7326    0.0031423
1325         1   10500087   10522055      8       2  186811       1.4174     0.078177
1676         1   10506578   10542586     11       4  186811       1.4641     0.071579
5195         1   10525006   10700815     89      18  186811       1.3279     0.092103
54897        1   10686665   10866703     72      36  186811     -0.52951      0.70177
23435        1   11062710   11095549     11       2  186811      0.56913      0.28463
10747        1   11076579   11117296     15       4  186811      0.80656      0.20996
6723         1   11104645   11130075      9       2  186811     0.028837       0.4885
5394         1   11116675   11169926     14       3  186811      0.31075      0.37799
105376736    1   11149731   11172162      4       2  186811       1.8681     0.030873
2475         1   11156591   11332608     44       6  186811      0.25476      0.39945
100873935    1   11193954   11219595      4       2  186811     -0.74084       0.7706
10218        1   11239411   11266038      3       2  186811       1.5927     0.055619
29914        1   11323254   11369628     17       4  186811      0.38293      0.35089
57540        1   11529211   11607608     28       7  186811     -0.90209       0.8165
101929181    1   11659587   11683411      9       3  186811     -0.63916      0.73864
26232        1   11698443   11724486     15       8  186811      -1.1895      0.88288
93611        1   11704463   11733384     13       7  186811     -0.95881      0.83117
26270        1   11714256   11744409     14       7  186811      -1.0401      0.85084
10459        1   11724536   11761678     17       8  186811     -0.59648      0.72457
374946       1   11741766   11795914     21      10  186811       -1.262      0.89653
57085        1   11786141   11820828     17       7  186811      0.77658       0.2187
284498       1   11812249   11859642     29       7  186811     -0.26685      0.60521
102724659    1   11827133   11849676     16       3  186811     -0.29647      0.61657
4524         1   11835780   11876021     36       7  186811     -0.60817      0.72846
1185         1   11856152   11913201     45       8  186811      -1.1469      0.87429
100379251    1   11890375   11917673     19       6  186811     -0.36555      0.64265
4878         1   11895765   11917840     18       5  186811     -0.84465      0.80085
4879         1   11907520   11929002      7       3  186811      -1.0437      0.85169
26829        1   11958210   11978329      9       4  186811      -1.1324      0.87127
90231        1   11969647   11996484     13       4  186811      0.22902      0.40943
5351         1   11984773   12045594     21       5  186811       1.3593      0.08702
9927         1   12030237   12083572     21       6  186811      0.90528      0.18266
60672        1   12069554   12102102      8       3  186811      -1.3933      0.91824
102466982    1   12079214   12099279      8       3  186811      -1.3933      0.91824
943          1   12113359   12214264     41      17  186811      0.34603      0.36466
102465836    1   12216999   12237095      5       2  186811      -1.3624      0.91346
7133         1   12217047   12279277     30      11  186811      -1.9502      0.97442
100616438    1   12241769   12261830     11       3  186811     -0.49141      0.68843
55187        1   12280086   12582098     91      18  186811       -1.957      0.97483
677885       1   12557299   12577451      4       2  186811      0.13972      0.44444
9249         1   12617938   12688216     42      14  186811     -0.15117      0.56008
102466722    1   12628984   12649051     12       7  186811     0.096457      0.46158
343066       1   12694103   12737087     17       4  186811      0.47082      0.31888
126767       1   12766112   12798727     22       4  186811      -1.1619      0.87737
390999       1   12823880   12848048      9       2  186811     -0.41449      0.66074
65121        1   12841545   12866777      5       2  186811     -0.18685      0.57411
343069       1   12897229   12918573      1       1  186811     -0.65412      0.74348
65122        1   12906940   12931764      2       1  186811      0.20608      0.41836
400735       1   12929032   12956025      2       1  186811     -0.74708      0.77249
441871       1   12966466   13621533      3       2  186811     -0.79805      0.78758
391002       1   12966466   13621533      3       2  186811     -0.79805      0.78758
440561       1   12988301   13378936      3       2  186811     -0.79805      0.78758
391003       1   13025498   13708405      3       2  186811     -0.79805      0.78758
101929983    1   13042393   13658988      3       2  186811     -0.79805      0.78758
343068       1   13098513   13379057      3       2  186811     -0.79805      0.78758
645354       1   13151985   13209727      3       2  186811     -0.79805      0.78758
649324       1   13151985   13209727      3       2  186811     -0.79805      0.78758
101060301    1   13172324   13194036      3       2  186811     -0.79805      0.78758
649330       1   13172324   13194426      3       2  186811     -0.79805      0.78758
440563       1   13172959   13194326      3       2  186811     -0.79805      0.78758
126755       1   13791440   13850498     40      15  186811       1.1303      0.12918
10630        1   13900251   13954452     37      16  186811      -1.5358      0.93771
7799         1   14016682   14161574     80      22  186811      0.87728      0.19017
105376762    1   14665449   14756469     52      22  186811       1.7235     0.042397
23254        1   14915180   15454539    289     106  186811     -0.98192      0.83693
200197       1   15428310   15488960     33      10  186811     -0.14416      0.55731
55092        1   15469027   15556974     61      15  186811      0.32396      0.37298
114827       1   15563720   15734623     94      27  186811      0.22332      0.41164
101927417    1   15643175   15680379     11       5  186811     -0.17916      0.57109
79180        1   15726383   15766835     21      10  186811      -1.4354      0.92441
11330        1   15754938   15785737     13       7  186811     -0.92213      0.82177
63036        1   15773226   15808586     14       6  186811      0.35516      0.36124
51032        1   15792598   15827889     20       6  186811     0.066798      0.47337
842          1   15807895   15861285     35       4  186811      0.62016      0.26758
23341        1   15843307   15908228     24       4  186811       0.6496      0.25798
107397391    1   15858660   15878799      7       2  186811      0.49712      0.30955
79814        1   15888193   15921546     15       4  186811       1.0646      0.14352
84301        1   15933952   16005539     20       4  186811       1.9968     0.022922
6248         1   15976207   15998525      9       2  186811       2.0236     0.021504
23207        1   16000814   16071264     33       5  186811       2.0326     0.021044
284723       1   16052752   16077887     11       3  186811       1.1481      0.12545
110806303    1   16056545   16086385     15       4  186811      0.77833      0.21819
388595       1   16058993   16084477     15       4  186811      0.77833      0.21819
54751        1   16073132   16123084     14       5  186811      -1.8443      0.96743
440567       1   16123656   16144194     11       3  186811     -0.47537      0.68274
23013        1   16164201   16276951     37      10  186811       1.1365      0.12787
7709         1   16258363   16312627     30       7  186811      0.84965      0.19776
149563       1   16320730   16345302     22       6  186811    -0.060934      0.52429
27129        1   16330523   16356089     20       5  186811     -0.43512      0.66826
1187         1   16338530   16370545     25       7  186811     -0.76763      0.77865
1188         1   16360276   16393821     26       7  186811      0.35253      0.36222
348487       1   16374263   16410146     20       7  186811      0.55267      0.29025
1969         1   16440831   16492564     24       9  186811    -0.074381      0.52965
128272       1   16514348   16549147     15       5  186811      0.91188      0.18092
79363        1   16548186   16573678     10       4  186811       1.1881       0.1174
54455        1   16563334   16688975     27       7  186811      0.34005      0.36691
26099        1   16683736   16734640     11       3  186811      0.22584      0.41066
374955       1   16712175   16773919     14       8  186811     -0.84393      0.80064
55707        1   16757166   16796584     15       5  186811      0.26822      0.39427
107984921    1   16777442   16804976     12       3  186811      0.61856       0.2681
114819       1   16783930   16829196     14       4  186811      0.28392      0.38824
26863        1   16830616  149234221  42383    1122  186811       2.3173     0.010245
26869        1   16830616  149234221  42383    1122  186811       2.3173     0.010245
6060         1   16830616  149234221  42383    1122  186811       2.3173     0.010245
26870        1   16830616  149234221  42383    1122  186811       2.3173     0.010245
26871        1   16830616  149234221  42383    1122  186811       2.3173     0.010245
440570       1   16850336   17210587      1       1  186811    -0.005433      0.50217
100500876    1   16865408   17195516      1       1  186811    -0.005433      0.50217
9696         1   17238425   17309455     16       5  186811     -0.55576      0.71081
4237         1   17290998   17318081     25       7  186811    -0.061605      0.52456
23400        1   17302452   17348423     31       6  186811     0.026195      0.48955
6390         1   17335220   17390527     44       8  186811      0.10989      0.45625
11240        1   17383255   17455946     71      13  186811     -0.36858      0.64378
400743       1   17506283   17532882     28       5  186811     -0.65082      0.74242
29943        1   17521622   17582502     49      22  186811      0.67842      0.24875
51702        1   17565592   17620727     34      13  186811      0.64348      0.25996
100616188    1   17594383   17614470      9       4  186811      0.70016      0.24191
23569        1   17624691   17700499     59      17  186811       1.5896     0.055962
353238       1   17688690   17738195     46       9  186811       1.2172      0.11176
55920        1   17723255   17776173     29       5  186811     -0.70846      0.76067
55160        1   17856192   18034370     74      29  186811       1.6018     0.054599
81569        1   18071827   18163558     32      14  186811       2.8027    0.0025342
101927876    1   18382150   18410905     10       4  186811      0.94085      0.17339
84966        1   18424291   18714977    202      78  186811     -0.66006      0.74539
127707       1   18797423   18822480     22       5  186811     -0.10234      0.54076
5081         1   18947339   19085360     77      37  186811       2.5262    0.0057648
80834        1   19156092   19196154     25      10  186811      0.49435      0.31053
8659         1   19187923   19239293     29      10  186811    -0.061557      0.52454
100616120    1   19199695   19219769      8       3  186811      0.32116      0.37405
100302276    1   19213564   19233642     12       3  186811      -0.7566      0.77535
126917       1   19220773   19293170     36      13  186811      0.28347      0.38841
23352        1   19391005   19546760     62      11  186811     -0.65195      0.74278
101927895    1   19526879   19577198     18       4  186811      -1.1006      0.86447
23065        1   19532154   19588018     21       6  186811     -0.38343       0.6493
51154        1   19568298   19596622     13       6  186811      0.86609      0.19322
246181       1   19582475   19610616     11       4  186811       1.0504      0.14678
22977        1   19599066   19625264      7       3  186811       0.6153      0.26918
100506730    1   19609740   19632230      8       3  186811      0.14072      0.44405
8574         1   19619201   19648640     12       5  186811     -0.14314      0.55691
54896        1   19628819   19668922     20       7  186811       -0.122      0.54855
832          1   19655268   19822033     99      16  186811       -0.883      0.81138
440574       1   19913470   19966315     19       6  186811      0.87412      0.19103
100532736    1   19913472   19994945     37      14  186811       1.9782     0.023951
644068       1   19924300   19945138      5       3  186811    0.0081783      0.49674
4681         1   19959722   19994949     21       9  186811       2.2488     0.012264
3362         1   19981367   20017459     29       7  186811       3.0425     0.001173
255104       1   19998705   20136409     73      24  186811       2.9208    0.0017456
54546        1   20130521   20151776     22      10  186811      -1.1566      0.87628
23252        1   20198887   20249437     27       8  186811       1.3875     0.082642
30814        1   20236501   20260110     21       8  186811       1.6368     0.050838
5320         1   20291923   20316927     21       8  186811     -0.35864      0.64007
5322         1   20386686   20428404     34       9  186811      0.95948      0.16866
26279        1   20428433   20456059     13       7  186811     -0.27399      0.60796
64600        1   20455815   20486874     10       6  186811      0.29279      0.38484
117779438    1   20470706   20497061     10       3  186811       0.6218      0.26704
391013       1   20479547   20523011     15       6  186811      0.85018      0.19761
127733       1   20502588   20532543     12       5  186811       1.0508      0.14669
105376827    1   20559587   20581147     17       5  186811      -1.6459      0.95011
127731       1   20607367   20696011     55      14  186811     -0.98903      0.83868
339505       1   20676293   20765287     38      11  186811      -1.3917        0.918
55450        1   20798883   20822703      7       3  186811      0.51268      0.30409
79594        1   20815940   20844644      8       3  186811       -1.351      0.91165
163933       1   20869065   20891513      8       3  186811      0.14147      0.44375
978          1   20905589   20955396     37      10  186811       0.1155      0.45402
65018        1   20949950   20988004     27       6  186811       0.1861      0.42618
102464833    1   20950171   20970281     12       4  186811      0.52794      0.29877
100861548    1   20959149   20988686     23       5  186811     -0.10172      0.54051
1650         1   20968270   20997862     23       5  186811      0.17869      0.42909
57576        1   20980506   21054500     47      22  186811       1.7448     0.040511
400745       1   21036223   21069196     16       7  186811        2.882    0.0019758
50809        1   21056758   21123800     19       6  186811         2.85    0.0021857
8672         1   21122784   21513390     77       9  186811       2.7299    0.0031676
100302155    1   21304806   21324925      6       2  186811       2.4556    0.0070321
1889         1   21533742   21681997     55      24  186811      0.60041      0.27412
100506801    1   21609782   21636362      6       4  186811        1.596      0.05525
84224        1   21756629   21821393     21       5  186811       1.1671      0.12158
249          1   21825476   21914903     47      16  186811      0.53686      0.29568
5909         1   21912713   22005850     59      22  186811      0.98198      0.16306
84196        1   21994790   22119692     59      13  186811      0.56114      0.28735
401944       1   22128757   22161716     24      11  186811       1.4251      0.07707
3339         1   22138736   22273803     70      25  186811     0.054949      0.47809
23436        1   22293514   22325847     11       3  186811    -0.076173      0.53036
10136        1   22318149   22349035      6       3  186811      -0.3007      0.61818
101928043    1   22340486   22362541     15       6  186811      -1.3121      0.90525
29092        1   22341683   22367717     18       7  186811      -1.6755      0.95308
998          1   22369201   22437853     30       8  186811      -1.1478      0.87447
54361        1   22433805   22479590     23       8  186811     -0.84609      0.80125
100616433    1   22582731   22602793      4       2  186811     -0.31661      0.62423
9923         1   22768343   22867650     39       9  186811      0.21181      0.41613
2046         1   22879981   22940088     26      12  186811       1.6786     0.046617
102466615    1   22949750   22969859     10       4  186811       1.4876     0.068425
712          1   22953120   22976175     12       4  186811       1.0671      0.14296
714          1   22960125   22984601     20       6  186811      0.87906      0.18969
713          1   22969728   22998129     17       5  186811      0.49734      0.30948
2048         1   23027330   23257993     80      31  186811       1.1309      0.12904
100616391    1   23036009   23056091      5       2  186811      0.12094      0.45187
100422914    1   23179651   23199719      5       3  186811     -0.66176      0.74594
646262       1   23269535   23309359     19       7  186811        1.579     0.057168
729059       1   23327326   23352345      8       3  186811       1.2329      0.10881
23028        1   23335960   23420182     34       4  186811        1.709     0.043721
100422866    1   23360797   23380865      7       2  186811       1.6416     0.050332
7798         1   23400515   23505351     38       6  186811       1.7451     0.040486
3352         1   23508387   23553995     23       5  186811      0.17046      0.43233
100996511    1   23597801   23622011      2       1  186811       1.4166     0.078296
10236        1   23621180   23680777      7       4  186811      0.17785      0.42942
80818        1   23675940   23706329     16       4  186811      0.47963      0.31574
148898       1   23685463   23708330     14       4  186811      0.43776      0.33078
6920         1   23697401   23761241     33      10  186811       1.4443     0.074325
55616        1   23745055   23820672     32       9  186811       1.3846     0.083084
1870         1   23822929   23867725     12       6  186811      0.54474      0.29296
101928163    1   23838421   23864911     10       5  186811      0.74743       0.2274
3399         1   23874416   23895992     10       5  186811     -0.41997      0.66275
259283       1   23943823   23977058     15       7  186811      0.40882      0.34134
6135         1   24008268   24033325      3       1  186811      0.40728       0.3419
6924         1   24059855   24098549      6       3  186811       2.7757    0.0027538
100506963    1   24076871   24114787      8       3  186811       2.9721    0.0014788
57095        1   24094907   24124722      6       2  186811       1.9803     0.023834
11313        1   24107634   24132029      5       2  186811       1.5941      0.05546
2582         1   24112088   24137244      9       2  186811       1.6076     0.053964
3155         1   24118366   24161949     14       2  186811        1.946     0.025825
2517         1   24161570   24204780     17       3  186811        2.302     0.010668
1269         1   24187005   24249852     23       7  186811       1.5264     0.063458
100616492    1   24245559   24265637      3       1  186811     -0.80442      0.78942
55629        1   24276317   24299949      1       1  186811     -0.15704      0.56239
10772        1   24280836   24316817      1       1  186811     -0.15704      0.56239
127294       1   24372530   24448625     50      13  186811        0.683       0.2473
58985        1   24436260   24479630     17       6  186811     -0.07022      0.52799
163702       1   24470661   24523779     18       8  186811      -1.1286      0.87046
284632       1   24516729   24548180     16       7  186811      0.12678      0.44956
57822        1   24635846   24700970     28      12  186811      0.19415      0.42303
90529        1   24673488   24751587     46       8  186811       0.8383      0.20093
57185        1   24729976   24809473     26       7  186811      0.32272      0.37345
100750325    1   24812743   24838872     11       3  186811     -0.72335      0.76527
11123        1   24818833   24877530     26       7  186811      -1.5597      0.94058
100506985    1   24855763   24892515     19       6  186811      -1.4059      0.92012
400746       1   24872577   24945818     23       9  186811       0.7962      0.21296
10250        1   24959792   25009772      4       2  186811      -1.6772      0.95325
25932        1   25061937   25180810     25       4  186811    0.0084133      0.49664
864          1   25216001   25301501     29      11  186811      0.48114      0.31521
102465437    1   25235835   25255907      7       3  186811       1.4661     0.071307
100616365    1   25339993   25360077      6       3  186811      -1.9271      0.97302
25949        1   25538766   25568993      8       3  186811       1.2326      0.10886
57035        1   25558727   25674745      9       6  186811      0.79144      0.21434
6007         1   25588976   25666936      2       1  186811       1.5113     0.065353
23585        1   25654824   25698852      7       3  186811     -0.32648      0.62797
6006         1   25678739   25757405     17       4  186811     -0.35267      0.63783
55219        1   25747348   25836698     21       5  186811    -0.028366      0.51131
26119        1   25860096   25905377     24       7  186811      0.69591      0.24324
57134        1   25933281   26120940     44      12  186811     0.027347      0.48909
57190        1   26116683   26154712     21       6  186811       -1.144      0.87369
56181        1   26136396   26169433     22       4  186811     -0.30758       0.6208
646471       1   26136444   26160097     18       4  186811     -0.91019      0.81864
79000        1   26148403   26195949     20       4  186811      -0.4791      0.68407
164091       1   26177974   26212199     16       3  186811      -1.8158       0.9653
3925         1   26200669   26243368     20       2  186811     -0.64735       0.7413
100500808    1   26222852   26242945      5       1  186811     -0.62529      0.73411
5051         1   26276257   26334554     20       4  186811      -1.2243      0.88959
2134         1   26338265   26372954     13       3  186811     -0.64089       0.7392
7780         1   26353742   26382609     12       3  186811     0.038885      0.48449
84676        1   26367791   26404121     21       6  186811     -0.99654      0.84051
149420       1   26427655   26462046     10       2  186811      0.24262      0.40415
79927        1   26475569   26500453     17       5  186811      0.47083      0.31888
110806296    1   26480591   26505454     23       5  186811      0.52684      0.29915
51042        1   26486398   26507364     16       4  186811      0.80751      0.20969
10256        1   26493981   26526375     28       7  186811      0.67874      0.24865
378807       1   26507092   26539455     23       9  186811      0.47377      0.31783
101928303    1   26541810   26566331     15       5  186811      -1.0183      0.84572
64793        1   26550690   26615299     26       7  186811     -0.90267      0.81665
83442        1   26596576   26618013      8       2  186811     -0.68634      0.75375
91544        1   26598772   26654756     31       5  186811   -0.0098187      0.50392
1043         1   26634448   26657014     16       4  186811     -0.32614      0.62784
55057        1   26638349   26690621     38       9  186811     -0.89521      0.81466
257101       1   26678124   26709285     20       6  186811      -1.1765      0.88031
79727        1   26727307   26766219     16       6  186811       3.1364   0.00085527
79947        1   26748772   26807795     25       6  186811       2.3157     0.010287
101928324    1   26779247   26804028     13       4  186811       2.4163    0.0078405
3151         1   26788930   26813133     10       3  186811       1.6091     0.053798
6195         1   26846251   26911516     27       8  186811       2.4448    0.0072456
100302190    1   26871032   26891084      8       2  186811       1.8941     0.029105
101928728    1   27008400   27030622      7       2  186811       0.4216      0.33666
