GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
339453       1    1460157    1486004      8       3  161316      -0.6678      0.74787
29101        1    1467052    1520243     16       6  161316     -0.28787      0.61328
643988       1    1523391    1545515      3       1  161316       2.0128      0.02207
105378586    1    1524812    1552590      8       3  161316       1.2887     0.098753
142678       1    1540794    1575990      8       4  161316      0.16023      0.43635
8510         1    1557551    1580030      1       1  161316     -0.86512      0.80651
8511         1    1558158    1643247     13       6  161316      -1.2511      0.89455
984          1    1560602    1665769     14       7  161316      -1.0413      0.85112
728661       1    1582938    1634234     11       5  161316       -0.905      0.81727
728642       1    1623817    1665796      2       1  161316     0.077084      0.46928
9906         1    1646276    1687438      3       2  161316     -0.30744      0.62074
65220        1    1672670    1721470     14       5  161316      0.20458      0.41895
2782         1    1706723    1832556     40       8  161316      0.16761      0.43345
163688       1    1836698    1858735     10       3  161316     -0.72594      0.76606
339456       1    1839029    1860718     11       3  161316     -0.76463      0.77775
85452        1    1843395    1945225     39      14  161316      0.35561      0.36107
2563         1    1940783    1972197      9       3  161316     -0.36697      0.64318
5590         1    1971849    2126838     65      13  161316      0.37018      0.35563
100506504    1    2103232    2125314      8       3  161316       1.1361      0.12795
199990       1    2105898    2154159     10       3  161316      0.65136      0.25741
112268219    1    2111236    2133897      5       2  161316       1.0134      0.15543
6497         1    2149757    2251652     36      15  161316       0.4307      0.33334
79906        1    2242691    2332993     58      22  161316     -0.67129      0.74898
100129534    1    2271853    2294100     18       6  161316     -0.46749      0.67992
11079        1    2313279    2346875     25       8  161316       1.0375      0.14975
5192         1    2325412    2355266     24       8  161316       1.1998      0.11512
9651         1    2388889    2446971     17       8  161316      -0.7906      0.78541
55229        1    2429975    2468035     14       5  161316     -0.65794      0.74471
388585       1    2450183    2471702      8       3  161316     -0.54657      0.70766
115110       1    2471358    2498450      5       2  161316       1.1291      0.12942
8764         1    2477803    2507061      9       2  161316       1.2178      0.11165
100996583    1    2487973    2525973     14       3  161316       1.2539      0.10493
127281       1    2507961    2532907     15       3  161316      0.16621        0.434
79258        1    2512078    2574455     30       5  161316      -0.1559      0.56194
100287898    1    2562707    2727433     12       6  161316     -0.29365      0.61549
140625       1    2928030    2949467      7       3  161316     -0.34799      0.63607
440556       1    2966180    2994289      9       4  161316      0.23762      0.40609
63976        1    2975766    3365185    207      86  161316      -1.4536      0.92697
100422968    1    3034538    3054599      7       3  161316       1.1065      0.13425
27237        1    3361228    3407677     21       3  161316      -1.3697      0.91462
1953         1    3394514    3538072     73      33  161316       1.2493      0.10577
693135       1    3467259    3487354     10       5  161316      0.69745      0.24276
127262       1    3531578    3556691     14       5  161316        1.215      0.11219
49856        1    3537333    3576667     28      10  161316       1.0773      0.14068
7161         1    3559079    3662765     58      26  161316      0.69229      0.24438
148870       1    3659013    3698209     31      12  161316      -1.1979      0.88451
388588       1    3679312    3702520     14       6  161316    -0.031734      0.51266
57470        1    3685122    3723062     19       9  161316     -0.69089      0.75518
9731         1    3718650    3783775     37       7  161316     -0.78502      0.78378
1677         1    3763830    3811993     38      12  161316     -0.67019      0.74863
339448       1    3795696    3826836     26       8  161316     -0.22016      0.58712
100133612    1    3806967    3842011     23       8  161316     -0.83784      0.79894
728716       1    3990671    4022643     27      13  161316     -0.25904       0.6022
105376672    1    3997208    4019040     20       9  161316      -0.2526      0.59971
284661       1    4462110    4494744     24       7  161316      -1.5445      0.93877
105376679    1    4621546    4653764     22      10  161316      -1.8545      0.96817
55966        1    4704668    4862582    104      41  161316      -0.4503      0.67375
100616421    1    5912731    5932801     18       7  161316      -1.2925       0.9019
261734       1    5912870    6062485     86      16  161316      -1.4818      0.93081
8514         1    6042735    6171240     49      24  161316      -1.6765      0.95318
26038        1    6151846    6250381     38      11  161316      -2.0621       0.9804
6146         1    6235079    6269655     12       6  161316      -1.0259      0.84754
102724450    1    6254899    6275840     11       5  161316      -1.2113      0.88712
388591       1    6256178    6291359     20       6  161316      -1.1136      0.86727
23463        1    6271252    6306024     18       5  161316      -1.3022      0.90357
390992       1    6294238    6315638      9       4  161316      -1.9775      0.97601
387509       1    6297412    6331158     17       5  161316      -2.3085      0.98951
11332        1    6314331    6463827     76      15  161316      -1.7075      0.95614
54626        1    6465293    6489979     12       3  161316      0.52558      0.29959
83715        1    6474835    6531004     23       6  161316      0.60017       0.2742
100422975    1    6479893    6499956     10       3  161316      0.54681      0.29226
8718         1    6510845    6536255     11       3  161316      0.78356      0.21665
57449        1    6516151    6590152     37      10  161316     -0.31909      0.62517
79707        1    6571406    6624573     23       3  161316    -0.087797      0.53498
80835        1    6605366    6649815     24       9  161316     -0.25782      0.60173
3104         1    6630053    6659340     17       8  161316     -0.57943      0.71885
9903         1    6640783    6672929     12       6  161316       0.7483      0.22714
148479       1    6663790    6694090     15       5  161316      0.86908       0.1924
90326        1    6674924    6705646     17       5  161316     -0.14725      0.55853
55735        1    6684229    6771876     32       7  161316      0.32717      0.37177
100505887    1    6774804    6800072      9       3  161316     0.031365      0.48749
110841581    1    6833951    6855040      7       2  161316     -0.14415      0.55731
23261        1    6835383    7839766    374     119  161316      0.89642      0.18501
102725193    1    7432547    7459814      6       2  161316       0.5825      0.28012
9341         1    7821355    7851492     20       7  161316      0.56208      0.28703
8863         1    7834350    7915237     37      12  161316     -0.44093      0.67037
10911        1    7897671    7923551     15       6  161316      0.23715      0.40627
3604         1    7965930    8010899     15       3  161316     -0.73512      0.76887
11315        1    8011713    8055565     12       5  161316     -0.41451      0.66075
54206        1    8061786    8096369      9       2  161316      0.37911       0.3523
102724539    1    8258731    8285268     11       3  161316      0.12545      0.45008
50651        1    8368173    8414225     11       5  161316    -0.061076      0.52435
473          1    8402463    8887699    103      18  161316      0.43468       0.3319
102724552    1    8474704    8505076      8       5  161316      0.43015      0.33354
106632271    1    8544859    8564973      5       2  161316      0.76228      0.22295
2023         1    8911058    8948745     12       3  161316      -2.0119      0.97789
102465436    1    8916560    8936649     10       3  161316      -1.8841      0.97022
100505975    1    8928893    8949943      4       2  161316      -1.1347      0.87175
765          1    8995926    9045148     34      16  161316      0.78071      0.21749
155184       1    9053358    9096404     26      12  161316      0.57863      0.28142
6518         1    9085164    9142318     14       5  161316     -0.73498      0.76882
80045        1    9150363    9199161     10       5  161316      -1.3272      0.90779
106614088    1    9198069    9252397     20      10  161316     -0.53948      0.70522
407040       1    9201726    9221836      8       5  161316      0.25659      0.39875
102724571    1    9232262    9262144      8       4  161316     -0.51483      0.69666
9563         1    9284832    9341394     18       8  161316     -0.33132       0.6298
80176        1    9342952    9439590     57      25  161316      -1.0525      0.85372
100506022    1    9475152    9499055     12       3  161316     -0.09476      0.53775
84275        1    9589523    9655231     26       4  161316      0.48768      0.31289
199953       1    9638968    9684935     17       3  161316      0.31576      0.37609
5293         1    9701788    9799172     24      11  161316     -0.10619      0.54228
644997       1    9702667    9724644      6       3  161316      0.55763      0.28855
101929074    1    9722483    9757632     12       5  161316      0.34031      0.36681
22883        1    9778983    9894584     35       7  161316     -0.56319      0.71335
56998        1    9898333    9980327     16       4  161316       2.7109    0.0033548
84328        1    9972175   10013449     19       5  161316      0.70692      0.23981
64802        1    9992980   10055556     18       4  161316      0.48556      0.31364
113391335    1   10000629   10030845     12       3  161316    -0.032067      0.51279
100847055    1   10017438   10037516      3       1  161316     0.087988      0.46494
116362       1   10047285   10086079      7       2  161316      0.83569      0.20166
10277        1   10083015   10251296     51      16  161316      0.76542      0.22201
23095        1   10260627   10451661     83       9  161316      0.27414      0.39199
5226         1   10449120   10490568     20       6  161316      -0.7173      0.76341
378708       1   10480489   10512865     21       4  161316     -0.92653      0.82291
100526739    1   10480489   10522210     23       4  161316     -0.90747      0.81792
1325         1   10500087   10522055      8       2  161316     -0.69549      0.75663
1676         1   10506578   10542586     11       4  161316      -1.3464      0.91092
5195         1   10525006   10700815     89      18  161316       0.4587      0.32323
54897        1   10686665   10866703     72      36  161316       1.4469     0.073966
23435        1   11062710   11095549     11       2  161316       1.4047     0.080055
10747        1   11076579   11117296     15       4  161316       1.4608     0.072036
6723         1   11104645   11130075      9       2  161316        1.566     0.058674
5394         1   11116675   11169926     14       3  161316       1.4685     0.070982
105376736    1   11149731   11172162      4       2  161316      0.76112      0.22329
2475         1   11156591   11332608     44       6  161316      0.57292      0.28335
100873935    1   11193954   11219595      4       2  161316      0.34372      0.36553
10218        1   11239411   11266038      3       2  161316     -0.28574      0.61246
29914        1   11323254   11369628     17       4  161316      0.34224      0.36609
57540        1   11529211   11607608     28       7  161316     -0.64762      0.74138
101929181    1   11659587   11683411      9       3  161316       -1.366      0.91403
26232        1   11698443   11724486     15       8  161316     -0.43997      0.67002
93611        1   11704463   11733384     13       7  161316     0.051878      0.47931
26270        1   11714256   11744409     14       7  161316     -0.16954      0.56732
10459        1   11724536   11761678     17       8  161316     -0.36895      0.64392
374946       1   11741766   11795914     21      10  161316     -0.98481      0.83764
57085        1   11786141   11820828     17       7  161316      -1.9556      0.97474
284498       1   11812249   11859642     29       7  161316     -0.48487      0.68612
102724659    1   11827133   11849676     16       3  161316     -0.25333      0.59999
4524         1   11835780   11876021     36       7  161316     -0.46478      0.67895
1185         1   11856152   11913201     45       8  161316     -0.19203      0.57614
100379251    1   11890375   11917673     19       6  161316   -0.0014713      0.50059
4878         1   11895765   11917840     18       5  161316     0.097647      0.46111
4879         1   11907520   11929002      7       3  161316     -0.10012      0.53988
26829        1   11958210   11978329      9       4  161316      -1.2748      0.89881
90231        1   11969647   11996484     13       4  161316     -0.98127      0.83677
5351         1   11984773   12045594     21       5  161316      0.18455      0.42679
9927         1   12030237   12083572     21       6  161316      0.63429      0.26295
60672        1   12069554   12102102      8       3  161316      -1.4576      0.92752
102466982    1   12079214   12099279      8       3  161316      -1.4576      0.92752
943          1   12113359   12214264     41      17  161316       1.0838      0.13922
102465836    1   12216999   12237095      5       2  161316      0.24079      0.40486
7133         1   12217047   12279277     30      11  161316      0.75411      0.22539
100616438    1   12241769   12261830     11       3  161316      0.51745      0.30242
55187        1   12280086   12582098     91      18  161316      0.87767      0.19006
677885       1   12557299   12577451      4       2  161316     -0.98181       0.8369
9249         1   12617938   12688216     42      14  161316      -1.1935      0.88366
102466722    1   12628984   12649051     12       7  161316    -0.026009      0.51037
343066       1   12694103   12737087     17       4  161316      -1.3169      0.90607
126767       1   12766112   12798727     22       4  161316     -0.93666      0.82553
390999       1   12823880   12848048      9       2  161316      0.44792       0.3271
65121        1   12841545   12866777      5       2  161316      -1.7107      0.95644
343069       1   12897229   12918573      1       1  161316       1.2064      0.11383
65122        1   12906940   12931764      2       1  161316      0.69962      0.24208
400735       1   12929032   12956025      3       2  161316     0.031578       0.4874
441871       1   12966466   13621533      3       2  161316      -1.2414      0.89278
391002       1   12966466   13621533      3       2  161316      -1.2414      0.89278
440561       1   12988301   13378936      3       2  161316      -1.2414      0.89278
391003       1   13025498   13708405      3       2  161316      -1.2414      0.89278
101929983    1   13042393   13658988      3       2  161316      -1.2414      0.89278
343068       1   13098513   13379057      3       2  161316      -1.2414      0.89278
645354       1   13151985   13209727      3       2  161316      -1.2414      0.89278
649324       1   13151985   13209727      3       2  161316      -1.2414      0.89278
101060301    1   13172324   13194036      3       2  161316      -1.2414      0.89278
649330       1   13172324   13194426      3       2  161316      -1.2414      0.89278
440563       1   13172959   13194326      3       2  161316      -1.2414      0.89278
126755       1   13791440   13850498     40      15  161316       1.4226     0.077429
10630        1   13900251   13954452     37      16  161316      0.18012      0.42853
7799         1   14016682   14161574     80      22  161316       0.4783      0.31622
105376762    1   14665449   14756469     52      22  161316     -0.21229      0.58406
23254        1   14915180   15454539    289     106  161316      0.43716        0.331
200197       1   15428310   15488960     33      10  161316       1.9208     0.027376
55092        1   15469027   15556974     61      15  161316        1.678      0.04667
114827       1   15563720   15734623     94      27  161316      0.08691      0.46537
101927417    1   15643175   15680379     11       5  161316      -1.6547      0.95101
79180        1   15726383   15766835     21      10  161316      0.03815      0.48478
11330        1   15754938   15785737     13       7  161316    -0.015975      0.50637
63036        1   15773226   15808586     14       6  161316      0.67307      0.25045
51032        1   15792598   15827889     20       6  161316      0.16972      0.43262
842          1   15807895   15861285     35       4  161316     -0.23734       0.5938
23341        1   15843307   15908228     24       4  161316     -0.39504      0.65359
107397391    1   15858660   15878799      7       2  161316     -0.32881      0.62885
79814        1   15888193   15921546     15       4  161316     -0.88931      0.81308
84301        1   15933952   16005539     20       4  161316       -1.405         0.92
6248         1   15976207   15998525      9       2  161316     -0.59306      0.72343
23207        1   16000814   16071264     33       5  161316     -0.96399      0.83248
284723       1   16052752   16077887     11       3  161316      0.17637         0.43
110806303    1   16056545   16086385     15       4  161316      0.18317      0.42733
388595       1   16058993   16084477     15       4  161316      0.18317      0.42733
54751        1   16073132   16123084     14       5  161316      0.64862      0.25829
440567       1   16123656   16144194     11       3  161316     -0.57301      0.71668
23013        1   16164201   16276951     37      10  161316      0.13699      0.44552
7709         1   16258363   16312627     30       7  161316      0.93367      0.17524
149563       1   16320730   16345302     22       6  161316      -1.4991      0.93307
27129        1   16330523   16356089     20       5  161316      -1.2283      0.89034
1187         1   16338530   16370545     25       7  161316      -1.2361      0.89179
1188         1   16360276   16393821     26       7  161316     -0.77712      0.78146
348487       1   16374263   16410146     20       7  161316      -1.1695       0.8789
1969         1   16440831   16492564     24       9  161316       2.4433    0.0072775
128272       1   16514348   16549147     15       5  161316      0.30995       0.3783
79363        1   16548186   16573678     10       4  161316     -0.96785      0.83344
54455        1   16563334   16688975     27       7  161316      0.50421      0.30706
26099        1   16683736   16734640     11       3  161316      0.16971      0.43262
374955       1   16712175   16773919     14       8  161316      -0.9341      0.82487
55707        1   16757166   16796584     15       5  161316      -1.2491      0.89418
107984921    1   16777442   16804976     12       3  161316       -1.503      0.93357
114819       1   16783930   16829196     14       4  161316      -1.8145       0.9652
26863        1   16830616  149234221  42385    1122  161316      0.32005      0.37447
26869        1   16830616  149234221  42385    1122  161316      0.32005      0.37447
6060         1   16830616  149234221  42385    1122  161316      0.32005      0.37447
26870        1   16830616  149234221  42385    1122  161316      0.32005      0.37447
26871        1   16830616  149234221  42385    1122  161316      0.32005      0.37447
440570       1   16850336   17210587      1       1  161316       -1.759      0.96071
100500876    1   16865408   17195516      1       1  161316       -1.759      0.96071
9696         1   17238425   17309455     16       5  161316      0.81202      0.20839
4237         1   17290998   17318081     25       7  161316       0.7485      0.22708
23400        1   17302452   17348423     31       6  161316       1.1016      0.13532
6390         1   17335220   17390527     44       8  161316       1.9402     0.026177
11240        1   17383255   17455946     71      13  161316       1.6567     0.048791
400743       1   17506283   17532882     28       5  161316      0.46369      0.32143
29943        1   17521622   17582502     49      22  161316       1.0829      0.13944
51702        1   17565592   17620727     34      13  161316    -0.027287      0.51088
100616188    1   17594383   17614470      9       4  161316       0.8562      0.19594
23569        1   17624691   17700499     59      17  161316       1.1832      0.11837
353238       1   17688690   17738195     46       9  161316      -2.2001       0.9861
55920        1   17723255   17776173     29       5  161316      -1.9966      0.97707
55160        1   17856192   18034370     74      29  161316      0.27463       0.3918
81569        1   18071827   18163558     32      14  161316      0.77934      0.21789
101927876    1   18382150   18410905     10       4  161316      0.84184      0.19994
84966        1   18424291   18714977    202      78  161316     -0.19101      0.57574
127707       1   18797423   18822480     22       5  161316      -1.0678      0.85719
5081         1   18947339   19085360     77      37  161316     -0.33442      0.63097
80834        1   19156092   19196154     25      10  161316      -2.0499      0.97981
8659         1   19187923   19239293     29      10  161316     -0.47185      0.68148
100616120    1   19199695   19219769      8       3  161316      0.88669      0.18762
100302276    1   19213564   19233642     12       3  161316      -1.7839      0.96278
126917       1   19220773   19293170     36      13  161316        1.274      0.10133
23352        1   19391005   19546760     62      11  161316      0.99955      0.15877
101927895    1   19526879   19577198     18       4  161316       1.8372     0.033093
23065        1   19532154   19588018     21       6  161316       1.9692     0.024466
51154        1   19568298   19596622     13       6  161316       0.7561      0.22479
246181       1   19582475   19610616     11       4  161316     -0.61413      0.73044
22977        1   19599066   19625264      7       3  161316       1.0629      0.14392
100506730    1   19609740   19632230      8       3  161316       1.3949     0.081518
8574         1   19619201   19648640     12       5  161316      0.96119      0.16823
54896        1   19628819   19668922     20       7  161316    -0.075024       0.5299
832          1   19655268   19822033     99      16  161316       1.1745       0.1201
440574       1   19913470   19966315     19       6  161316      0.29505      0.38398
100532736    1   19913472   19994945     37      14  161316      0.60403      0.27291
644068       1   19924300   19945138      5       3  161316       1.0357      0.15016
4681         1   19959722   19994949     21       9  161316      0.62068      0.26741
3362         1   19981367   20017459     29       7  161316       2.2073     0.013648
255104       1   19998705   20136409     73      24  161316       1.8738      0.03048
54546        1   20130521   20151776     22      10  161316      0.09373      0.46266
23252        1   20198887   20249437     27       8  161316     -0.62945      0.73547
30814        1   20236501   20260110     21       8  161316      -1.4586      0.92766
5320         1   20291923   20316927     21       8  161316      0.12961      0.44844
5322         1   20386686   20428404     34       9  161316      0.36364      0.35806
26279        1   20428433   20456059     13       7  161316     -0.85308      0.80319
64600        1   20455815   20486874     10       6  161316     -0.52252      0.69935
117779438    1   20470706   20497061     10       3  161316     -0.61518      0.73078
391013       1   20479547   20523011     15       6  161316     -0.17525      0.56956
127733       1   20502588   20532543     12       5  161316     -0.90334      0.81683
105376827    1   20559587   20581147     17       5  161316       1.5855     0.056429
127731       1   20607367   20696011     55      14  161316       -1.116       0.8678
339505       1   20676293   20765287     38      11  161316     -0.77906      0.78203
55450        1   20798883   20822703      7       3  161316       1.5877     0.056179
79594        1   20815940   20844644      8       3  161316      0.52263      0.30062
163933       1   20869065   20891513      8       3  161316     -0.58188      0.71968
978          1   20905589   20955396     37      10  161316      -1.0937      0.86295
65018        1   20949950   20988004     27       6  161316     -0.30866      0.62121
102464833    1   20950171   20970281     12       4  161316    -0.023775      0.50948
100861548    1   20959149   20988686     23       5  161316    -0.087587       0.5349
1650         1   20968270   20997862     23       5  161316     -0.53858      0.70491
57576        1   20980506   21054500     47      22  161316       -1.234      0.89139
400745       1   21036223   21069196     16       7  161316      -1.3142      0.90562
50809        1   21056758   21123800     19       6  161316       -1.875       0.9696
8672         1   21122784   21513390     77       9  161316       -2.087      0.98155
100302155    1   21304806   21324925      6       2  161316      -2.6611      0.99611
1889         1   21533742   21681997     55      24  161316      -1.4801      0.93057
100506801    1   21609782   21636362      6       4  161316      0.71849      0.23623
84224        1   21756629   21821393     21       5  161316      0.97175      0.16559
249          1   21825476   21914903     47      16  161316      0.32177      0.37381
5909         1   21912713   22005850     59      22  161316     -0.32771      0.62843
84196        1   21994790   22119692     59      13  161316       0.2497      0.40141
401944       1   22128757   22161716     24      11  161316      0.65181      0.25726
3339         1   22138736   22273803     70      25  161316     -0.10225      0.54072
23436        1   22293514   22325847     11       3  161316      -1.1541      0.87578
10136        1   22318149   22349035      6       3  161316      -1.6597      0.95151
101928043    1   22340486   22362541     15       6  161316       -1.056      0.85452
29092        1   22341683   22367717     18       7  161316     -0.90082      0.81616
998          1   22369201   22437853     30       8  161316      -1.3703       0.9147
54361        1   22433805   22479590     23       8  161316      -0.4165      0.66148
100616433    1   22582731   22602793      4       2  161316      -0.8696      0.80774
9923         1   22768343   22867650     39       9  161316      -1.8372      0.96691
2046         1   22879981   22940088     26      12  161316      -2.3003      0.98929
102466615    1   22949750   22969859     10       4  161316    -0.066278      0.52642
712          1   22953120   22976175     12       4  161316      0.41444      0.33927
714          1   22960125   22984601     20       6  161316      0.91765       0.1794
713          1   22969728   22998129     17       5  161316       1.2393      0.10762
2048         1   23027330   23257993     80      31  161316      -0.2197      0.58695
100616391    1   23036009   23056091      5       2  161316      -1.1485      0.87461
100422914    1   23179651   23199719      5       3  161316     -0.45575      0.67571
646262       1   23269535   23309359     19       7  161316      0.19258      0.42364
729059       1   23327326   23352345      8       3  161316     -0.56843      0.71513
23028        1   23335960   23420182     34       4  161316      -1.0172      0.84547
100422866    1   23360797   23380865      7       2  161316     -0.38242      0.64892
7798         1   23400515   23505351     38       6  161316     -0.50883      0.69457
3352         1   23508387   23553995     23       5  161316     -0.63623      0.73769
100996511    1   23597801   23622011      2       1  161316     -0.98954       0.8388
10236        1   23621180   23680777      7       4  161316      -1.2651      0.89708
80818        1   23675940   23706329     16       4  161316     -0.54403      0.70679
148898       1   23685463   23708330     14       4  161316     -0.44681      0.67249
6920         1   23697401   23761241     33      10  161316      0.99396      0.16012
55616        1   23745055   23820672     32       9  161316     0.095912       0.4618
1870         1   23822929   23867725     12       6  161316      -2.6685      0.99619
101928163    1   23838421   23864911     10       5  161316      -2.5173      0.99409
3399         1   23874416   23895992     10       5  161316     -0.92359      0.82215
259283       1   23943823   23977058     15       7  161316       1.7994     0.035976
6135         1   24008268   24033325      3       1  161316     -0.83511      0.79817
6924         1   24059855   24098549      6       3  161316     -0.72969      0.76721
100506963    1   24076871   24114787      8       3  161316      0.97179      0.16558
57095        1   24094907   24124722      6       2  161316       1.0569      0.14527
11313        1   24107634   24132029      5       2  161316      0.98319      0.16276
2582         1   24112088   24137244      9       2  161316       1.0333      0.15073
3155         1   24118366   24161949     14       2  161316       1.4082     0.079529
2517         1   24161570   24204780     17       3  161316       1.6944     0.045099
1269         1   24187005   24249852     23       7  161316       1.5867     0.056294
100616492    1   24245559   24265637      3       1  161316       1.1579      0.12345
55629        1   24276317   24299949      1       1  161316      0.59316      0.27654
10772        1   24280836   24316817      1       1  161316      0.59316      0.27654
127294       1   24372530   24448625     50      13  161316     -0.54581       0.7074
58985        1   24436260   24479630     17       6  161316     -0.67639       0.7506
163702       1   24470661   24523779     18       8  161316     -0.57837      0.71849
284632       1   24516729   24548180     16       7  161316       1.3882     0.082544
57822        1   24635846   24700970     28      12  161316       1.5378     0.062047
90529        1   24673488   24751587     46       8  161316       1.5098     0.065543
57185        1   24729976   24809473     26       7  161316       1.0975      0.13622
100750325    1   24812743   24838872     11       3  161316     -0.71384      0.76234
11123        1   24818833   24877530     26       7  161316      -0.7479      0.77274
100506985    1   24855763   24892515     19       6  161316      -1.1148      0.86754
400746       1   24872577   24945818     23       9  161316     -0.55184      0.70947
10250        1   24959792   25009772      4       2  161316     -0.38311      0.64918
25932        1   25061937   25180810     25       4  161316      -1.6049      0.94574
864          1   25216001   25301501     29      11  161316      0.63961      0.26121
102465437    1   25235835   25255907      7       3  161316      0.31318      0.37707
100616365    1   25339993   25360077      6       3  161316      -2.0561      0.98011
25949        1   25538766   25568993      8       3  161316      -1.8899      0.97062
57035        1   25558727   25674745      9       6  161316       -3.062       0.9989
6007         1   25588976   25666936      2       1  161316      -1.5693      0.94171
23585        1   25654824   25698852      7       3  161316      -2.2966      0.98918
6006         1   25678739   25757405     17       4  161316      -2.4155      0.99214
55219        1   25747348   25836698     21       5  161316      -1.5051      0.93385
26119        1   25860096   25905377     24       7  161316      0.37187        0.355
57134        1   25933281   26120940     44      12  161316       1.5138     0.065034
57190        1   26116683   26154712     21       6  161316      0.54575      0.29262
56181        1   26136396   26169433     22       4  161316     -0.34315      0.63426
646471       1   26136444   26160097     18       4  161316     -0.24646      0.59734
79000        1   26148403   26195949     20       4  161316     0.019648      0.49216
164091       1   26177974   26212199     16       3  161316      0.17218      0.43165
3925         1   26200669   26243368     20       2  161316    -0.064112      0.52556
100500808    1   26222852   26242945      5       1  161316     -0.29537      0.61614
5051         1   26276257   26334554     20       4  161316      0.88945      0.18688
2134         1   26338265   26372954     13       3  161316      -0.3565      0.63927
7780         1   26353742   26382609     12       3  161316     -0.63638      0.73774
84676        1   26367791   26404121     21       6  161316     -0.77288       0.7802
149420       1   26427655   26462046     10       2  161316     -0.18416      0.57305
79927        1   26475569   26500453     17       5  161316     -0.31829      0.62487
110806296    1   26480591   26505454     23       5  161316     -0.11914      0.54742
51042        1   26486398   26507364     16       4  161316     -0.03656      0.51458
10256        1   26493981   26526375     28       7  161316      0.62155      0.26712
378807       1   26507092   26539455     23       9  161316      0.52969      0.29816
101928303    1   26541810   26566331     15       5  161316     0.087094       0.4653
64793        1   26550690   26615299     26       7  161316      0.37868      0.35246
83442        1   26596576   26618013      8       2  161316      0.30652      0.37961
91544        1   26598772   26654756     31       5  161316     -0.21599       0.5855
1043         1   26634448   26657014     16       4  161316     -0.41473      0.66083
55057        1   26638349   26690621     38       9  161316       1.1058       0.1344
257101       1   26678124   26709285     20       6  161316      0.71981      0.23582
79727        1   26727307   26766219     16       6  161316      -1.0323      0.84903
79947        1   26748772   26807795     25       6  161316      0.39587       0.3461
101928324    1   26779247   26804028     13       4  161316      0.83354      0.20227
3151         1   26788930   26813133     10       3  161316       1.2964     0.097427
6195         1   26846251   26911516     27       8  161316        0.249      0.40168
100302190    1   26871032   26891084      8       2  161316      0.13042      0.44812
